Product Description,Product UPC,Department,Size,Units/Case,Supplier,Distributor,Deal Description,Buy Months (if appl.),Net/Unit,Net Case,Case 1 (Retail),Retail,Club,GM%,Buy Month Invoice,Notes,Non-Buy Month Invoice,Item Number,Description,Net Case EO,Net Cs EO/Unit,Avg Retail,Avg Club,Avg Sale,Competitor,Neilsen Ranking,Total Wine Price,Cub Price,RP,Multiple Prices,Kosher,item classification,Color,Remove
Ch de St Cosme Les Deux Albion,3483812500000,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,15.75,189,243,29.99,,0,189,0,,30277457, ,189,15.75,,,,,,,,,,,,,
Chateau de Rouanne Vinsobres,3483815500007,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,21.16,253.92,253.92,31.99,0,0,253.92,0,,30281036,,253.92,21.16,34.99,0,0,,,,,0,,,,,
Chocapalha Arinto Branco,5607951140196,Wine,750 ml,12,Winebow (Grape Beginnings),Winebow (Grape Beginnings),,All,11.549999999999999,138.6,148.5,18.99,16.960000000000004,0.318985849056604,138.6,0,,30272524, ,138.6,11.549999999999999,19.990000000000002,16.960000000000004,0,,,,,0,,,,,
Chocapalha Tinto,5607951170178,Wine,750 ml,12,Winebow (Grape Beginnings),Winebow (Grape Beginnings),,All,11.549999999999999,138.6,148.5,18.99,16.960000000000004,0.318985849056604,138.6,0,,30272543, ,138.6,11.549999999999999,19.990000000000002,16.960000000000004,0,,,,,0,,,,,
Claude Riffault Sancerre 'Les Boucauds',609750100,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,28.25,339,339,41.99,,0,339,0,,30281755,,339,28.25,,,,,,,,,,,,,
Clean Slate Riesling,750625653012,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,8.25,99,135,16.99,12.960000000000006,0.3634259259259262,99, , ,30292151, ,99,8.25,14.990000000000004,12.960000000000006,0,,571,12.49,12.99,11,,,Clean Slate Riesling 750ml,,
Clos La Coutale Cahor,761503252111,Wine,750 ml,12,Kermit Lynch,Winebow (Grape Beginnings),,All,13.54,162.48,162.48,19.99,,0,162.48,0,,30291888,,162.48,13.54,,,,,,,,,,,,,
Colle Massari 'Melacce' Vermentino,839411000749,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,11.29,135.48,135.48,16.99,,0,135.48,0,,30284332,,135.48,11.29,,,,,,,,,,,,,
Colle Massari 'Rigoleto',098709036079,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12.04,144.48,144.48,17.99,,0,144.48,0,,30289167,,144.48,12.04,,,,,,,,,,,,,
Cooper Hill Pinot Noir,726022200500,Wine,750 ml,12,Copper Hill,Winebow (Grape Beginnings),,All,15,180,198,24.99,,0,180,0,,30287826, ,180,15,,,,,,,,,,,,,
Cooper Mountain Estate Pinot Noir,726022120914,Wine,750 ml,12,Copper Hill,Winebow (Grape Beginnings),,All,20.25,243,270,33.99,29.959999999999994,0.32409879839786365,243,0,,30293442, ,243,20.25,35.89625,29.959999999999994,0,,,,,0,,,,,
"Cousino Macul Isidora Sauvignon Gris
",897009000212,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12,144,144,17.99,,0,144,0,,30286685,,139.68,11.64,,,,,,,,,,,,,
Cristom Chardonnay 750ml,851573001679,wine,750ml,12,cristom,Winebow (Grape Beginnings),,,32,384,390,48.99,44.96,0.28825622775800713,384,0,,30317637,,384,32,53.99,44.96,0,,,,,1,,,,,
Cristom Mt. Jefferson Pinot Noir 750ml,851573001112,wine,750ml,12,cristom,Winebow (Grape Beginnings),, ,36,432,432,53.99,49.96000000000001,0.27942353883106497,432,0, ,30332078, ,432,36,58.99,49.96000000000001,0,,,,,2,,,,,
Crocus Cahors Malbec,648977964828,Wine,750 ml,12,Paul Hobbs Imports,Winebow (Grape Beginnings),,All,13.5,162,180,22.99,,0,162,0, ,30291862, ,162,13.5,,,,,,,,,,,,,
Damilano Barbera D'Asti,716898962473,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,15,180,189,23.99,,0,180,0,,30287367,,174.6,14.549999999999999,,,,,,,,,,,,,
Damilano Cannubi Barolo,098709052055,Wine,750 ml,6,,Winebow (Grape Beginnings),,All,66.66666666666667,400,400,99.99,84.20937500000001,0.20832250961764454,400,0, ,30200940,Minnetonka,400,66.66666666666667,100.115,84.20937500000001,0,,,,,0,,,,,
Damilano Langhe Arneis,098709052000,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,18,216,225,27.99,26.959999999999994,0.3517173590504449,216,0, ,30291722, ,209.7324,17.477700000000002,31.990000000000006,26.959999999999994,0,,,,,0,,,,,
Damilano Lecinquevigne Barolo,098709052109,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,32.25,387,396,49.99,,0,387, , ,30278256, ,375.57,31.2975,,,,,,,,,,,,,
Damilano Moscato Di Asti,098709973008,Wine,750 ml,12,,Winebow (Grape Beginnings),,All,13.58,162.96,189.96,23.99,19.96,0.31963927855711427,162.96,0,,30292315,Minnetonka,162.96,13.58,24.927500000000006,19.96,0,,,,,0,,,,,
Dibon Cava Brut,667946890005,Wine,750 ml,12, ,Winebow (Grape Beginnings),,All,9.875833333333334,118.51,138,16.99,15.584375000000005,0.3662990441815388,118.51, , ,30289065, ,118.51,9.875833333333334,18.990000000000002,15.584375000000005,0,,,,,2,,,,,
Dom Reuilly Peirres Plates,761503442444,Wine,750 ml,12,Kermit Lynch,Winebow (Grape Beginnings),,All,16.826666666666664,201.92,201.92,24.99,,0,201.92,0,,30270451,,201.92,16.826666666666664,,,,,,,,,,,,,
Domaine Charles Chinon Rose,761503512611,Wine,750 ml,12,Kermit Lynch,Winebow (Grape Beginnings),,All,14.914166666666667,178.97,208.92,25.99,,0,178.97,0,,30290668,,178.97,14.914166666666667,,,,,,,,,,,,,
Domaine Chotard Sancerre,761503443267,Wine,750 ml,12,Kermit Lynch,Winebow (Grape Beginnings),,All,20.16,241.92,241.92,29.99,,0,241.92,0,,30287316,,241.92,20.16,,,,,,,,,,,,,
Domaine Lafage Centenaire,805109340022,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,13.65,163.8,176.4,21.99,20.96,0.34875954198473286,163.8, , ,30290413, ,163.8,13.65,24.990000000000006,20.96,0,,,,,0,,,,,
Domaine Lafage Cote Est White,805109340015,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,10,120,132,16.99,0,0,120,0,,30291018,,120,10,19.990000000000002,0,0,,,,,0,,,,,
Duorum Colheita Douro,098709440005,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,13.58,162.96,162.96,19.99,,0,162.96,0,,30289498,,162.96,13.58,,,,,,,,,,,,,
Duorum Tons de Duorum Bianco,098709440104,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,8.27,99.24,99.24,11.99,,0,99.24,0,,30280908,,99.24,8.27,,,,,,,,,,,,,
Elizabeth Spencer Rutherford Cabernet Sauvignon 2019,868466000237,Wine,750 ml,12,Elizabeth Spencer,Winebow (Grape Beginnings),,All,63.75,765,810,100.99,84.64687500000001,0.24687119282312556,765,0,,30296459,,765,63.75,108.615,84.64687500000001,0,,,,,0,,,,,
Elizabeth Spencer Sonoma Pinot Noir 2019,868466000060,Wine,750 ml,12,Elizabeth Spencer,Winebow (Grape Beginnings),,All,30,360,405,50.99,2.059375,-13.56752655538695,360,0,,30280823,,360,30,53.99,2.059375,0,,,,,0,,,,,
Fat Bastard Chardonnay,695235000019,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9,108,117,14.99,1.745,-4.1575931232091685,108,0, ,30310397, ,108,9,15.115000000000004,1.745,0,,,,,2,,,,,
Fat Bastard Merlot,695235000620,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9,108,117,14.99,,0.39959973315543695,108, , ,30312805, ,108,9,,,,,,,,,,,,,
Fat Bastard Pinot Noir,695235000811,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9,108,117,14.99,,0.39959973315543695,108, , ,30291170, ,108,9,,,,,,,,,,,,,
Felino Cabernet Sauvignon,897941000776,Wine,750 ml,12,Paul Hobbs Imports,Winebow (Grape Beginnings),,All,17.25,207,216,26.99,,0.3608743979251574,207,0,,30286628,,207,17.25,24.990000000000006,0,0,,,,,0,,,,,
Felino Chardonnay,897941000677,Wine,750 ml,12,Paul Hobbs Imports,Winebow (Grape Beginnings),,All,15,180,189,23.99,,0.37473947478115877,180,0,,30297255,,180,15,24.990000000000006,0,0,,,,,0,,,,,
Felino Malbec,897941000974,Wine,750 ml,12,Paul Hobbs Imports,Winebow (Grape Beginnings),,All,17.25,207,216,26.99,,0.3608743979251574,207,0,,30290470,,207,17.25,24.990000000000006,0,0,,,,,0,,,,,
"Finca Wolffer Red
",644996139469,Wine,750 ml,12,Wolffer,Winebow (Grape Beginnings),,All,12.83,153.96,153.96,18.99,,0.3243812532912058,153.96,0,,30281213,,153.96,12.83,19.990000000000002,0,0,,,,,0,,,,,
"Finca Wolffer Rose
",644996138936,Wine,750 ml,12,Wolffer,Winebow (Grape Beginnings),,All,12,144,144,17.99,,0.33296275708727063,144,0,,30279992,,144,12,19.990000000000002,0,0,,,,,0,,,,,
Forge Cellars Pinot Noir 750ml,019962411434,Wine,750ml,12,Winebow,Winebow (Grape Beginnings),,All,22.5,270,315,38.99,33.082499999999996,0.3198821128995692,270,0,,30306393,,270,22.5,37.4275,33.082499999999996,0,,,,,0,,,,,
Forge Cellars Riesling 750ml,019962410536,Wine,750ml,12,Winebow,Winebow (Grape Beginnings),,All,13.5,162,180,22.99,10.278125,-0.3134691395560962,162,0,,30290714,,162,13.5,22.990000000000006,10.278125,0,,,,,0,,,,,
Francois Montand Brut,088580602494,Wine,187 ml,24,Winebow,Winebow (Grape Beginnings),,All,5.625,135,171,10.99,,0.48817106460418563,135, , ,30209247, ,135,5.625,,,,,,,,,,,,,
Ghostrunner Red Blend,183491000275,Wine,750 ml,12,Woodmar,Winebow (Grape Beginnings),,All,10,120,136,16.99,,0.41141848145968213,120,0,,30293934,,120,10,,,,,,,,,,,,,
Giuseppe Cortese Barbera d'Alba,098709010536,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,15,180,180,22.99,,0.34754240974336664,180,0,,30274014,,180,15,,,,,,,,,,,,,
Grattamacco Bogheri Rosso,98709036246,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,23.25,279,279,34.99,,0.3355244355530152,279,0,,30289130,,270.63,22.5525,34.99,0,0,,,,,0,,,,,
Grayson Cellars Cabernet,183491000060,Wine,750 ml,12,Woodmar,Winebow (Grape Beginnings),,All,8.666666666666666,104,120,14.99,,0.421836780075606,104,0,,30293932,,104,8.666666666666666,,,,,,,,,,,,,
Grayson Cellars Chardonnay,183491000046,Wine,750 ml,12,Woodmar,Winebow (Grape Beginnings),,All,8.666666666666666,104,120,14.99,0,0,104,0,,30293924,,104,8.666666666666666,12.177500000000002,0,0,,,,,0,,,,,
Grayson Cellars Merlot,183491000053,Wine,750 ml,12,Woodmar,Winebow (Grape Beginnings),,All,8.666666666666666,104,120,14.99,,0.421836780075606,104,0,,30293009,,104,8.666666666666666,,,,,,,,,,,,,
Grayson Cellars Zinfandel,183491000091,Wine,750 ml,12,Woodmar,Winebow (Grape Beginnings),,All,8.666666666666666,104,120,14.99,,0.421836780075606,104,0,,30285134,,104,8.666666666666666,,,,,,,,,,,,,
Henri Dosnon Brut,3760192956024,Wine,750 ml,6,European Cellars,Winebow (Grape Beginnings),,All,30.25,181.5,181.5,44.99,,0.3276283618581907,181.5,0,,30191183,,181.5,30.25,49.99,0,0,,,,,0,,,,,
"Henschke, Barossa Henry's Seven
",089208400287,Wine,750 ml,6,Winebow,Winebow (Grape Beginnings),,All,33.5,201,201,49.99,,0.32986597319463895,201,0,,30292764,,201,33.5,49.1775,44.084375,0,,,,,0,,,,,
Hullabaloo Zinfandel,851601000155,Wine,750 ml,12,Maritime,Winebow (Grape Beginnings),,All,11.25,135,153,18.99,,0.4075829383886255,135,0,,30292987,,135,11.25,,,,,,,,,,,,,
Il Marroneto Brunello di Montalcino,098709087569,Wine,750 ml,6,Winebow,Winebow (Grape Beginnings),,All,80,480,480,119.99,,0.3332777731477623,480,0,,30288861,,480,80,,,,,,,,,,,,,
J Christopher Basalte,810404020524,Wine,750 ml,12,Loosen ,Winebow (Grape Beginnings),,All,20.25,243,270,33.99,,0.4042365401588703,243,0,,30313192, ,243,20.25,,,,,,,,,,,,,
J Christopher Sauvignon Blanc,183103000754,Wine,750 ml,12,Loosen ,Winebow (Grape Beginnings),,All,16,192,192,23.99,,0.33305543976656937,192,0,,30273557,,192,16,,,,,,,,,,,,,
J Christopher Volcanique,810404020586,Wine,750 ml,12,Loosen ,Winebow (Grape Beginnings),,All,26.666666666666668,320,336,41.99,,0.36492815749781693,320,0,,30281533, ,320,26.666666666666668,47.99,39.96,0,,,,,0,,,,,
J. Lassalle 1er Cru Brut Preference,761503812759,Wine,750 ml,12,Kermit Lynch,Winebow (Grape Beginnings),,All,39.050000000000004,468.6,488.4,60.99,49.02187500000001,0.2034168419710589,468.6,0,,1453034, ,468.6,39.050000000000004,59.99,49.02187500000001,0,,,,,0,,,,,
Jansz Premium Sparkling Rose,089208400676,Wine,750 ml,6,Winebow,Winebow (Grape Beginnings),,All,21.45,128.7,158.4,39.99,,0.46361590397599406,128.7,0,,30078198, ,128.7,21.45,37.99,31.959999999999994,0,,,,,0,,,,,
Januick Cab Franc 750ml,856512002083,wine,750ml,12,januik,Winebow (Grape Beginnings),,,28.666666666666668,344,344,42.99,39.646875,0.2769501589553611,344,0,,30329276,,344,28.666666666666668,47.99,39.646875,0,,,,,1,,,,,
Januick Chardonnay 750ml,856512002113,wine,750ml,12,januik,Winebow (Grape Beginnings),,,24.75,297,315,38.99,,0.3652218517568608,297,0,,30312115,,297,24.75,41.99,34.959999999999994,0,,,,,0,,,,,
Just Peachy Freshing Bubbly ,833202001380,Wine,750 ml,12,Biagio Cru,Winebow (Grape Beginnings),,All,9.77,117.24,117.24,14.99,,0.3482321547698466,117.24,0,,30177306,,117.24,9.77,,,,,,,,,,,,,
King Estates Pinot Gris,768675960127,Wine,750 ml,12,King Estate,Winebow (Grape Beginnings),,All,14.25,171,180,22.99,,0.3801652892561983,171, , ,30311106, ,171,14.25,18.490000000000002,0,0,,,,,0,,,,,
La Tremenda Monastrell,8424671001265,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9,108,117,14.99,,0.39959973315543695,108,0, ,30291983, ,108,9,16.740000000000002,10.530000000000005,0,,,,,0,,,,,
Lafage Miraflors Blanc,3760031473101,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,14,168,180,22.99,,0.3910395824271422,168,0, ,30286484,,168,14,23.365000000000006,19.96,0,,,,,0,,,Lafage Miraflors 750ml,,
Lafage Miraflors Rose,3760031472791,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,12,144,168,20.99,,0.42829919009051926,144,0, ,30290133,,144,12,21.677500000000006,16.960000000000004,0,,,,,0,,,Lafage Miraflors 750ml,,
Lafage Narassa Red Blend,3760031473323,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,15.225,182.7,201.6,24.99,,0.3907563025210084,182.7, , ,30285877, ,182.7,15.225,,,,,,,,,,,,,
Lapostolle Le Petit Clos,088110832254,Wine,750 ml,6,Winebow,Winebow (Grape Beginnings),,All,41.333333333333336,248,248,61.99,,0.3332257891057697,248,0,,30286704,,248,41.333333333333336,55.99,0,0,,,,,0,,,,,
Laurent Perrier Brut Ultra,084878167003,Wine,750 ml,6,Laurent Perrier,Winebow (Grape Beginnings),,All,63,378,405,100.99,78.96000000000001,0.20212765957446815,378, , ,30135814, ,378,63,94.99,78.96000000000001,0,,,,,0,,,,,
Laurent-Perrier Brut,084878800009,Wine,750 ml,6,Laurent Perrier,Winebow (Grape Beginnings),,All,45,270,309,76.99,,0.41550850759838936,270, , ,30197275, ,270,45,66.99,55.96000000000001,0,,,,,0,,,,,
Laurent-Perrier Cuvee Rose,084878830006,Wine,750 ml,6,Laurent Perrier,Winebow (Grape Beginnings),,All,72.5,435,447,111.99,90.96000000000002,0.20294635004397557,435, , ,30018492, ,435,72.5,108.99,90.96000000000002,0,,,,,0,,,,,
L'Ecole Semillon 750ml,721354900012,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12.5,150,168,20.99,18.96,0.3407172995780591,150,0,,30333128, ,150,12.5,22.490000000000006,18.96,9.24,,,,,1,,,,,
Lemelson Thea's Pinot Noir 750ml,895315000056,wine,750ml,12,lemelson,Winebow (Grape Beginnings),,,22.666666666666668,272,304,37.99,29.959999999999994,0.24343569203382268,272,0,,30331099,,272,22.666666666666668,35.9275,29.959999999999994,0,,,,,2,,,,,
Lemelson Tikkas Run Pinot Gris 750ml,895315000063,wine,750ml,12,lemelson,Winebow (Grape Beginnings),, ,14.666666666666666,176,192,23.99,,0.3886341531193553,176,0, ,30318096, ,176,14.666666666666666,24.990000000000006,20.96,0,,,,,0,,,,,
Lemelson White Pinot Noir 750ml,895315000773,wine,750ml,12,lemelson,Winebow (Grape Beginnings),,,17.666666666666668,212,218,26.99,,0.3454365814499196,212,0,,30319662,,212,17.666666666666668,29.990000000000006,24.959999999999997,0,,,,,0,,,,,
Les Freres Bastards Rose,695235001047,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9.75,117,126,15.99,0,0,117,0,,30279986,,117,9.75,17.990000000000002,0,0,,,,,0,,,,,
"Lewis Cellars Alec's Blend 2019
",40000005924,Wine,750 ml,12,Lewis Cellars,Winebow (Grape Beginnings),,All,42.95083333333333,515.41,598,74.99,64.96000000000001,0.3586467313218392,515.41,0,,30281725,,499.94769999999994,41.66230833333333,75.9275,64.96000000000001,0,,,,,0,,,,,
Lewis Cellars Mason's Blend,400000023267,Wine,750 ml,12,Lewis Cellars,Winebow (Grape Beginnings),,All,49.833333333333336,598,598,74.99,,0.335466951149042,598,0,,30281727,,580.06,48.33833333333333,75.1775,64.96000000000001,0,,,,,0,,,,,
"Lewis Cellars Napa Cabernet Sauvignon
",400000021928,Wine,750 ml,12,Lewis Cellars,Winebow (Grape Beginnings),,All,89.25,1071,1071,133.99,99.96000000000002,0.10714285714285735,1071,0,,30297145,,1071,89.25,120.9275,99.96000000000002,0,,,,,0,,,,,
Lewis Reserve Cabernet,5512555789,Wine,750 ml,12,Lewis Cellars,Winebow (Grape Beginnings),,All,139.91666666666666,1679,1679,209.99,,0.3336984300839723,1679,0,,30297179,,1679,139.91666666666666,,,,,,,,,,,,,
Liberty School Cab Sauv,657891700207,Wine,750 ml,12,Hope Family,Winebow (Grape Beginnings),,All,11.25,135,162,19.99,17.646875,0.36249335930582616,135,0,,30312375, ,135,11.25,19.990000000000002,17.646875,0,,491,15.99,15.99,14,,,Liberty School Cab Sauv 750ml,,
Liberty School Reserve Cab Sauv,657891720205,Wine,750 ml,12,Hope Family,Winebow (Grape Beginnings),,All,18.75,225,261,32.99,27.959999999999994,0.3293991416309011,225,0,,30312376, ,225,18.75,33.615,27.959999999999994,0,,,,,10,,,Liberty School Reserve Cab Sauv 750ml,,
Librandi Ciro Bianco,098709252158,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,10.540000000000001,126.48,126.48,15.99,,0.340838023764853,126.48,0,,30293153,,126.48,10.540000000000001,,,,,,,,,,,,,
Librandi Ciro Rosato,098709252127,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9.75,117,117,14.99,,0.3495663775850567,117,0,,30265861,,117,9.75,,,,,,,,,,,,,
Librandi Ciro Rosso,098709252004,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9.75,117,126,15.99,,0.3902439024390244,117, , ,30296309, ,117,9.75,,,,,,,,,,,,,
Librandi Critone,098709252141,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12.83,153.96,153.96,18.99,9.538125,-0.34512810431819657,153.96,0,,30291467,,153.96,12.83,19.990000000000002,9.538125,0,,,,,0,,,,,
Lini 910 Labrusca Bianco,000219200727,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12.75,153,184.8,22.99,,0.4454110482818616,153, ,,30213150, ,153,12.75,,,,,,,,,,,,,
Lini 910 Labrusca Rose,000325200918,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12.75,153,184.8,22.99,,0.4454110482818616,153, ,,30213152, ,153,12.75,,,,,,,,,,,,,
Lini 910 Labrusca Rosso,000219200710,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12.75,153,184.8,22.99,,0.4454110482818616,153,0,,30213151, ,153,12.75,22.490000000000006,18.96,0,,,,,0,,,,,
Little James Basket Press Blanc,3483816000001,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12,144,144,17.99,,0.33296275708727063,144,0,,30289294,,144,12,,,,,,,,,,,,,
Llenca Plana Montsant,8437007450873,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,12,144,144,17.99,0,0,144,0,,30277287,,139.68,11.64,21.990000000000006,0,0,,,,,0,,,,,
Lolailo Red Sangria,890582000709,Wine,750 ml,12,Biagio Cru,Winebow (Grape Beginnings),,All,6.02,72.24,72.24,8.99,,0.33036707452725256,72.24,0,,30177224,,72.24,6.02,,,,,,,,,,,,,
Louis Chevallier Macon Vilages,086785494852,Wine,750 ml,12,Kermit Lynch,Winebow (Grape Beginnings),,All,18.5,222,222,27.99,,0.3390496605930689,222,0,,30182277,,222,18.5,,,,,,,,,,,,,
Mark Ryan 216 Miles To Go Cab Sauv 750ml,850518006663,wine,750ml,12,Mark Ryan,Winebow (Grape Beginnings),,All,26.599999999999998,319.2,319.2,39.99,,0.33483370842710686,319.2,0,,30329321,,319.2,26.599999999999998,40.74,37.96,0,,,,,0,,,,,
Marsuret Prosecco Superiore San Boldo,8052439180183,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,15.08,180.96,180.96,22.99,,0.3440626359286646,180.96,0,,30109646,,180.96,15.08,21.990000000000006,0,0,,,,,0,,,,,
Matthews Columbia Valley Cab Sauv 750ml,854816002259,wine,750ml,12,matthews,Winebow (Grape Beginnings),,,33.333333333333336,400,440,54.99,,0.3938291810632236,400,0,,30313900,,400,33.333333333333336,53.99,44.33375,0,,,,,0,,,,,
Mirabeau Forever Summer Rose 750ml,3760010532744,wine,750ml,12,Mirabeau,Winebow (Grape Beginnings),,,10,120,135,16.99,,0.41141848145968213,120,0,126,30338991,buy 25 cases to get $120,120,10,17.490000000000002,14.960000000000006,0,,,,,16,,,,,
Molly Dooker The Boxer Shiraz,9336975000037,Wine,750 ml,12,Molly Dooker,Winebow (Grape Beginnings),,All,22.5,270,288,35.99,,0.37482634065018067,270, ,,30299290, ,270,22.5,,,,,,,,,,,,,
Molly Dooker The Scooter,9336975110118,Wine,750 ml,12,Molly Dooker,Winebow (Grape Beginnings),,All,22.5,270,288,35.99,,0.37482634065018067,270, ,,30299292, ,270,22.5,,,,,,,,,,,,,
Mr. Pink Rose 750ml,854294004288,wine,750,12,Mark Ryan,Winebow (Grape Beginnings),, ,13.5,162,174,21.99,19.96,0.3236472945891784,162,0, ,30333319, ,162,13.5,18.490000000000002,19.96,0,,,,,5,,,,,
Nicolas Catena Zapata Red,098709088627,Wine,750 ml,6,Winebow,Winebow (Grape Beginnings),,All,78.5,471,471,117.99,99.96000000000002,0.21468587434974007,471,0,,30284406,,471,78.5,120.74,99.96000000000002,0,,,,,0,,,,,
Noblaie Chinon Chiens Chiens,805109502024,Wine,750 ml,12,European Cellars,Winebow (Grape Beginnings),,All,16.16,193.92,205.92,25.99,20.589375,0.2151291624927906,193.92,0,,30272027,,193.92,16.16,26.677500000000006,20.589375,0,,,,,0,,,,,
Novellum Chardonnay,805109187016,Wine,750 ml,12,Biagio Cru,Winebow (Grape Beginnings),,All,10,120,144,17.99,,0.4441356309060589,120,0, ,30291021, ,120,10,17.990000000000002,0,1.6942857142857142,,,,,0,,,,,
One Stone Cabernet Sauvignon,897114001609,Wine,750ml,12,Ancient peaks,Winebow (Grape Beginnings),,all,13.5,162,207,25.99,21.949999999999992,0.3849658314350795,162,Not Approved,,30316942, ,162,13.5,25.990000000000006,21.949999999999992,0,,,,,0,,,,,
Palladio Chianti DOCG,098709085350,Wine,750 ml,12,Winebow,Winebow (Grape Beginnings),,All,9,108,117,14.99,0,0,108,0, ,30286310,Buyer's Select,108,9,15.990000000000004,0,0,,,,,0,,,,,
