Product Description,Product UPC,Department,Category (for markup),Size,Units/Case,Supplier,Distributor,Deal Description,Buy Months (if appl.),Net Unit Cost,Net Case Cost,Case 1 (Retail),Retail,Club,GM%,Buy Month Invoice,Non-Buy Month Invoice,Item Number,Avg Retail,Avg Club,Avg Sale,Competitor Pricing,Markup %,Invoice Price,Neilson,Total Wine,Cub,Color
PATRON CITRONGE ORANGE LIQ 70,721733000203,Liquor,Cordials,Liter,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,17.185,206.22,264.4,28.99,,0.40720938254570543,205.42,223.18,532605,30.99,24.96,0,,0.75,205.42,,,,
PATRON CITRONGE ORG &JALAPE LIQ 60,721733006502,Liquor,Cordials,750ml,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,14.435,173.22,215.91,24.99,20.96,0.311307251908397,172.42,190.99,650923,24.99,20.96,0,,0.3,172.42,,,,
PATRON CITRONGE PINEAPPLE LIQ 60,721733006731,Liquor,Cordials,750ml,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,14.435,173.22,215.91,22.99,15.96,0.0955513784461153,172.42,190.99,663261,24.99,20.96,0,,0.3,172.42,,,,
Patron El Alto 750ml,721733005857,Liquor,Agave,750ml,6,BACARDI USA INC,Southern Wine & Spirits,,ALL,98.12666666666667,588.76,734.96,158.99,,0.38281233620563143,587.96,587.96,568062,155.99,129.96,0,,0.3,587.96,,,,
Patron Extra Anejo,721733003303,Liquor,,375ml,12,BACARDI USA INC,Southern Wine & Spirits, ,ALL,30.796666666666667,369.56,399.95,42.99,,0.283631852368768,368.76,379.77,477992,,,,,0.5,368.76,,,,
Patron Gran Platinum,721733000449,Liquor,,375ml,6,BACARDI USA INC,Southern Wine & Spirits, ,ALL,57.876666666666665,347.26,346.46,74.99,,0.2282082055385162,346.46,346.46,264796,,,,,0.5,346.46,,,,
Patron Gran Platinum,721733000913,Liquor,,750ml,3,BACARDI USA INC,Southern Wine & Spirits, ,ALL,131.35999999999999,394.08,408.53,176.99,,0.2578111757726426,393.28,408.52,304005,,,,,0.3,393.28,,,,
Patron Silver Tequila,721733000944,Liquor,Agave,375ml,12,Patron Spirits Co.,Bellboy Corporation,,ALL,15.5,186,224.85,30.99,25.96,0.40292758089368264,185,224.85,8497322,30.49,25.96,0,-3.9700000000000024,0.5,185,181,21.99,21.99,
Patron Silver Tequila,721733000029,Liquor,Agave,750ml,12,Patron Spirits Co.,Bellboy Corporation,,ALL,35.32083333333333,423.85,422.85,42.99,35.96,0.017774378939562515,422.85,422.85,8497324,41.99,35.96,0,9.030000000000001,0.3,422.85,23,29.99,44.99,
PATRON TEQ AHUMADO REPOSADO 80,721733005826,Liquor,,750ml,6,BACARDI USA INC,Southern Wine & Spirits, ,ALL,54.705000000000005,328.23,368.96,79.99,,0.31610201275159383,327.43,359.96,545759,,,,,0.3,327.43,,,,
PATRON TEQ ANEJO 80,721733001088,Liquor,,200ml,12,BACARDI USA INC,Southern Wine & Spirits, ,ALL,14.131666666666668,169.58,184.84,19.99,,0.29306319826579946,168.78,168.78,288241,,,,,0.5,168.78,,,,
PATRON TEQ ANEJO 80,721733000968,Liquor,Agave,375ml,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,19.46666666666667,233.60000000000002,269.91,28.99,,0.32850408186731045,232.8,244.85,71538,32.99,0,0,,0.5,232.8,,,,
PATRON TEQ ANEJO 80,721733000012,Liquor,Agave,750ml,12,BACARDI USA INC,Southern Wine & Spirits, ,ALL,38.598333333333336,463.18,503.91,54.99,44.96,0.1526171411625148,462.38,494.91,327,54.99,44.96,0,,0.3,462.38,522,44.99,51.99,
PATRON TEQ ANEJO 80,721733000906,Liquor,Agave,1.75L,3,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,79.73666666666666,239.21,273.48,118.99,,0.329887665630165,238.41,258.79,108146,119.99,99.96,0,,0.3,238.41,,,,
PATRON TEQ ANEJO 80 10/6PK,721733000210,Liquor,,50ml,60,BACARDI USA INC,Southern Wine & Spirits, ,ALL,4.336166666666667,260.17,274.05,5.99,,0.2760990539788536,259.37,274.04,565985,,,,,0.5,259.37,,,,
PATRON TEQ CRISTALINO ANEJO 80,721733006670,Liquor,Agave,375ml,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,20.323333333333334,243.88000000000002,293.92,31.99,27.96,0.27312827849308535,243.08,282.93,660892,31.99,27.96,0,,0.5,243.08,,,,
PATRON TEQ EXTRA ANEJO 80,721733003075,Liquor,Agave,750ml,6,BACARDI USA INC,Southern Wine & Spirits,,ALL,60.355,362.13,404.95,87.99,,0.31406978065689284,361.33,373,482003,97.99,0,0,,0.3,361.33,,,,
PATRON TEQ REPOSADO 80,721733001095,Liquor,Agave,200ml,12,BACARDI USA INC,Southern Wine & Spirits,,ALL,12.791666666666666,153.5,168.76,17.99,,0.2889568278673337,152.7,152.7,288243,23.99,0,0,,0.5,152.7,,,,
PATRON TEQ REPOSADO 80,721733000951,Liquor,Agave,375ml,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,17.21666666666667,206.60000000000002,242.91,25.99,,0.3375657304091316,205.8,217.85,71539,32.99,27.96,0,,0.5,205.8,,,,
PATRON TEQ REPOSADO 80,721733000159,Liquor,Agave,750ml,12,BACARDI USA INC,Southern Wine & Spirits, ,ALL,34.848333333333336,418.18,458.91,49.99,39.96,0.14043209876543206,417.38,449.91,43177,48.99,39.96,0,,0.3,417.38,344,39.99,45.99,
PATRON TEQ REPOSADO 80,721733000890,Liquor,Agave,1.75L,3,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,72.98666666666666,218.96,253.23,109.99,,0.33642452344152496,218.16,238.54,131470,,,,,0.3,218.16,,,,
PATRON TEQ REPOSADO 80 10/6PK,721733000227,Liquor,,50ml,72,BACARDI USA INC,Southern Wine & Spirits, ,ALL,4.371111111111111,314.72,313.92,5.99,,0.27026525690966424,313.92,313.92,566089,,,,,0.5,313.92,,,,
PATRON TEQ SILVER 80,721733000234,Liquor,Agave,50ml,72,BACARDI USA INC,Southern Wine & Spirits, ,ALL,3.9812500000000006,286.65000000000003,299.82,4.99,,0.20215430861723438,285.85,285.85,565987,6.99,0,0,,0.5,285.85,,,,0
PATRON TEQ SILVER 80,721733001101,Liquor,,200ml,12,BACARDI USA INC,Southern Wine & Spirits, ,ALL,11.451666666666668,137.42000000000002,152.68,16.99,,0.3259760643515792,136.62,136.62,288244,,,,,0.5,136.62,,,,
PATRON TEQ SILVER 80,721733000944,Liquor,Agave,375ml,12,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,16.46666666666667,197.60000000000002,233.91,30.99,25.96,0.36569080636877244,196.8,208.85,71616,30.49,25.96,0,-2.9700000000000024,0.5,196.8,181,21.99,22.99,
PATRON TEQ SILVER 80,721733000029,Liquor,Agave,750ml,12,BACARDI USA INC,Southern Wine & Spirits,,ALL,30.90416666666667,370.85,431.91,42.99,35.96,0.15450037078235074,370.05,422.91,328,41.99,35.96,0,9.030000000000001,0.3,370.05,23,29.99,44.99,
PATRON TEQ SILVER 80,721733000883,Liquor,Agave,1.75L,3,BACARDI USA INC,Southern Wine & Spirits, ,FEBRUARY|MAY|JULY|SEPTEMBER|NOVEMBER,63.410000000000004,190.23000000000002,224.5,96.99,,0.3462212599237034,189.43,209.81,51498,99.99,0,0,,0.3,189.43,334,64.99,X,
PATRON TEQ SILVER EL CIELO 80,721733005949,Liquor,Agave,700ml,6,BACARDI USA INC,Southern Wine & Spirits, ,ALL,75.22666666666667,451.36,458.96,98.99,94.96,0.20780679584386397,450.56,458.96,574002,113.99,94.96,0,,0.3,450.56,,,,
PATRON TEQUILA SILVER 100,721733006885,Liquor,Agave,750ml,6,BACARDI USA INC,Southern Wine & Spirits, ,ALL,31.066666666666666,186.4,238.46,51.99,,0.4024491889465923,185.6,185.6,692775,49.99,41.96,0,,0.3,185.6,,,,
PATRON XO CAFE LIQ 70 YRC,721733000036,Liquor,Cordials,750ml,6,BACARDI USA INC,Southern Wine & Spirits, ,ALL,33.87666666666667,203.26000000000002,206.96,44.99,,0.24701785581981173,202.46,202.46,296637,24.99,0,0,,0.3,202.46,,,,
Pau Maui Vodka,804879130109,Liquor,Vodka,750ml,12,LEVECKE CORPORATION,Breakthru Beverage,,ALL,15.095833333333333,181.15,180,19.99,,0.24483074870768712,180,,9214868,18.99,0,0,,0.3,180,,,,
Paul Masson Grande Amber,021296006514,Liquor,,100ml,24,Sazerac,Phillips Wine & Spirits,Case 1,ALL,2.0458333333333334,49.1,80,3.99,,0.4872598162071846,48, ,000022947,,,,,0.5,48,,,,
Paul Masson Grande Amber,021296006033,Liquor,,200ml,24,Sazerac,Phillips Wine & Spirits,Case 1,ALL,2.7087499999999998,65.00999999999999,96,4.99,,0.4571643286573147,63.91, ,000008888,,,,,0.5,63.91,,,,
Paul Masson Grande Amber,021296006002,Liquor,Accessories,Liter,12,Sazerac,Phillips Wine & Spirits,Case 1,ALL,8.416666666666666,101,144,15.99,,0.4736293516781322,99.9, ,000072009,0,0,0,,0.3,99.9,,,,
Paul Masson Grande Amber,088004045753,Liquor,Brandy,1.75L,6,Sazerac,Phillips Wine & Spirits,Case 1,ALL,12.183333333333332,73.1,112,23.99,,0.49214950673891905,72, ,000071449,21.99,19.96,0,,0.3,72,373,15.99,17.99,
Paul Masson Grande Amber,021296006507,Liquor,Brandy,Traveler,12,Sazerac,Phillips Wine & Spirits,Case 1,ALL,6.091666666666666,73.1,112,11.99,,0.4919377258826801,72, ,000022939,12.99,0,0,,0.3,72,,,,
Paul Masson Peach Brandy,021296620024,Liquor,,750ml,12,Sazerac,Phillips Wine & Spirits,Case 1,ALL,6.091666666666666,73.1,112,11.99,,0.4919377258826801,72, ,000023633,,,,,0.3,72,,,,
Paul Masson VS Brandy,021296006064,Liquor,Brandy,375ml,24,Sazerac,Phillips Wine & Spirits,Case 1,ALL,3.374166666666666,80.97999999999999,132,6.99,,0.5172865999046258,79.88, ,000073098,7.99,0,0,,0.5,79.88,,,,
Paul Sutton Bourbon Vikings LTD,860002153414,Liquor,Whisky/Whiskey,750ml,6,Paul Sutton,Vinocopia,,ALL,60.375,362.25,360.75,92.99,77.96,0.22556439199589526,360.75,,53500,92.99,77.96,0,,0.3,360.75,,,,
Paul Sutton Straight Bourbon,860002153407,Liquor,Whisky/Whiskey,750ml,6,Paul Sutton,Vinocopia,Net Down Pricing,ALL,,,315.75,80.99,67.96,0,290, ,52400,80.99,67.96,0,,0.3,290,,,,
Pear Williams Purkhart Brandy,9024153031675,Liquor,,750ml,12,Haus Alpenz,Bellboy Corporation,,ALL,26.75,321,320,34.99,,0.23549585595884542,320,320,7600044,,,,,0.3,320,,,,
Pearse Lyon Irish Whiskey 7yr,747301034173,Liquor,Whisky/Whiskey,750ml,6,Pearse,Winebow (Grape Beginnings),,ALL,30.25,181.5,187.5,40.99,39.96,0.242992992992993,181.5,,30287314,44.99,39.96,0,,0.3,181.5,,,,
Pelinkovac,085316196692,Liquor,Cordials,750ml,12,Stoller,Bellboy Corporation,,ALL,10.833333333333334,130,129,13.99,,0.2256373600190612,129,129,7664004,14.99,0,0,,0.3,129,,,,
Peloton de Muerte Mezcal,7503013890673,Liquor,,Liter,6,MS Walker,Bellboy Corporation,,ALL,26.833333333333332,161,160,34.99,,0.23311422311136523,160,160,8431105,,,,,0.3,160,,,,
Pendleton  1910 Rye Whiskey ,811538019408,Liquor ,,750ml,6,Proximo,Johnson Brothers Liquor Co,M/M 1910 & Midnight get 1 1910 Rye Free,ALL,36.125,216.75,234,50.99,,0.29152775053932145,215.65,215.65,19287,,,,,0.3,215.65,,,,
Pendleton Canadian Whiskey,084104115914,Liquor,Whisky/Whiskey,750ml,12,Proximo,Johnson Brothers Liquor Co,Case 1,ALL,17.145833333333332,205.75,242.9,25.99,22.96,0.253230255516841,204.65,,000018887,27.99,22.96,0,,0.3,204.65,273,20.99,22.99,
Pendleton Canadian Whiskey,084104115921,Liquor,Whisky/Whiskey,1.75L,6,Proximo,Johnson Brothers Liquor Co,Buy 6cs get 1cs 1.75 Free,ALL,26.213333333333335,157.28,233.96,41.99,34.96,0.25019069412662087,182.21,,000014210,40.99,34.96,0,12.030000000000001,0.3,182.21,52,32.99,46.99,
Pendleton Midnight Canadian Whiskey,811538019385,Liquor,,750ml,6,Proximo,Johnson Brothers Liquor Co,M/M 1910 & Midnight get 1 1910 Rye Free,ALL,30.183333333333334,181.1,200,42.99,,0.2978987361401877,180,215.65,1324421,,,,,0.3,180,,,,
Pendleton Midnight Canadian Whiskey,084104116119,Liquor,Whisky/Whiskey,750ml,12,Proximo,Johnson Brothers Liquor Co,Net price on 3 cases mix with 1910,ALL,28.59166666666667,343.1,360,38.99,,0.2666923142686159,342, ,000027291,47.99,39.96,0,,0.3,342,,,,
PENELOPE BBN ARCHITECT 104,860000348294,Liquor,Whisky/Whiskey,750ml,6,Luxco,Southern Wine & Spirits,,ALL,45.13333333333333,270.8,292.5,62.99,15.96,-1.8279030910609857,270,292.5,650637,71.99,59.96,0,,0.3,270,,,,
PENELOPE BBN COOPER ROSE CASK 94,860000348225,Liquor,Whisky/Whiskey,750ml,6,Luxco,Southern Wine & Spirits,,ALL,37.63333333333333,225.8,247.5,53.99,15.96,-1.3579782790309105,225,247.5,650660,79.99,49.96,0,,0.3,225,,,,
PENELOPE BBN ESTATE PS 10YR 106.8,088352142654,Liquor,Whisky/Whiskey,750ml,6,Luxco,Southern Wine & Spirits,Allocated,ALL,60.13333333333333,360.8,360,77.99,15.96,-2.767752715121136,360,360,683219,9999.99,0,0,,0.3,360,,,,
PENELOPE BBN FOUNDERS RSV13Y121.4,088352142661,Liquor,,750ml,3,Luxco,Southern Wine & Spirits,,ALL,150.26666666666668,450.8,450,194.99,15.96,-8.415204678362572,450,450,679008,,,,,0.3,450,,,,
PENELOPE BBN FOUR GRAIN 2YR 80,860000348201,Liquor,Whisky/Whiskey,750ml,6,Luxco,Southern Wine & Spirits,,ALL,22.625,135.75,157.5,33.99,15.96,-0.41760651629072676,134.95,157.5,650634,47.99,39.96,0,,0.3,134.95,,,,
PENELOPE BBN FOUR GRAIN BRL STR114,860000348218,Liquor,Whisky/Whiskey,750ml,6,Luxco,Southern Wine & Spirits,,ALL,45.13333333333333,270.8,292.5,62.99,15.96,-1.8279030910609857,270,292.5,650659,71.99,59.96,0,,0.3,270,,,,
PENELOPE BBN FOUR GRAIN WHEATED 95,088352143057,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,26.383333333333336,158.3,180,38.99,15.96,-0.6530910609857979,157.5,180,650661,,,,,0.3,157.5,,,,
PENELOPE BBN OMEGA FRE OAK11Y109.8,088352142647,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,97.63333333333333,585.8,585,126.99,15.96,-5.117376775271511,585,585,665807,,,,,0.3,585,,,,
PENELOPE BBN TOASTED 5YR 110,088352141886,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,48.88333333333333,293.3,292.5,62.99,15.96,-2.0628654970760234,292.5,292.5,658902,,,,,0.3,292.5,,,,
PENELOPE BBN TOASTED BRL FIN 4Y100,860000348249,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,44.96666666666667,269.8,292.5,62.99,15.96,-1.8174603174603174,269,292.5,650725,,,,,0.3,269,,,,
PENELOPE BBN VALENCIA NARANJA 4Y95,860000348270,Liquor,Whisky/Whiskey,750ml,6,Luxco,Southern Wine & Spirits,Allocated,ALL,52.63333333333333,315.8,315,67.99,15.96,-2.297827903091061,315,315,659202,89.99,0,0,,0.3,315,,,,
PENELOPE CKTL PEACH OLD FASHION 80,088352142241,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,18.883333333333333,113.3,144,30.99,15.96,-0.18316624895572256,112.5,135,656191,,,,,0.3,112.5,,,,
PENELOPE RYE TOASTED BRL FIN 6Y100,850039598210,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,50.13333333333333,300.8,300,64.99,15.96,-2.1411862990810357,300,300,651289,,,,,0.3,300,,,,
PENELOPE WSKY CIGAR SERIES CH1 101,088352142623,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,60.13333333333333,360.8,360,77.99,15.96,-2.767752715121136,360,360,661953,,,,,0.3,360,,,,
PENELOPE WSKY F*CK CANCER 94,088352142630,Liquor,,750ml,6,Luxco,Southern Wine & Spirits,,ALL,60.13333333333333,360.8,360,77.99,15.96,-2.767752715121136,360,360,679721,,,,,0.3,360,,,,
Pennsylvania Dutch Egg Nog,084380360947,Liquor,Cordials,750ml,12,Charles Jacquin,Bellboy Corporation, ,ALL,7.495833333333334,89.95,88.95,9.99,9.96,0.24740629183400273,88.95,88.95,7176004,12.99,7.95,0,,0.3,88.95,,,,
Pennsylvania Dutch Egg Nog,084380360947,Liquor,Cordials,750ml,12,Charles Jacquin,Breakthru Beverage,Pre-sell due May 20,ALL,6.929166666666667,83.15,82,8.99,9.96,0.3043005354752343,82,82,9008809,12.99,7.95,0,,0.3,82,,,,
Per Se Hibiscus Margarita,850019399141,Misc,Pre-Mix,4pk can,6,AMCS,Am Craft Spirits,1 on 7 M&M accumulating monthly,ALL,7.645833333333333,45.875,55,11.99,,0.36231581873783714,49,49,MM39908,12.49,10.96,0,,0.3,49,,,,
Per Se Mojito,850019399127,Misc,Pre-Mix,4pk can,6,AMCS,Am Craft Spirits,1 on 7 M&M accumulating monthly,ALL,7.645833333333333,45.875,55,11.99,,0.36231581873783714,49,49,MM39907,12.49,10.96,0,,0.3,49,,,,
Per Se Paloma,850019399103,Misc,Pre-Mix,4pk can,6,AMCS,Am Craft Spirits,1 on 7 M&M accumulating monthly,ALL,7.645833333333333,45.875,55,11.99,,0.36231581873783714,49,49,MM39906,12.49,10.96,0,,0.3,49,,,,
PERNOD ABSINTHE 136,080432104538,Liquor,,750ml,6,Pernod,Southern Wine & Spirits, ,ALL,60.13333333333333,360.8,360,77.99,,0.22896097790314993,360,360,324437,,,,,0.3,360,,,,0
PERNOD ANISE 80,080432291672,Liquor,Cordials,750ml,12,Pernod,Southern Wine & Spirits, ,ALL,24.816666666666666,297.8,297,31.99,,0.2242367406481192,297,297,23979,31.99,0,0,,0.3,297,,,,0
Petri Brandy,084279908434,Liquor,Brandy,1.75L,6,Prestige,Johnson Brothers Liquor Co,Buy 15cs get 2cs Free,ALL,12.38921568627451,74.33529411764705,87.65,18.99,16.96,0.26950379208287095,83, ,77982,17.99,15.96,0,,0.3,83,499,19.99,16.99,
Peychauds Aromatic Bitters,088004190187,Liquor,Mixes,5oz,12,Sazerac,Southern Wine & Spirits,,ALL,3.8166666666666664,45.8,45,4.99,,0.23513694054776227,45,,000039861,6.49,5.96,0,,0.3,45,,,,
Phillips Amaretto,087116011670,Liquor,Cordials,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,17.834166666666665,107.005,144,30.99,,0.4245186619339572,119.95,,000050039,25.99,0,0,,0.3,119.95,,,,
Phillips Amaretto,087116048249,Liquor,Cordials,Liter,12,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,10.421249999999999,125.05499999999999,160,16.99,,0.3866244849911713,138,,000064543,18.99,15.96,0,,0.3,138,,,,
Phillips Amaretto,087116048072,Liquor,Cordials,Traveler,12,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,9.671249999999999,116.05499999999999,144,15.99,,0.39516885553470926,129,,000038349,15.99,0,0,,0.3,129,,,,
Phillips Apricot Brandy,087116048140,Liquor,Brandy,Liter,12,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,10.624999999999998,127.49999999999999,147,51.99,42.96,0.7526769087523277,142.2, ,000064501,17.49,14.96,0,,0.3,142.2,,,,
Phillips Blackberry Brandy,087116017726,Liquor,Brandy,200ml,48,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,3.2156249999999997,154.35,160,3.99,,0.19407894736842116,153.25,,000039438,5.99,4.96,0,,0.5,153.25,,,,
Phillips Blackberry Brandy,087116013872,Liquor,Brandy,375ml,24,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,6.045833333333333,145.1,160,8.99,,0.32749351130886173,144,,001295479,9.99,0,0,,0.5,144,,,,
Phillips Blackberry Brandy,087116003507,Liquor,Brandy,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,17.009166666666665,102.05499999999999,120,51.99,42.96,0.6040696772191186,115, ,000030411,28.99,23.96,0,,0.3,115,,,,
Phillips Blackberry Brandy,087116048188,Liquor,Brandy,Liter,12,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,10.641666666666667,127.7,147,51.99,42.96,0.7522889509621353,142.4, ,000064527,17.49,14.96,0,,0.3,142.4,658,X,13.99,
Phillips Blackberry Brandy,087116011625,Liquor,Brandy,Traveler,12,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,9.671249999999999,116.05499999999999,130,51.99,42.96,0.7748777932960894,129, ,000033712,16.99,13.96,0,,0.3,129,,,,
Phillips Blue 100 Peppermint,087116013421,Liquor,Schnapps,375ml,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,11.291666666666666,135.5,144,15.99,,0.29382947675630605,134.4,,001389320,11.99,0,0,,0.5,134.4,,,,
Phillips Blue 100 Peppermint,087116012738,Liquor,Schnapps,Traveler,12,Phillips Distilling,Phillips Wine & Spirits,1 free Pep 60 Liter on 8 cs,January|March|May|July|September|November|December,10.478541666666665,125.74249999999998,172,18.99,,0.44820738985430936,136.73,,000035055,18.99,15.96,0,,0.3,136.73,,,,
Phillips Brandy,087116048119,Liquor,Brandy,Liter,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,11.633333333333333,139.6,144,15.99,,0.2724619553887847,138.5,0,000064493,12.99,0,0,,0.3,138.5,,,,
Phillips Butter Ripple,087116012479,Liquor,Schnapps,Liter,12,Phillips Distilling,Phillips Wine & Spirits,1 free Pep 60 Liter on 8 cs,January|March|May|July|September|November|December,8.149444444444443,97.79333333333332,119.8,12.99,,0.37263707125139006,108.78,,1089466,15.99,13.96,0,,0.3,108.78,,,,
Phillips Butter Ripple,087116007017,Liquor,Schnapps,Traveler,12,Phillips Distilling,Phillips Wine & Spirits,1 free Pep 60 Liter on 8 cs,January|March|May|July|September|November|December,6.428541666666665,77.14249999999998,112,11.99,,0.4638413956074508,88.13,,1423993,11.99,9.96,0,,0.3,88.13,,,,
Phillips Canadian,087116016538,Liquor,Whisky/Whiskey,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,14.016666666666666,84.1,96,20.99,,0.33222169286962044,83,,000038521,16.99,0,0,,0.3,83,,,,
Phillips Canadian,087116047761,Liquor,Whisky/Whiskey,Liter,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,8.549999999999999,102.6,112,11.99,,0.28690575479566316,101.5,,000064295,9.99,0,0,,0.3,101.5,,,,
Phillips Gin,087116016767,Liquor,,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,14.016666666666666,84.1,88,18.99,,0.26189222397753203,83,,000038596,,,,,0.3,83,,,,
Phillips Gin,087116048010,Liquor,,Liter,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,8.083333333333334,97,112,11.99,,0.3258270781206561,95.9,,000064469,,,,,0.3,95.9,,,,
Phillips Ginger Brandy,087116048294,Liquor,Brandy,Liter,12,Phillips Distilling,Phillips Wine & Spirits,1 Free Blackberry Liter on 8 cs asst Cordials,January|March|May|July|September|November|December,9.454629629629629,113.45555555555555,144,15.99,,0.4087160957079657,126.4,,000064584,15.99,0,0,,0.3,126.4,,,,
Phillips Hot 100 Cinnamon,087116017641,Liquor,Schnapps,375ml,24,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,5.645833333333333,135.5,144,7.99,,0.29338756779307473,134.4,,000068940,11.99,0,0,,0.5,134.4,,,,
Phillips Hot 100 Cinnamon,087116017535,Liquor,,50ml,60,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,2.0141666666666667,120.85,144,2.99,,0.3263656633221851,119.75,,000017526,,,,,0.5,119.75,,,,
Phillips Hot 100 Cinnamon,087116013025,Liquor,Schnapps,Traveler,12,Phillips Distilling,Phillips Wine & Spirits,1 free Pep 60 Liter on 8 cs,January|March|May|July|September|November|December,10.478541666666665,125.74249999999998,172,18.99,,0.44820738985430936,136.73,,000035337,17.99,14.96,0,,0.3,136.73,,,,
Phillips Light Rum,087116011519,Liquor,,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,16.175,97.05,108,22.99,,0.2964332318399303,95.95,,000033464,,,,,0.3,95.95,,,,
Phillips Light Rum,087116011526,Liquor,,Liter,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,8.541666666666666,102.5,112,11.99,,0.2876007784264666,101.4,,000033472,,,,,0.3,101.4,,,,
Phillips Light Vodka,087116018709,Liquor,,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,Case 1,January|March|May|July|September|November|December,12.975,77.85,88,18.99,,0.3167456556082148,76.75, ,000041855,,,,,0.3,76.75,,,,
Phillips Lime Vodka,087116048430,Liquor,Vodka,Liter,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,9.716666666666667,116.6,144,15.99,,0.39232853867000206,115.5,,000064626,12.99,0,0,,0.3,115.5,,,,
Phillips Long Island Ice Tea,087116036642,Liquor,Pre-Mix,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,11.711666666666666,70.27,96,20.99,,0.4420358901063999,69.17,,000032284,18.99,0,0,,0.3,69.17,,,,
Phillips Long Island Iced Tea,087116036628,Liquor,Pre-Mix,Liter,12,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,8.164166666666667,97.97,112,11.99,,0.3190853489018627,96.87,,000032292,11.99,0,0,,0.3,96.87,,,,
Phillips Peach Schnapps,087116019027,Liquor,Schnapps,375ml,24,Phillips Distilling,Phillips Wine & Spirits,Case 1,ALL,5.395833333333333,129.5,144,7.99,,0.3246766791823113,128.4,,1002285,8.99,0,0,,0.5,128.4,,,,
Phillips Peach Schnapps,087116017627,Liquor,Schnapps,1.75L,6,Phillips Distilling,Phillips Wine & Spirits,1 free Pep 60 Liter on 8 cs,January|March|May|July|September|November|December,11.707083333333332,70.24249999999999,108,22.99,,0.4907749746266493,81.23,,000039370,19.99,15.96,0,,0.3,81.23,,,,
Phillips Peach Schnapps,087116018310,Liquor,Schnapps,Liter,12,Phillips Distilling,Phillips Wine & Spirits,1 free Pep 60 Liter on 8 cs,January|March|May|July|September|November|December,8.149444444444443,97.79333333333332,119.8,12.99,,0.37263707125139006,108.78,,000040634,15.99,13.96,0,,0.3,108.78,,,,
