Updated in Wine Tab?,Category,REVIEW,Notes,Reorder Point,Effective Date,REMOVE?,Supplier Supported Tasting Item,Distributor,Supplier,Item Number,Product UPC,Product Description,Department,Size,Units/Case,Deal Description,Buy Months (if appl.),Case 1 (Retail),Buy Month Invoice,Non-Buy Month Invoice,Free Case Value,Buy Qty,Free Qty,Freight,EO $,EO Cases,EO Period,Net Case,Net/Unit,Net Case EO,Net Cs EO/Unit,Retail Calc,Retail Override,Club Override,GM%,Avg Retail,Avg Club,Avg Sale,Distributor (1),Item Number (1),Product Description (1),Deal Description (1),Buy Months,Case 1,Buy Month Invoice (1),Net Case (1),Net Case EO (1),Diff b/w Case 1,Diff b/w Net Case,Diff b/w Net Case EO,Diff Item Number,Pnumber,Vendor,Vendor code,buy month,Reorder Points,Item Classfication,Retail Price,Rank
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,859264,031259046976,Josh Cellars Sauvignon Blanc,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,124.05,106.94, ,123.49,4,1,1.1,,,,77.16749999999999,6.430624999999999,77.16749999999999,6.430624999999999,15.99,11.99,9.96,0.354354919678715,12.490000000000002,10.960000000000004,0,Johnson Brothers Liquor Co,859264,Josh Cellars Sauvignon Blanc,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,124.05,106.94,86.65199999999999,86.65199999999999,0,-9.484499999999997,-9.484499999999997, ,P2585,Johnson Brothers - St. Paul,000859264,,16,Josh Whites 750ml,11.49,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1263957,031259005348,Josh Cellars Seaswept 750ml,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,124.05,106.94, ,123.49,4,1,1.1,,,,77.16749999999999,6.430624999999999,77.16749999999999,6.430624999999999,15.99,11.99,9.96,0.354354919678715,12.490000000000002,10.960000000000004,0,Johnson Brothers Liquor Co,1263957,Josh Cellars Seaswept 750ml,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,124.05,106.94,86.65199999999999,86.65199999999999,0,-9.484499999999997,-9.484499999999997, ,P16622,Johnson Brothers - St. Paul,1263957,,16,Josh Whites 750ml,11.49,82
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1639753,031259005706,Josh Cellars Seaswept Sparkling 750ml,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,14.99,12.96,0.357690329218107,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1639753,Josh Cellars Seaswept Sparkling 750ml,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.892,99.892,0,0,0, ,0,Johnson Brothers - St. Paul,1639753,,15,Josh Whites 750ml,14.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,1863061,031259049229,Josh Cellars Zinfandel,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,140.6,123.49, ,123.49,4,1,1.1,,,,99.892,8.324333333333334,99.892,8.324333333333334,17.99,14.99,12.96,0.357690329218107,14.990000000000004,12.960000000000006,0,Johnson Brothers Liquor Co,1863061,Josh Cellars Zinfandel,Weekly 1 on 4 Whites + 1 Josh Cab 375ml on 17 (Base + Whites). SOND 2025 STRETCH GOAL PROGRAM-Buy 1000 cases receive 20 aditional cases on top of everyday programming. ,All,140.6,123.49,99.89249999999998,99.89249999999998,0,-0.0004999999999881766,-0.0004999999999881766, ,P3510,Johnson Brothers - St. Paul,001863061,,15,Josh Base 750ml,14.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,001701333,031259049236,Josh Paso Robles Cabernet,Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,165.5,168, ,123.49,4,1,1.1,,,,138.2275,11.518958333333332,138.2275,11.518958333333332,20.99,20.99,17.96,0.35863260950259845,20.990000000000002,17.960000000000004,0,Johnson Brothers Liquor Co,001701333,Josh Paso Robles Cabernet,Weekly 1 on 4 RSV (any RSV red free),All,165.5,168,135.5,135.5,0,2.727499999999992,2.727499999999992, ,P2784,Johnson Brothers - St. Paul,001701333,,15,Josh Reserve 750ml,20.99,490
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,Deutsch,001543538,031259003047,"Josh Reserve Lodi Cabernet
",Wine,750ml,12,"Buy any 4 Josh (all flavors and sizes) and receive 1 free Josh Cabernet (#859252), plus 1 #1554031 Josh Cabernet 375ml on every 17.",All,165.5,168, ,123.49,4,1,1.1,,,,138.2275,11.518958333333332,138.2275,11.518958333333332,20.99,20.99,17.96,0.35863260950259845,,,,Johnson Brothers Liquor Co,001543538,"Josh Reserve Lodi Cabernet_x000D_
",Weekly 1 on 4 RSV (any RSV red free),All,165.5,168,135.5,135.5,0,2.727499999999992,2.727499999999992, ,,,,,,,20.99,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,1228173,049331004134,La Crema Sonoma Sauvignon Blanc,Wine,750 ml,12,Sonoma Program. 1 free cs of SB on 6,All,198,150, ,156,6,1,1.1,,,,125.1,10.424999999999999,125.1,10.424999999999999,24.99,18.99,15.96,0.3468045112781956,18.896250000000002,15.897500000000006,0,Johnson Brothers Liquor Co,1228173,La Crema Sonoma Sauvignon Blanc,Sonoma Program. 1 free cs of SB on 6,All,198,156,134.81428571428572,134.81428571428572,0,-9.714285714285722,-9.714285714285722, ,P2879,Johnson Brothers - St. Paul,001228173,,16,La Crema Sonoma 750ml,18.99,291
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,001957570,083722870045,Murphy Goode Cab Sauv,Wine,750 ml,12,1 free #1957570 Murphy Good Cab on 11 cases,All,112,96,96,96,11,1,1.1,,,,89.1,7.425,89.1,7.425,13.99,13.99,11.96,0.379180602006689,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,001957570,Murphy Goode Cab Sauv,1 free (CA free) on 11 cases,All,112,96,89.1,89.1,0,0,0, ,P2597,Johnson Brothers - St. Paul,001957570,,16,Murphy Goode 750ml,13.79,419
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,001285060,083722880020,Murphy Goode Chardonnay,Wine,750 ml,12,1 free #1957570 Murphy Good Cab on 11 cases,All,112,96,96,96,11,1,1.1,,,,89.1,7.425,89.1,7.425,13.99,13.99,11.96,0.379180602006689,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,001285060,Murphy Goode Chardonnay,1 free (CA free) on 11 cases,All,112,96,89.1,89.1,0,0,0, ,P2778,Johnson Brothers - St. Paul,001285060,,16,Murphy Goode 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,001644792,083722870038,Murphy Goode Merlot,Wine,750 ml,12,1 free #1957570 Murphy Good Cab on 11 cases,All,112,96,96,96,11,1,1.1,,,,89.1,7.425,89.1,7.425,13.99,13.99,11.96,0.379180602006689,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,001644792,Murphy Goode Merlot,1 free (CA free) on 11 cases,All,112,96,89.1,89.1,0,0,0, ,P3065,Johnson Brothers - St. Paul,001644792,,4,Murphy Goode 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,001270993,083722023489,Murphy Goode Pinot Noir,Wine,750 ml,12,1 free #1957570 Murphy Good Cab on 11 cases,All,112,96,96,96,11,1,1.1,,,,89.1,7.425,89.1,7.425,13.99,13.99,11.96,0.379180602006689,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,001270993,Murphy Goode Pinot Noir,1 free (CA free) on 11 cases,All,112,96,89.1,89.1,0,0,0, ,P2849,Johnson Brothers - St. Paul,001270993,,16,Murphy Goode 750ml,13.79,748
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,001629371,083722028392,Murphy Goode Red Blend,Wine,750 ml,12,1 free #1957570 Murphy Good Cab on 11 cases,All,112,96,96,96,11,1,1.1,,,,89.1,7.425,89.1,7.425,13.99,13.99,11.96,0.379180602006689,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,001629371,Murphy Goode Red Blend,1 free (CA free) on 11 cases,All,112,96,89.1,89.1,0,0,0, ,P2987,Johnson Brothers - St. Paul,001629371,,14,Murphy Goode 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,,Yes,Johnson Brothers Liquor Co,JFW,001025260,083722880068,Murphy Goode Sauv Blanc,Wine,750 ml,12,1 free #1957570 Murphy Good Cab on 11 cases,All,112,96,96,96,11,1,1.1,,,,89.1,7.425,89.1,7.425,13.99,13.99,11.96,0.379180602006689,13.990000000000002,11.960000000000004,0,Johnson Brothers Liquor Co,001025260,Murphy Goode Sauv Blanc,1 free (CA free) on 11 cases,All,112,96,89.1,89.1,0,0,0, ,P2875,Johnson Brothers - St. Paul,001025260,,16,Murphy Goode 750ml,13.79,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,48496,085000001257,Peter Vella Blush,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,17.990000000000002,14.960000000000006,0,Johnson Brothers Liquor Co,48496,Peter Vella Blush,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P12075,Johnson Brothers - St. Paul,48496,,15,Peter Vella 5L,18.99,230
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,48504,085000001233,Peter Vella Burgundy,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,65,57, ,57,16,1,1.1,,,,54.747058823529414,13.686764705882354,54.747058823529414,13.686764705882354,23.99,20.99,17.96,0.2379306956635661,23.990000000000006,19.96,0,Johnson Brothers Liquor Co,48504,Peter Vella Burgundy,1 free high tier on 16,All,65,57,54.747058823529414,54.747058823529414,0,0,0, ,P3922,Johnson Brothers - St. Paul,48504,,0,Peter Vella 5L,20.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,45120,085000003091,Peter Vella Cabernet,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,65,57, ,57,16,1,1.1,,,,54.747058823529414,13.686764705882354,54.747058823529414,13.686764705882354,23.99,20.99,17.96,0.2379306956635661,21.990000000000006,17.960000000000004,0,Johnson Brothers Liquor Co,45120,Peter Vella Cabernet,1 free high tier on 16,All,65,57,54.747058823529414,54.747058823529414,0,0,0, ,P3335,Johnson Brothers - St. Paul,45120,,15,Peter Vella 5L,20.99,185
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,48512,085000001202,Peter Vella Chablis,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,65,57, ,57,16,1,1.1,,,,54.747058823529414,13.686764705882354,54.747058823529414,13.686764705882354,23.99,20.99,17.96,0.2379306956635661,23.990000000000006,19.96,0,Johnson Brothers Liquor Co,48512,Peter Vella Chablis,1 free high tier on 16,All,65,57,54.747058823529414,54.747058823529414,0,0,0, ,P18536,Johnson Brothers - St. Paul,48512,,0,Peter Vella 5L,20.99,0
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,13375,085000006795,Peter Vella Chardonnay,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,65,57, ,57,16,1,1.1,,,,54.747058823529414,13.686764705882354,54.747058823529414,13.686764705882354,23.99,20.99,17.96,0.2379306956635661,21.990000000000006,17.960000000000004,0,Johnson Brothers Liquor Co,13375,Peter Vella Chardonnay,1 free high tier on 16,All,65,57,54.747058823529414,54.747058823529414,0,0,0, ,P3235,Johnson Brothers - St. Paul,13375,,16,Peter Vella 5L,20.99,41
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,48546,085000001240,Peter Vella Crisp White,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,19.990000000000002,16.960000000000004,0,Johnson Brothers Liquor Co,48546,Peter Vella Crisp White,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P3697,Johnson Brothers - St. Paul,48546,,0,Peter Vella 5L,18.99,278
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,66910,085000007686,Peter Vella Delicous Red,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,17.990000000000002,14.960000000000006,0,Johnson Brothers Liquor Co,66910,Peter Vella Delicous Red,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P3218,Johnson Brothers - St. Paul,66910,,15,Peter Vella 5L,18.99,168
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,12583,085000003015,Peter Vella Merlot,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,65,57, ,57,16,1,1.1,,,,54.747058823529414,13.686764705882354,54.747058823529414,13.686764705882354,23.99,20.99,17.96,0.2379306956635661,23.990000000000006,19.96,0,Johnson Brothers Liquor Co,12583,Peter Vella Merlot,1 free high tier on 16,All,65,57,54.747058823529414,54.747058823529414,0,0,0, ,P3673,Johnson Brothers - St. Paul,12583,,15,Peter Vella 5L,20.99,194
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,27332,085000024225,Peter Vella Moscato Sangria,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,17.990000000000002,14.960000000000006,0,Johnson Brothers Liquor Co,27332,Peter Vella Moscato Sangria,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P3097,Johnson Brothers - St. Paul,27332,,16,Peter Vella 5L,18.99,271
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,1262545,085000027066,Peter Vella Pink Moscato Sangria,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,19.990000000000002,16.960000000000004,0,Johnson Brothers Liquor Co,1262545,Peter Vella Pink Moscato Sangria,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P3261,Johnson Brothers - St. Paul,1262524,,15,Peter Vella 5L,18.99,244
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,15583,085000017203,Peter Vella Sangria,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,19.990000000000002,16.960000000000004,0,Johnson Brothers Liquor Co,15583,Peter Vella Sangria,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P12076,Johnson Brothers - St. Paul,15583,,0,Peter Vella 5L,18.99,404
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,1660337,085000028582,Peter Vella Sweet Red,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,50.5,45, ,57,16,1,1.1,,,,42.5375,10.634375,42.5375,10.634375,18.99,18.99,15.96,0.3336857769423559,19.990000000000002,16.960000000000004,0,Johnson Brothers Liquor Co,1660337,Peter Vella Sweet Red,1 free high tier on 16,All,50.5,45.9,43.646875,43.646875,0,-1.109375,-1.109375, ,P12514,Johnson Brothers - St. Paul,1660337,,2,Peter Vella 5L,18.99,384
,Price Change,review,,,2026-06-01 00:00:00,, ,Johnson Brothers Liquor Co, ,13367,085000006924,Peter Vella White Zinfandel,Wine,5L,4,1 free #13375 Chard on 16 M&M ,All,65,57, ,57,16,1,1.1,,,,54.747058823529414,13.686764705882354,54.747058823529414,13.686764705882354,23.99,20.99,17.96,0.2379306956635661,23.052500000000006,19.0225,0,Johnson Brothers Liquor Co,13367,Peter Vella White Zinfandel,1 free high tier on 16,All,65,57,54.747058823529414,54.747058823529414,0,0,0, ,P3565,Johnson Brothers - St. Paul,13367,,0,Peter Vella 5L,20.99,348
,New Item,,,,,,,Johnson Brothers Liquor Co,Prestige ,1352739,842790093462,Il Tramonto Blackberry Spritz,RTD,375ml,12,1 free case of #15946 Tramonto Limoncello 750ml on 8 cases M&M Spritz flavors,All,99.25,79.4,,55.1,8,1,1.1,,,,73.6125,6.1343749999999995,73.6125,6.1343749999999995,11.99,10.99,8.96,0.3153599330357144,,,,,,,,,,,,,,,,,,,,,,,9.99,
,New Item,,,,,,,Johnson Brothers Liquor Co,Prestige ,1253728,084279009100,Il Tramonto Limoncello Spritz,RTD,375ml,12,1 free case of #15946 Tramonto Limoncello 750ml on 8 cases M&M Spritz flavors,All,99.25,79.4,,55.1,8,1,1.1,,,,73.6125,6.1343749999999995,73.6125,6.1343749999999995,11.99,10.99,8.96,0.3153599330357144,,,,,,,,,,,,,,,,,,,,,,,9.99,
,New Item,,,,,,,Johnson Brothers Liquor Co,Prestige ,1754952,842790093080,Il Tramonto Strawberry Spritz,RTD,375ml,12,1 free case of #15946 Tramonto Limoncello 750ml on 8 cases M&M Spritz flavors,All,99.25,79.4,,55.1,8,1,1.1,,,,73.6125,6.1343749999999995,73.6125,6.1343749999999995,11.99,10.99,8.96,0.3153599330357144,,,,,,,,,,,,,,,,,,,,,,,9.99,
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,DiochonMAV23,761503232168,Bernard Diochon Moulin-a-Vent,Wine,750 ml,12, ,All,264,256,256,,,,2.5,,,,258.5,21.541666666666668,258.5,21.541666666666668,32.99,34.99,29.96,0.2809857587894971,28.677500000000006,1.2475,0,New France Wine,DiochonMAV23,Bernard Diochon Moulin-a-Vent, ,All,256,244,246.5,246.5,8,12,12, ,P10816,"New France Wine Co, Inc",DiochonMAV23,,0,,35.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,BonhommeTelquel23,400000023236,Bonhomme Telquel,Wine,750 ml,12, ,All,216,208,208,,,,2.5,,,,210.5,17.541666666666668,210.5,17.541666666666668,26.99,28.99,24.96,0.2972088675213675,28.927500000000006,23.959999999999997,0,New France Wine,BonhommeTelquel23,Bonhomme Telquel, ,All,200,192,194.5,194.5,16,16,16, ,P10824,"New France Wine Co, Inc",BonhommeTelQuel21,,0,,29.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,OupiaLesHeretiques,610373581312,Ch d'Oupia Les Heretiques,Wine,750 ml,12, ,All,120,112,112,,,,2.5,,,,114.5,9.541666666666666,114.5,9.541666666666666,14.99,17.99,14.96,0.36218805704099827,15.990000000000004,13.960000000000006,0,New France Wine,OupiaLesHeretiques,Ch d'Oupia Les Heretiques, ,All,112,104,106.5,106.5,8,8,8, ,P10881,"New France Wine Co, Inc",OupiaLesHeretiques,,0,,17.49,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,IdylleCruet23,400000020310,Domaine de L'Idylle Savoie Cruet,Wine,750 ml,12, ,All,160,152,152,,,,2.5,,,,154.5,12.875,154.5,12.875,19.99,23.99,19.96,0.3549599198396794,19.990000000000002,16.960000000000004,0,New France Wine,IdylleCruet23,Domaine de L'Idylle Savoie Cruet, ,All,160,136,138.5,138.5,0,16,16, ,P10952,"New France Wine Co, Inc",IdylleCruet23,,0,,23.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,NoellatBourgogne22,55125557120,Domaine Michel Bourgogne,Wine,750 ml,12, ,All,480,480,480,,,,2.5,,,,482.5,40.208333333333336,482.5,40.208333333333336,59.99,65.99,55.96,0.2814808196330712,,,,New France Wine,NoellatBourgogne22,Domaine Michel Bourgogne, ,All,448,448,450.5,450.5,32,32,32, ,,,,,,,67.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,FossilPTPinot21,852597003038,Fossil Point Edna Valley Pinot Noir,Wine,750 ml,12, ,All,184,176,176,,,,2.5,,,,178.5,14.875,178.5,14.875,22.99,26.99,22.96,0.35213414634146345,24.990000000000006,20.96,0,New France Wine,FossilPTPinot21,Fossil Point Edna Valley Pinot Noir, ,All,188,168,170.5,170.5,-4,8,8, ,P3160,"New France Wine Co, Inc",FossilPTPinot21,,0,,26.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,BonhommeTelQuel23,5512533114,Le Telquel,Wine,750 ml,12, ,All,216,208,208,,,,2.5,,,,210.5,17.541666666666668,210.5,17.541666666666668,26.99,31.99,26.96,0.3493447082096933,,,,New France Wine,BonhommeTelQuel23,Le Telquel, ,All,200,192,194.5,194.5,16,16,16, ,,,,,,,31.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,BermejosMalvasia24,400000000589,Los Bermejos Malvasia volcanica,Wine,750 ml,12, ,All,312,304,304,,,,2.5,,,,306.5,25.541666666666668,306.5,25.541666666666668,38.99,41.99,35.96,0.2897200593251761,,,,New France Wine,BermejosMalvasia24,Los Bermejos Malvasia volcanica, ,All,288,280,282.5,282.5,24,24,24, ,,,,,,,42.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,BermejosRosado,8437002995058,Los Bermejos Rosado 750ml,Wine,750ml,12, ,All,312,304,304,,,,2.5,,,,306.5,25.541666666666668,306.5,25.541666666666668,38.99,41.99,35.96,0.2897200593251761,37.77125,34.396874999999994,0,New France Wine,BermejosRosado,Los Bermejos Rosado 750ml, ,All,288,280,282.5,282.5,24,24,24, ,P20307,"New France Wine Co, Inc",BermejosRosado21,,0,,42.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine,,PoggioCostaRoseProseccoBrutNV,8000942012156,Poggio Costa Rose Prosecco Brut 750ml,Wine,750ml,12,,All,136,128,128,,,,2.5,,,,130.5,10.875,130.5,10.875,16.99,19.99,16.96,0.3587853773584906,18.990000000000002,15.960000000000006,0,New France Wine,PoggioCostaRoseProseccoBrutNV,Poggio Costa Rose Prosecco Brut 750ml,0,All,128,120,122.5,122.5,8,8,8, ,0,"New France Wine Co, Inc",PoggioCostaRoseProseccoBrutNV,,1,,19.99,0
,Price Change,review,,,2026-06-01 00:00:00,,,New France Wine, ,SastreCrianza20,664841001000,Vina Sastre Ribera del Duero Crianza,Wine,750 ml,12, ,All,368,360,360,,,,2.5,,,,362.5,30.208333333333332,362.5,30.208333333333332,45.99,49.99,41.96,0.2800683190340007,46.615,38.834375,0,New France Wine,SastreCrianza20,Vina Sastre Ribera del Duero Crianza, ,All,344,336,338.5,338.5,24,24,24, ,P11266,"New France Wine Co, Inc",SastreCrianza19,,0,,49.99,0
