Supplier,Average of Price,Average of Sale Price,Buy Month,Product Code,Average of Price A,Item Classification
"Breakthru Beverage Minnesota Wine & Spirits, LLC",40.99,,,089819045853,33.959999999999994,Frank & Stags' 750ml
"New France Wine Co, Inc",27.990000000000006,,,094922197269,0,
"New France Wine Co, Inc",29.240000000000006,,,094922197337,2.49375,
"Grape Beginnings, Inc.",29.990000000000006,0,,098709088504,24.959999999999997,
"Grape Beginnings, Inc.",34.99,,,098709436688,29.959999999999994,Zenato 750ml
"Vinocopia, Inc",16.990000000000002,0,,871752001016,14.960000000000006,Kono Sauvignon Blanc 750ml
Phillips Wine & Spirits - St. Paul,25.990000000000006,0,,188985000670,21.959999999999997,Joel Gott 750ml
Oxford Street Merchants,19.990000000000002,,,722690500058,0,
Libation Project,19.990000000000002,,,400000005133,17.960000000000004,
Libation Project,46.99,0,,400000005140,38.96,
"Tradition Wine & Spirits, LLC",29.990000000000006,,,400000010809,0,
The Wine Company,359.9899999999999,,,400000010984,279.96,
"Grape Beginnings, Inc.",39.99,,,400000020693,35.959999999999994,
"Tradition Wine & Spirits, LLC",19.990000000000002,,,637405073928,0,
Johnson Brothers - St. Paul,28.990000000000006,,,689352009956,0,
Johnson Brothers - St. Paul,39.115,0,,724624118018,35.208124999999995,
Oxford Street Merchants,17.990000000000002,,,729722700202,0,
Oxford Street Merchants,32.99,0,,746751911997,1.496875,
Small Lot MN,23.990000000000006,,,767749008819,1.246875,
Oxford Street Merchants,183.98999999999995,0,"March, May, June, October, November, December",785214290750,152.96,
"Tradition Wine & Spirits, LLC",29.990000000000006,,,793888844667,0,
Paustis Wine,21.990000000000006,,,832095009121,0,
Small Lot MN,44.99,,,850518006052,0,
"Grape Beginnings, Inc.",29.990000000000006,,,856246002052,24.959999999999997,
Paustis Wine,16.990000000000002,,,857680001038,11.960000000000004,Shannon 750ml
The Wine Company,94.49,,,013528900028,79.08375000000001,
Johnson Brothers - St. Paul,13.990000000000002,,,018341151091,0,
"Bourget Imports, LLC",39.99,,,721354890047,0,
"Bourget Imports, LLC",27.990000000000006,,,721354880017,21.959999999999997,
Phillips Wine & Spirits - St. Paul,14.990000000000004,,"December, June, March, September",081584013297,0,
"Bourget Imports, LLC",31.990000000000006,,,721354890030,0,
"Grape Beginnings, Inc.",22.490000000000006,9.24,,721354900012,18.96,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",56.99,0,,082491070038,46.96000000000001,
,24.990000000000006,,,4260196280198,1.2475,
,24.990000000000006,,,4260196280174,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",15.990000000000004,,,082896061464,0,
Phillips Wine & Spirits - St. Paul,10.99,,,082896710294,0,
Johnson Brothers - St. Paul,14.990000000000004,,,083085300586,0,
,18.990000000000002,0,,870701001886,15.20625,
,22.146250000000002,,,4260196280167,18.394375,
Oxford Street Merchants,16.990000000000002,,,084279978970,0,
Southern Glazer's Wine & Spirits of MN,41.99,0,,084444200189,34.959999999999994,
"Bourget Imports, LLC",45.49,,,708280715248,1.996875,
"Bourget Imports, LLC",34.4275,,,400000009315,1.371875,
Johnson Brothers - St. Paul,31.990000000000006,,,085000019252,0,
"Bourget Imports, LLC",39.99,,,798304379365,0,
Johnson Brothers - St. Paul,28.990000000000006,,,085000027486,0,
Southern Glazer's Wine & Spirits of MN,15.990000000000004,,,086003061941,0,
"Bourget Imports, LLC",29.990000000000006,,,080720010428,0,
"Bourget Imports, LLC",39.99,0,,610877762729,1.684375,
Southern Glazer's Wine & Spirits of MN,20.115000000000002,,,086891080598,17.022500000000004,
Johnson Brothers - St. Paul,14.990000000000004,,,087110440575,0,
Oxford Street Merchants,50.49,,,088473980500,44.96,
"Grape Beginnings, Inc.",19.990000000000002,0,,657891700207,17.646875,Liberty School Cab Sauv 750ml
Southern Glazer's Wine & Spirits of MN,11.49,,"April, August, December, July, March, November",088586007279,9.960000000000004,
"Grape Beginnings, Inc.",33.615,,,657891720205,27.959999999999994,Liberty School Reserve Cab Sauv 750ml
The Wine Company,56.0525,,,089419246971,59.960000000000015,
"Grape Beginnings, Inc.",21.552500000000006,,,094799050018,19.96,
Southern Glazer's Wine & Spirits of MN,35.14625,0,,098652860011,29.64687499999999,Cline High Tier 750ml
"Bourget Imports, LLC",17.990000000000002,,,3830047630031,0,
"Tradition Wine & Spirits, LLC",34.99,,,400000009445,19.96,
"New France Wine Co, Inc",269.9899999999999,,,400000011943,224.96,
"New France Wine Co, Inc",167.98999999999995,,,400000011950,139.96,
"New France Wine Co, Inc",48.99,,,400000011967,40.96,
"Tradition Wine & Spirits, LLC",37.99,,,400000012193,0,
Oxford Street Merchants,79.99,,,400000012315,59.960000000000015,
"Tradition Wine & Spirits, LLC",34.99,,,400000013664,0,
Oxford Street Merchants,80.9275,,,489192372975,59.960000000000015,
The Wine Company,84.99,,,55125032213,0,
Southern Glazer's Wine & Spirits of MN,14.990000000000004,0,"February, May, August, November",689352009987,12.960000000000006,
Southern Glazer's Wine & Spirits of MN,16.240000000000002,,,739958184905,12.960000000000006,Coppola Diamond 750ml
Small Lot MN,29.990000000000006,,,751527521300,0,
"New France Wine Co, Inc",20.052500000000002,,,761666001328,17.960000000000004,
Phillips Wine & Spirits - St. Paul,15.990000000000004,,,7798090162106,0,
Paustis Wine,22.990000000000006,,,852530002098,0,
Oxford Street Merchants,24.677500000000006,0,,852530002104,19.96,Luke 750ml
Southern Glazer's Wine & Spirits of MN,20.927500000000002,0,,816253012406,17.897500000000004,Mionetto 750ml
Southern Glazer's Wine & Spirits of MN,41.99,,,859369001469,0,
Phillips Wine & Spirits - St. Paul,12.990000000000002,,,876153002662,10.960000000000004,
"Grape Beginnings, Inc.",24.990000000000006,,,897941000677,0,
"New France Wine Co, Inc",60.74,,,DONOTUSE400000008936,3.7475,
Phillips Wine & Spirits - St. Paul,34.99,,,086891025438,0,
Phillips Wine & Spirits - St. Paul,29.990000000000006,,,086891025452,0,
Phillips Wine & Spirits - St. Paul,29.615000000000006,,,086891080536,1.246875,
Phillips Wine & Spirits - St. Paul,15.990000000000004,,,086891025445,0,
The Wine Company,62.99,,,013024930710,49.96000000000001,Trefethen 750ml
Johnson Brothers - St. Paul,14.990000000000004,,,018138209035,0,
Oxford Street Merchants,15.990000000000004,,,033293003014,0,
Oxford Street Merchants,11.990000000000002,,,033293650751,0,
Southern Glazer's Wine & Spirits of MN,15.990000000000004,,,041985310043,10.960000000000004,
Paustis Wine,7.989999999999998,,All,081054394505,6.959999999999997,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",13.789999999999994,0,,082896100132,11.960000000000004,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",12.990000000000002,,,082896100392,0,
Johnson Brothers - St. Paul,44.99,,,083085101329,0,
Johnson Brothers - St. Paul,14.990000000000004,,,083085300968,0,
Johnson Brothers - St. Paul,35.99,,,083085310127,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",47.99,,,084692300945,39.96,
Paustis Wine,19.990000000000002,,,652935100098,0,
Paustis Wine,29.990000000000006,,,652935100067,24.959999999999997,
Johnson Brothers - St. Paul,13.990000000000002,,,085000023136,0,
Johnson Brothers - St. Paul,26.990000000000006,,,085000025864,0,
Paustis Wine,29.990000000000006,,,652935100074,0,
Phillips Wine & Spirits - St. Paul,8.989999999999998,,,08502625,0,
"Vinocopia, Inc",13.990000000000002,,,085203005199,0,
Southern Glazer's Wine & Spirits of MN,9.99,,,086000002565,6.959999999999997,
Southern Glazer's Wine & Spirits of MN,19.990000000000002,,,086003001602,0,
Southern Glazer's Wine & Spirits of MN,22.990000000000006,,,086003121898,0,
Southern Glazer's Wine & Spirits of MN,12.990000000000002,,,086036134513,0,
Paustis Wine,29.990000000000006,,,652935100043,24.959999999999997,
Paustis Wine,17.990000000000002,0,,652935100333,15.835000000000006,Michael David 750ml
Johnson Brothers - St. Paul,13.990000000000002,,,087356171127,0,
Johnson Brothers - St. Paul,13.990000000000002,,,087356172193,0,
Paustis Wine,17.990000000000002,0,,652935100531,15.960000000000006,Michael David 750ml
Paustis Wine,21.740000000000002,0,,652935100432,17.835000000000004,Michael David 750ml
Paustis Wine,17.990000000000002,0,,652935100500,15.960000000000006,Michael David 750ml
Paustis Wine,17.990000000000002,,,652935999227,0,
Paustis Wine,17.990000000000002,,,652935100401,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",29.990000000000006,,,088586411557,0,
Southern Glazer's Wine & Spirits of MN,39.99,,,088593400056,0,
"Grape Beginnings, Inc.",19.990000000000002,,,089208100033,0,
"Grape Beginnings, Inc.",52.99,,,089208300242,0,
Paustis Wine,19.990000000000002,,,652935100296,15.960000000000006,
Paustis Wine,17.990000000000002,0,,652935100210,15.960000000000006,Michael David 750ml
Oxford Street Merchants,103.99,0,,097546152898,86.96000000000002,
The Wine Company,13.990000000000002,,,097985276025,0,
The Wine Company,10.99,,,098652500047,0,
Phillips Wine & Spirits - St. Paul,13.990000000000002,,,099988071249,0,
"New France Wine Co, Inc",109.99,,,3760098960170,0,
"Maverick Beverage Co., LLC - MN",144.99,,,400000005706,0,
Oxford Street Merchants,269.4274999999999,,,400000005713,149.39562500000002,
"Tradition Wine & Spirits, LLC",29.990000000000006,,,400000010816,0,
The Wine Company,89.24,,,400000010991,64.96000000000001,
"Tradition Wine & Spirits, LLC",24.990000000000006,,,400000012209,19.96,
Oxford Street Merchants,79.99,,,400000012339,59.960000000000015,
"Tradition Wine & Spirits, LLC",24.990000000000006,,,400000015149,0,
"Tradition Wine & Spirits, LLC",89.99,,,400000015446,0,
"Bourget Imports, LLC",249.1774999999999,,,400000015972,199.021875,
"Bourget Imports, LLC",141.9275,,,400000020280,116.95937500000002,
"New France Wine Co, Inc",323.9899999999999,,,400000022239,269.96,
"Grape Beginnings, Inc.",75.9275,,,40000005924,64.96000000000001,
Johnson Brothers - St. Paul,89.99,,,55125073015,74.96000000000001,
"Maverick Beverage Co., LLC - MN",14.990000000000004,,,697412000058,0,
Southern Glazer's Wine & Spirits of MN,29.990000000000006,,,698743903759,0,
Southern Glazer's Wine & Spirits of MN,20.990000000000002,,,739958085202,14.960000000000006,Coppola Diamond 750ml
Johnson Brothers - St. Paul,397.4899999999999,,,753604062140,346.834375,
Paustis Wine,13.990000000000002,,,759139200002,0,
Southern Glazer's Wine & Spirits of MN,22.490000000000006,,"February, July, May, November, September",812147021042,18.96,Bertrand Cote de Roses 750ml
"Breakthru Beverage Minnesota Wine & Spirits, LLC",17.990000000000002,,,830949000188,0,
Johnson Brothers - St. Paul,199.86499999999995,,,850008182785,177.33437500000002,
Southern Glazer's Wine & Spirits of MN,56.99,,,859369001438,0,
Oxford Street Merchants,23.990000000000006,0,,859889006302,19.96,Copper Cane 750ml
Bellboy Corporation,17.990000000000002,,,873964002645,0,
,19.927500000000002,,ALL,896499001112,15.960000000000006,
The Wine Company,14.833750000000004,,,899911000472,10.960000000000004,New Age 750ml
Oxford Street Merchants,13.990000000000002,,,010986010016,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",11.49,0,,012354001350,9.960000000000004,19 Crimes 750ml
Oxford Street Merchants,95.99,0,"February, March, April, July, August, November",017224412106,79.96000000000001,Wagner
Oxford Street Merchants,30.990000000000006,0,,017224750116,1.246875,
Johnson Brothers - St. Paul,15.052500000000004,,,018138204023,0,
"Tradition Wine & Spirits, LLC",19.990000000000002,,,06092016554167878,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",8.989999999999998,,,08105408427,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",8.989999999999998,,,081054084444,0,
Johnson Brothers - St. Paul,12.990000000000002,0,,081434315304,11.960000000000004,Nobilo Sauv Blanc 750ml
Johnson Brothers - St. Paul,19.490000000000002,,,082242014731,13.960000000000006,Z. Alexander Brown 750ml
"Breakthru Beverage Minnesota Wine & Spirits, LLC",34.99,,,082491070021,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",15.990000000000004,,,082896065769,0,
Southern Glazer's Wine & Spirits of MN,24.990000000000006,,,083120102397,17.960000000000004,
"New France Wine Co, Inc",49.99,,,083648000373,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",22.990000000000006,,,083722038353,0,
Southern Glazer's Wine & Spirits of MN,20.990000000000002,,,085000005507,0,
Johnson Brothers - St. Paul,13.990000000000002,,,085000012260,11.960000000000004,
Johnson Brothers - St. Paul,19.990000000000002,,,085000016244,0,
Johnson Brothers - St. Paul,37.99,,,085000022849,0,
Johnson Brothers - St. Paul,8.989999999999998,,,085000022917,0,
Phillips Wine & Spirits - St. Paul,8.989999999999998,,,08502421,0,
Phillips Wine & Spirits - St. Paul,11.990000000000002,,,08505127,0,
Phillips Wine & Spirits - St. Paul,11.990000000000002,,,08505622,0,
Johnson Brothers - St. Paul,139.99,,,086003004955,0,
Southern Glazer's Wine & Spirits of MN,11.49,0,,086003820654,9.960000000000004,Woodbridge 1.5L
,19.990000000000002,,,086785212777,12.960000000000006,
Johnson Brothers - St. Paul,56.99,,,086891028910,0,
Oxford Street Merchants,34.99,,,086891073309,0,
The Wine Company,29.990000000000006,,,086942132023,0,
The Wine Company,24.990000000000006,,,086942290020,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",21.990000000000006,,,087512073005,0,
Southern Glazer's Wine & Spirits of MN,22.990000000000006,,,087512923256,19.96,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",16.990000000000002,,,088586000751,0,
Southern Glazer's Wine & Spirits of MN,17.990000000000002,,,088586010644,0,
Southern Glazer's Wine & Spirits of MN,11.33375,,,088586418976,9.337500000000004,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",14.990000000000004,0,"December, June, March, November, September",089121018521,12.960000000000006,J Lohr 750ml
"Breakthru Beverage Minnesota Wine & Spirits, LLC",14.990000000000004,0,"December, June, March, November, September",089121068823,12.960000000000006,J Lohr 750ml
"Breakthru Beverage Minnesota Wine & Spirits, LLC",23.990000000000006,0,"December, June, March, November, September",089121188521,19.96,J Lohr 750ml
"Grape Beginnings, Inc.",19.990000000000002,0,,089208300341,0,
"Grape Beginnings, Inc.",19.990000000000002,,,089208400010,0,
The Wine Company,14.990000000000004,,,089419093186,0,
Paustis Wine,15.990000000000004,,,089636455552,0,
Paustis Wine,10.99,,,089744402554,0,Trapiche 750ml
Johnson Brothers - St. Paul,10.99,,,089744752376,0,
Southern Glazer's Wine & Spirits of MN,12.990000000000002,,,089819117420,0,
"Maverick Beverage Co., LLC - MN",27.990000000000006,,,094799020349,0,
"Grape Beginnings, Inc.",36.99,,,094799050537,0,
The Wine Company,13.990000000000002,,,097985225023,0,
,16.990000000000002,,,796238016011,13.960000000000006,
,17.021250000000002,,,796238027017,14.960000000000006,
Small Lot MN,119.99,,,400000004532,0,
"Tradition Wine & Spirits, LLC",24.990000000000006,,,400000006871,0,
"New France Wine Co, Inc",63.865,,,400000014777,52.83437500000001,
"Bourget Imports, LLC",250.8649999999999,,,400000020273,198.08375,
"Tradition Wine & Spirits, LLC",89.99,0,,400000022215,74.14687500000001,
The Wine Company,94.99,,,551250521153,0,
"New France Wine Co, Inc",37.99,,,5512555767,0,
The Wine Company,39.99,,,5540728186,0,
"Grape Beginnings, Inc.",69.49,,,897941000127,54.96000000000001,
"Grape Beginnings, Inc.",52.49,0,,897941000523,37.707499999999996,
"Vinocopia, Inc",12.990000000000002,,,607054492272,10.960000000000004,
"Grape Beginnings, Inc.",35.39625,0,,897941000110,28.457499999999992,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",29.865000000000006,0,,669576018125,24.897499999999997,
The Wine Company,119.99,,,669576019290,0,
"New France Wine Co, Inc",26.990000000000006,,,688262030401,22.959999999999997,
The Wine Company,18.990000000000002,,,711408721519,0,
Phillips Wine & Spirits - St. Paul,27.990000000000006,,,717888100226,0,
Phillips Wine & Spirits - St. Paul,17.990000000000002,,,717888506028,0,
Oxford Street Merchants,19.990000000000002,0,,721512000745,16.960000000000004,Frey/Pacific 750ml
Southern Glazer's Wine & Spirits of MN,17.490000000000002,,,727760500594,14.960000000000006,
Southern Glazer's Wine & Spirits of MN,20.990000000000002,,,739958057100,0,
Southern Glazer's Wine & Spirits of MN,16.990000000000002,,,739958083505,0,
Johnson Brothers - St. Paul,401.2399999999999,,,753604062119,349.96,
Phillips Wine & Spirits - St. Paul,9.99,,,7798090160201,0,
Phillips Wine & Spirits - St. Paul,16.990000000000002,,,7798090162212,0,
"New France Wine Co, Inc",20.990000000000002,,,3830000654395,17.960000000000004,
"New France Wine Co, Inc",21.927500000000006,,,3830000654517,17.960000000000004,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",18.990000000000002,,,830949000157,0,
"Breakthru Beverage Minnesota Wine & Spirits, LLC",29.990000000000006,,,830949000201,0,
