Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Korbel Extra Dry 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,151,6.4,23.4,7.56,12.49,10.96,39,,22,108,Ramsey:2;Bloomington:4;Minnetonka:6;Roseville:6;Minneapolis:7;Osseo:8;Blaine:9;Woodbury:10;Plymouth:11;Vadnais Heights:11;Andover:11;Cottage Grove:12;St. Louis Park:12;Stillwater:13;Chanhassen:14;Rosemount:15
Bota Box Nighthawk GD Chardonnay 500ml,Chardonnay,Phillips Wine & Spirits - St. Paul,134,6.4,20.9,2.76,5.49,4.96,50,,24,98,Osseo:2;Cottage Grove:3;Blaine:3;Woodbury:7;Andover:8;Vadnais Heights:8;Chanhassen:9;Minneapolis:10;Stillwater:10;Ramsey:11;Rosemount:12;Roseville:12;St. Louis Park:12;Minnetonka:13;Plymouth:14
Hakutsuru Draft Sake 300ml,Fortified,The Wine Company,188,6.4,29.4,5.28,8.99,7.96,41,,29,75,Minneapolis:3;Minnetonka:5;Plymouth:7;Osseo:8;Chanhassen:8;Cottage Grove:10;St. Louis Park:10;Stillwater:14;Andover:15;Ramsey:18;Rosemount:19;Blaine:21;Woodbury:22;Roseville:28
Bonterra Pinot Gris 750ml,Pinot Grigio/Gris,"Breakthru Beverage Minnesota Wine & Spirits, LLC",144,6.4,22.4,8.1,12.49,10.96,35,,32,63,Andover:3;Minnetonka:3;Osseo:4;St. Louis Park:4;Woodbury:7;Rosemount:8;Blaine:8;Roseville:10;Cottage Grove:10;Stillwater:12;Plymouth:13;Minneapolis:13;Vadnais Heights:14;Chanhassen:16;Ramsey:19
Riunite Lambrusco 1.5L,Sparkling,"Breakthru Beverage Minnesota Wine & Spirits, LLC",31,6.3,4.9,7.52,12.49,10.96,40,,30,69,Ramsey:1;Cottage Grove:1;Vadnais Heights:1;Andover:2;Osseo:3;Woodbury:3;Bloomington:5;Roseville:5;Blaine:5;Stillwater:5
Anthony & Dominic North Coast Pinot Noir 750ml,Pinot Noir,Paustis Wine,395,6.3,63.2,8.4,18.99,15.96,56,,22,102,Ramsey:4;Osseo:6;Minnetonka:7;Chanhassen:11;Rosemount:12;Roseville:14;St. Louis Park:15;Minneapolis:17;Woodbury:18;Stillwater:19;Vadnais Heights:22;Bloomington:23;Cottage Grove:23;Andover:24;Plymouth:29;Blaine:151
Barefoot Riesling 750ml,Other Whites,Johnson Brothers - St. Paul,124,6.3,19.8,4.41,7.99,6.96,45,,30,66,Minneapolis:3;Minnetonka:3;Roseville:4;Rosemount:6;Vadnais Heights:9;Woodbury:9;Blaine:9;Cottage Grove:10;Osseo:11;Ramsey:11;Chanhassen:12;Plymouth:12;St. Louis Park:12;Andover:13
Barefoot Sweet Red 1.5L,Flavored,Johnson Brothers - St. Paul,70,6.3,11.1,7.56,12.99,10.96,42,,27,82,Cottage Grove:1;Blaine:1;Roseville:3;Osseo:3;Plymouth:4;Chanhassen:5;Minnetonka:5;Vadnais Heights:5;Rosemount:6;St. Louis Park:6;Woodbury:6;Andover:10;Stillwater:15
Saero Soju Zero Sugar 375ml,Fortified,Johnson Brothers - St. Paul,132,6.3,21.0,4.05,7.99,6.96,49,,24,94,Rosemount:3;Vadnais Heights:3;St. Louis Park:4;Roseville:6;Andover:10;Blaine:10;Minnetonka:12;Ramsey:13;Plymouth:18;Woodbury:20;Minneapolis:33
Fre Pinot Grigio N/A 750ml,Pinot Grigio/Gris,Phillips Wine & Spirits - St. Paul,19,6.3,3.0,6.42,11.49,9.96,44,,30,69,St. Louis Park:2;Blaine:3;Cottage Grove:4;Vadnais Heights:10
Bonterra Rose 750ml,Rose,"Breakthru Beverage Minnesota Wine & Spirits, LLC",160,6.3,25.6,8.1,12.49,10.96,35,,28,75,Blaine:2;Ramsey:6;Minnetonka:7;Osseo:7;Cottage Grove:9;Woodbury:9;Andover:9;St. Louis Park:9;Plymouth:9;Stillwater:11;Roseville:12;Vadnais Heights:12;Chanhassen:13;Rosemount:16;Minneapolis:29
The Federalist Cab 750ml,Cabernet,Southern Glazer's Wine & Spirits of MN,106,6.3,16.9,10.73,19.99,16.96,46,,25,89,St. Louis Park:1;Stillwater:3;Blaine:4;Andover:5;Osseo:6;Ramsey:7;Rosemount:9;Woodbury:9;Chanhassen:10;Bloomington:11;Minneapolis:11;Roseville:12;Plymouth:18
Readers Sauvignon Blanc 750ml,Sauvignon Blanc,Bellboy Corporation,104,6.3,16.5,8.58,18.99,15.96,55,,30,68,Osseo:1;Blaine:1;St. Louis Park:2;Stillwater:2;Cottage Grove:3;Minnetonka:6;Andover:6;Chanhassen:7;Woodbury:8;Rosemount:9;Plymouth:10;Vadnais Heights:11;Roseville:12;Ramsey:13;Minneapolis:13
Risata Moscato d'Asti 187ml,Sparkling,Oxford Street Merchants,250,6.2,40.4,2.4,5.99,4.96,60,,24,91,Plymouth:2;Rosemount:7;Woodbury:7;Minneapolis:11;Roseville:12;Andover:14;Chanhassen:17;St. Louis Park:19;Stillwater:21;Osseo:22;Ramsey:23;Blaine:29;Cottage Grove:30;Minnetonka:36
Electra Red Muscat 750ml,Other Whites,Paustis Wine,42,6.2,6.8,10.08,17.49,14.96,42,,34,46,Woodbury:4;Vadnais Heights:5;Cottage Grove:9;Andover:12;Blaine:12
Chateau Ste Michelle Cabernet Sauvignon 750ml,Cabernet,Southern Glazer's Wine & Spirits of MN,107,6.2,17.3,10.07,14.99,12.96,33,,20,109,Woodbury:2;Andover:5;Plymouth:5;Ramsey:5;Cottage Grove:6;St. Louis Park:6;Minnetonka:7;Chanhassen:8;Rosemount:8;Minneapolis:10;Roseville:10;Stillwater:11;Osseo:12;Vadnais Heights:12
Stella Rosa Rosso 750ml,Flavored,"Breakthru Beverage Minnesota Wine & Spirits, LLC",86,6.2,13.9,8.76,13.99,11.96,37,,23,96,Plymouth:1;Cottage Grove:2;Roseville:3;Andover:4;Ramsey:4;Minnetonka:5;Minneapolis:6;Rosemount:7;Woodbury:8;Chanhassen:10;Vadnais Heights:11;Blaine:12;Stillwater:13
Bogle Essential Red 750ml,Red Blends,Johnson Brothers - St. Paul,151,6.2,24.5,6.09,11.49,9.96,47,,26,81,Plymouth:3;Woodbury:5;Minneapolis:7;Vadnais Heights:8;Rosemount:9;Chanhassen:9;Andover:9;Cottage Grove:9;Blaine:10;Stillwater:11;Osseo:12;Ramsey:15;Minnetonka:17;Roseville:27
Good Day Mango Soju 375ml,Fortified,"Vinocopia, Inc",170,6.1,28.0,4.62,7.99,6.96,42,,25,83,Roseville:5;Chanhassen:6;Minnetonka:6;Cottage Grove:7;Plymouth:10;St. Louis Park:10;Ramsey:12;Stillwater:12;Andover:14;Vadnais Heights:16;Blaine:17;Bloomington:17;Osseo:19;Minneapolis:20
Piattelli Grand Res Malbec 750ml,Malbec,"Vinocopia, Inc",79,6.1,13.0,12.04,20.99,17.96,43,,24,87,Andover:1;Cottage Grove:2;Osseo:2;Rosemount:2;Stillwater:3;Minnetonka:5;Woodbury:5;Bloomington:11;Plymouth:12;Blaine:12;St. Louis Park:12;Chanhassen:12
Bota Box Cabernet Sauvignon 500ml,Cabernet,Phillips Wine & Spirits - St. Paul,155,6.1,25.5,2.76,5.49,4.96,50,,24,87,Cottage Grove:3;Rosemount:5;Chanhassen:6;Andover:8;Minneapolis:9;Ramsey:11;Stillwater:11;Roseville:11;Blaine:11;St. Louis Park:12;Woodbury:12;Osseo:14;Vadnais Heights:15;Plymouth:27
Daily's Apple Smash 10oz,Flavored,Phillips Wine & Spirits - St. Paul,99,6.1,16.3,1.55,3.49,2.96,56,,32,51,Rosemount:1;Blaine:2;Roseville:3;Minneapolis:3;Stillwater:4;Ramsey:13;Woodbury:16;Cottage Grove:16;Andover:20;Osseo:21
Chloe Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,77,6.1,12.7,7.07,12.49,10.96,43,,28,69,Vadnais Heights:1;Roseville:2;Andover:2;Osseo:2;Stillwater:3;St. Louis Park:3;Chanhassen:6;Cottage Grove:7;Blaine:8;Minnetonka:10;Ramsey:10;Rosemount:11;Plymouth:12
Meiomi Sauvignon Blanc Calif 750ml,Sauvignon Blanc,Southern Glazer's Wine & Spirits of MN,125,6.1,20.4,9.86,16.99,14.96,42,,27,75,Blaine:1;Cottage Grove:1;Chanhassen:2;Plymouth:4;Minneapolis:5;Woodbury:5;Osseo:6;Stillwater:6;Vadnais Heights:7;Rosemount:9;Minnetonka:10;Ramsey:10;Bloomington:11;Andover:12;Roseville:16;St. Louis Park:20
Riley's Lookout Sauvignon Blanc 750ml,Sauvignon Blanc,"Maverick Beverage Co., LLC - MN",33,6.0,5.5,8.79,15.99,13.96,45,,26,75,Blaine:1;St. Louis Park:1;Minnetonka:4;Chanhassen:5;Plymouth:6;Stillwater:7;Rosemount:9
Soon Hari Apple-Mango Soju 375ml,Fortified,Johnson Brothers - St. Paul,6,6.0,1.0,4.72,7.99,6.96,41,,19,107,Minneapolis:6
Liberty School Cab Sauv 750ml,Cabernet,"Grape Beginnings, Inc.",93,6.0,15.6,11.25,19.99,17.96,44,,26,75,Osseo:2;Chanhassen:3;Minneapolis:3;Plymouth:3;Rosemount:3;St. Louis Park:4;Stillwater:6;Bloomington:6;Vadnais Heights:8;Blaine:9;Roseville:9;Cottage Grove:11;Woodbury:12;Ramsey:14
Pizzolato Rosso 750ml,Other Reds,Oxford Street Merchants,113,6.0,18.9,8.42,18.99,15.96,56,,25,80,Stillwater:1;Minneapolis:2;Vadnais Heights:5;Roseville:5;St. Louis Park:5;Andover:6;Plymouth:6;Minnetonka:7;Osseo:7;Ramsey:8;Woodbury:9;Rosemount:9;Blaine:10;Cottage Grove:10;Bloomington:23
The Little Sheep Sauvignon Blanc 750ml,Sauvignon Blanc,Rue 38 LLC,51,6.0,8.5,8.17,14.99,12.96,45,,33,45,Cottage Grove:5;Woodbury:7;Rosemount:8;St. Louis Park:10;Roseville:10;Chanhassen:11
Harken Chardonnay 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",258,6.0,43.2,10.1,17.99,14.96,44,,28,66,Andover:2;Osseo:2;Roseville:4;Stillwater:6;Rosemount:8;Bloomington:11;Blaine:11;St. Louis Park:15;Minneapolis:18;Minnetonka:18;Woodbury:19;Vadnais Heights:23;Plymouth:26;Cottage Grove:43;Chanhassen:52
Coeur de Terre Oregon Pinot Noir 750ml,Pinot Noir,Phillips Wine & Spirits - St. Paul,85,5.9,14.5,13.42,22.99,19.96,42,,27,67,Andover:4;Woodbury:7;Blaine:7;St. Louis Park:9;Minnetonka:10;Bloomington:10;Rosemount:11;Roseville:13;Chanhassen:14
Portlandia Pinot Gris 750ml,Pinot Grigio/Gris,Oxford Street Merchants,139,5.9,23.5,9.79,17.99,14.96,46,,27,69,Ramsey:1;Andover:1;Minneapolis:3;Cottage Grove:3;Vadnais Heights:4;St. Louis Park:6;Stillwater:8;Minnetonka:10;Osseo:10;Bloomington:10;Rosemount:11;Woodbury:11;Plymouth:12;Blaine:15;Roseville:15;Chanhassen:19
Cline Farmhouse Red 750ml,Red Blends,Southern Glazer's Wine & Spirits of MN,70,5.9,11.8,8.07,14.99,12.96,46,,28,64,Plymouth:1;Blaine:2;Minnetonka:5;Roseville:5;Woodbury:5;St. Louis Park:5;Stillwater:7;Rosemount:8;Chanhassen:10;Bloomington:11;Cottage Grove:11
Tutela Chianti DOCG 750ml,Other Reds,Bellboy Corporation,57,5.9,9.7,8.42,18.99,15.96,56,,24,81,Cottage Grove:1;Bloomington:2;Minneapolis:2;Roseville:2;Minnetonka:3;Osseo:3;Vadnais Heights:3;Ramsey:6;Chanhassen:7;Woodbury:7;Blaine:9;St. Louis Park:12
Atomic Boss POG Hard Punch 500ml,Flavored,Phillips Wine & Spirits - St. Paul,78,5.9,13.1,2.75,2.49,1.96,-10,,18,110,Minneapolis:78
Good Day Peach Soju 375ml,Fortified,"Vinocopia, Inc",179,5.9,30.1,4.29,7.99,6.96,46,,22,92,Chanhassen:2;Roseville:2;St. Louis Park:3;Stillwater:3;Minneapolis:5;Vadnais Heights:11;Andover:13;Minnetonka:17;Cottage Grove:18;Ramsey:19;Osseo:19;Blaine:21;Rosemount:22;Woodbury:25
Winehaven Strawberry Rhubarb,Flavored,Paustis Wine,119,5.9,20.0,10.75,17.99,15.96,40,,22,92,Woodbury:2;Andover:3;Roseville:3;St. Louis Park:3;Cottage Grove:4;Stillwater:5;Minneapolis:6;Minnetonka:7;Osseo:8;Chanhassen:10;Plymouth:10;Ramsey:10;Bloomington:10;Blaine:11;Vadnais Heights:12;Rosemount:15
La Freynelle Blanc 750ml,Other Whites,Bellboy Corporation,430,5.9,72.4,10.18,23.99,19.96,58,,34,38,Vadnais Heights:20;Rosemount:22;Ramsey:23;Andover:44;Plymouth:53;St. Louis Park:75;Roseville:78;Blaine:115
La Crema Sonoma Ct Pinot Noir 750ml,Pinot Noir,Johnson Brothers - St. Paul,234,5.9,39.7,13.62,23.99,19.96,43,,23,86,Ramsey:2;Minnetonka:6;Woodbury:7;Osseo:10;Rosemount:12;Stillwater:13;Roseville:14;Minneapolis:15;St. Louis Park:16;Plymouth:17;Blaine:18;Andover:19;Cottage Grove:20;Vadnais Heights:22;Chanhassen:43
Portlandia Cabernet 750ml,Cabernet,Oxford Street Merchants,151,5.8,25.8,11.02,19.99,16.96,45,,26,71,Rosemount:1;Blaine:3;Plymouth:7;Chanhassen:7;Ramsey:8;Andover:8;St. Louis Park:9;Bloomington:11;Cottage Grove:11;Stillwater:11;Minnetonka:12;Roseville:12;Vadnais Heights:12;Minneapolis:13;Osseo:13;Woodbury:13
14 Hands Cabernet Sauvignon 750ml,Cabernet,Southern Glazer's Wine & Spirits of MN,104,5.8,17.8,7.4,11.49,9.96,36,,23,84,Minnetonka:1;Osseo:1;Plymouth:3;Woodbury:3;Blaine:4;Ramsey:4;Vadnais Heights:5;St. Louis Park:6;Roseville:6;Chanhassen:7;Stillwater:7;Minneapolis:8;Andover:9;Bloomington:11;Cottage Grove:12;Rosemount:17
Dacci Prosecco 750ml,Sparkling,Bellboy Corporation,151,5.8,26.2,10.38,23.99,19.96,57,,21,91,Minneapolis:4;Vadnais Heights:4;Stillwater:5;Blaine:5;Osseo:9;Cottage Grove:14;Chanhassen:16;Woodbury:17;Bloomington:23;Plymouth:23;Roseville:31
Woodbridge Merlot 1.5L,Merlot,Southern Glazer's Wine & Spirits of MN,118,5.8,20.3,7.2,11.49,9.96,37,,26,70,Vadnais Heights:3;Chanhassen:4;Minneapolis:5;St. Louis Park:5;Blaine:5;Cottage Grove:6;Ramsey:7;Woodbury:7;Minnetonka:8;Roseville:8;Stillwater:8;Andover:12;Rosemount:16;Osseo:24
Atomic Boss Tropical Fusion 500ml,Flavored,Phillips Wine & Spirits - St. Paul,36,5.7,6.4,2.75,2.49,1.96,-10,,6,155,Minneapolis:36
Murphy Goode Cab Sauv 750ml,Cabernet,Johnson Brothers - St. Paul,104,5.7,18.2,7.42,13.99,11.96,47,,25,71,Stillwater:1;St. Louis Park:1;Osseo:3;Ramsey:3;Chanhassen:4;Roseville:4;Andover:5;Woodbury:6;Blaine:11;Minnetonka:12;Rosemount:12;Vadnais Heights:13;Cottage Grove:13;Plymouth:16
High Valley Zinfandel 750ml,Zinfandel,Paustis Wine,94,5.7,16.6,7.7,17.49,14.96,56,,19,97,Plymouth:1;Minneapolis:2;Chanhassen:3;Roseville:3;St. Louis Park:3;Andover:6;Woodbury:7;Minnetonka:8;Cottage Grove:9;Osseo:11;Rosemount:12;Ramsey:14;Stillwater:15
One Flock Chardonnay 750ml,Chardonnay,Paustis Wine,63,5.7,11.0,6.57,17.49,14.96,62,,25,72,Minneapolis:2;Chanhassen:2;Roseville:2;Woodbury:4;Vadnais Heights:6;Cottage Grove:7;Minnetonka:8;Stillwater:10;Osseo:10;St. Louis Park:12
Chalk Hill Sonoma Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,50,5.7,8.8,13.4,23.99,19.96,44,,28,56,Blaine:4;Minnetonka:5;Rosemount:6;Woodbury:8;Roseville:8;St. Louis Park:8;Bloomington:11
14 Hands Chardonnay 750ml,Chardonnay,Southern Glazer's Wine & Spirits of MN,111,5.7,19.4,7.4,11.49,9.96,36,,24,76,Chanhassen:1;Plymouth:3;Andover:4;Cottage Grove:4;Woodbury:5;Osseo:7;St. Louis Park:7;Stillwater:7;Rosemount:8;Minneapolis:9;Blaine:10;Ramsey:11;Roseville:11;Vadnais Heights:11;Minnetonka:13
Bogle Merlot 750ml,Merlot,Johnson Brothers - St. Paul,177,5.7,31.2,6.09,11.49,9.96,47,,23,79,Blaine:1;Minnetonka:4;Ramsey:5;Stillwater:9;Woodbury:10;Minneapolis:11;Cottage Grove:12;Osseo:12;Andover:13;Plymouth:13;Rosemount:13;Vadnais Heights:13;Chanhassen:19;St. Louis Park:42
Les Allies Brut 187ml 2pk,Sparkling,"Maverick Beverage Co., LLC - MN",107,5.7,18.8,6.12,11.49,9.96,47,,26,66,St. Louis Park:1;Roseville:2;Plymouth:3;Blaine:4;Minneapolis:4;Woodbury:4;Vadnais Heights:6;Stillwater:6;Minnetonka:8;Osseo:8;Ramsey:8;Rosemount:9;Chanhassen:11;Andover:12;Cottage Grove:21
Seghesio Zinfandel 750ml,Zinfandel,Oxford Street Merchants,95,5.6,16.8,12.87,21.99,18.96,41,,21,87,Stillwater:2;Roseville:3;Rosemount:4;Vadnais Heights:5;Andover:6;Woodbury:6;Blaine:6;Chanhassen:8;Ramsey:9;Plymouth:9;Minnetonka:10;Cottage Grove:12;St. Louis Park:15
Louis Jadot Macon Village 750ml,Chardonnay,"Breakthru Beverage Minnesota Wine & Spirits, LLC",116,5.6,20.5,12.76,20.99,17.96,39,,23,78,Plymouth:2;Rosemount:3;Cottage Grove:6;Minnetonka:6;Roseville:9;Blaine:10;Vadnais Heights:11;Andover:12;Woodbury:12;Chanhassen:13;St. Louis Park:14;Minneapolis:18
Carlos Creek Hot Dish Red 750ml,Red Blends,Phillips Wine & Spirits - St. Paul,81,5.6,14.4,12.09,20.99,17.96,42,,20,91,Cottage Grove:2;Blaine:2;St. Louis Park:3;Woodbury:5;Plymouth:6;Stillwater:7;Minnetonka:8;Roseville:8;Andover:8;Rosemount:10;Bloomington:11;Ramsey:11
Hakutsuru Awa Yuki Sparkling Sake  300ml,Fortified,The Wine Company,78,5.6,13.9,7.62,13.99,11.96,46,,30,45,Woodbury:2;Stillwater:2;Minneapolis:3;Minnetonka:6;Ramsey:8;Osseo:9;Vadnais Heights:9;Andover:10;Cottage Grove:13;Chanhassen:16
One of One Non-Alcoholic Sauvignon Blanc 750ml,Sauvignon Blanc,Paustis Wine,338,5.6,60.7,8.82,18.99,15.96,54,,26,62,St. Louis Park:5;Woodbury:7;Ramsey:9;Minnetonka:9;Bloomington:10;Plymouth:10;Roseville:12;Osseo:16;Minneapolis:17;Cottage Grove:19;Vadnais Heights:25;Rosemount:29;Stillwater:35;Andover:40;Blaine:41;Chanhassen:54
Gruet Brut 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,65,5.6,11.5,10.74,18.99,15.96,43,,24,73,Cottage Grove:1;Chanhassen:4;Plymouth:4;Woodbury:5;Vadnais Heights:6;Andover:11;Roseville:12;St. Louis Park:22
Underwood Rose 375ml,Rose,Oxford Street Merchants,95,5.5,17.2,3.76,6.49,5.96,42,,26,61,Blaine:1;Osseo:4;Cottage Grove:5;Chanhassen:6;St. Louis Park:6;Ramsey:7;Minneapolis:7;Minnetonka:8;Andover:10;Stillwater:10;Bloomington:10;Rosemount:10;Woodbury:11
Clean Slate Riesling 750ml,Other Whites,"Grape Beginnings, Inc.",43,5.5,7.8,8.25,14.99,12.96,45,,24,69,Blaine:1;Ramsey:2;Minneapolis:3;Roseville:4;Woodbury:6;Andover:7;St. Louis Park:8;Cottage Grove:12
Decoy Merlot 750ml,Merlot,"Breakthru Beverage Minnesota Wine & Spirits, LLC",105,5.5,19.1,13.43,23.99,19.96,44,,24,69,Andover:2;Cottage Grove:3;Blaine:3;Osseo:4;St. Louis Park:4;Roseville:5;Minneapolis:6;Ramsey:6;Vadnais Heights:6;Rosemount:8;Woodbury:8;Minnetonka:9;Stillwater:10;Chanhassen:12;Plymouth:19
Pizzolato Muse Moscato 750ml,Sparkling,Oxford Street Merchants,107,5.5,19.6,9.63,22.49,18.96,57,,19,90,Rosemount:3;Chanhassen:4;Blaine:4;Minnetonka:5;Roseville:5;St. Louis Park:5;Vadnais Heights:5;Ramsey:6;Woodbury:6;Osseo:8;Stillwater:9;Andover:10;Plymouth:11;Cottage Grove:13;Minneapolis:13
Hakutsuru Excellent Sake 720ml,Fortified,The Wine Company,93,5.5,16.8,9.96,17.99,14.96,45,,28,52,Andover:2;Rosemount:2;Minneapolis:3;Chanhassen:4;Cottage Grove:4;Roseville:4;Blaine:5;Minnetonka:5;Vadnais Heights:5;Woodbury:7;Osseo:8;Stillwater:8;Ramsey:9;Plymouth:9;St. Louis Park:18
Hakutsuru Sayuri Nigori Sake 300ml,Fortified,The Wine Company,154,5.5,27.8,7.62,13.99,11.96,46,,24,70,Cottage Grove:1;Ramsey:5;Minnetonka:6;Rosemount:6;Chanhassen:7;Andover:9;Plymouth:9;Vadnais Heights:9;Minneapolis:10;Bloomington:11;Stillwater:11;Roseville:12;Woodbury:16;Osseo:18;St. Louis Park:24
Our Daily Red 750ml,Red Blends,Paustis Wine,40,5.5,7.2,6.75,12.49,10.96,46,,23,74,Minnetonka:2;Plymouth:2;Rosemount:3;Vadnais Heights:3;Woodbury:3;Cottage Grove:3;Stillwater:5;Roseville:9;Andover:10
Black Box Merlot 500ml,Merlot,Johnson Brothers - St. Paul,68,5.5,12.3,3.43,5.49,4.96,38,,26,60,Plymouth:1;Stillwater:1;Minneapolis:2;Ramsey:4;Roseville:4;Chanhassen:5;Rosemount:7;Vadnais Heights:7;St. Louis Park:7;Woodbury:7;Andover:10;Osseo:13
Maison Noir 'Sheeps Clothing' Cab Sauv 750ml,Cabernet,Small Lot MN,102,5.5,18.5,13.46,23.99,19.96,44,,21,83,Plymouth:1;Andover:2;Woodbury:4;Rosemount:4;Roseville:8;Chanhassen:9;Cottage Grove:10;Minnetonka:10;Vadnais Heights:10;Bloomington:10;St. Louis Park:13;Blaine:21
Stolpman So Fresh Love You Bunches Rose 750ml,Rose,"Maverick Beverage Co., LLC - MN",71,5.5,12.8,11.03,18.99,17.96,42,,24,70,Minnetonka:1;Minneapolis:1;Woodbury:3;Chanhassen:4;Stillwater:4;Rosemount:4;Bloomington:5;Cottage Grove:6;St. Louis Park:6;Vadnais Heights:11;Andover:12;Roseville:14
Barefoot Pinot Noir 250ml,Pinot Noir,Johnson Brothers - St. Paul,11,5.4,2.0,6.18,9.99,,38,,24,67,Cottage Grove:11
Rombauer Sauvignon Blanc 750ml,Sauvignon Blanc,Oxford Street Merchants,58,5.4,10.7,18.88,26.99,22.96,30,,28,49,Vadnais Heights:1;Cottage Grove:3;Chanhassen:3;Blaine:5;Roseville:5;Minnetonka:6;Plymouth:8;Andover:10;St. Louis Park:17
Pacific Sound Pinot Noir 750ml,Pinot Noir,"Bourget Imports, LLC",79,5.4,14.6,6.15,14.99,12.96,59,,11,124,Minneapolis:1;Plymouth:1;St. Louis Park:5;Cottage Grove:7;Osseo:7;Woodbury:9;Blaine:9;Ramsey:10;Minnetonka:12;Rosemount:18
Caymus California Cabernet 750ml,Cabernet,Oxford Street Merchants,105,5.4,19.3,32.42,48.99,40.96,34,,25,62,Ramsey:2;Vadnais Heights:2;Plymouth:3;Minneapolis:4;Osseo:4;Roseville:4;Andover:6;Stillwater:6;Woodbury:9;Blaine:10;Chanhassen:10;Cottage Grove:10;St. Louis Park:16;Rosemount:19
Duckhorn Napa Cab Sauvignon 750ml,Cabernet,"Breakthru Beverage Minnesota Wine & Spirits, LLC",80,5.4,14.9,40.1,59.99,49.96,33,,27,51,Stillwater:1;Vadnais Heights:1;Bloomington:1;Cottage Grove:2;Minneapolis:2;Rosemount:2;Chanhassen:4;Blaine:5;Ramsey:6;Osseo:7;Plymouth:7;Roseville:7;St. Louis Park:7;Andover:8;Woodbury:8;Minnetonka:12
Cupcake Prosecco 750ml,Sparkling,Southern Glazer's Wine & Spirits of MN,110,5.4,20.3,7.73,13.79,11.96,44,,20,84,Chanhassen:3;Minnetonka:3;Minneapolis:4;Blaine:4;Plymouth:5;St. Louis Park:5;Roseville:6;Stillwater:6;Woodbury:6;Osseo:7;Vadnais Heights:7;Cottage Grove:10;Rosemount:11;Andover:15;Ramsey:18
Moet & Chandon Imperial 750ml,Sparkling,Oxford Street Merchants,62,5.4,11.6,44.33,64.99,52.96,32,,24,64,Minnetonka:1;Cottage Grove:2;Osseo:2;Ramsey:2;Woodbury:2;Chanhassen:2;Stillwater:3;Minneapolis:3;Roseville:3;Plymouth:3;Bloomington:5;Rosemount:5;Vadnais Heights:6;St. Louis Park:7;Andover:8;Blaine:8
K J Vintner's Pinot Noir 750ml,Pinot Noir,Phillips Wine & Spirits - St. Paul,119,5.4,21.9,9.64,14.99,12.96,36,,27,53,Cottage Grove:2;Stillwater:2;Osseo:5;Roseville:7;Plymouth:8;Chanhassen:9;Andover:10;Vadnais Heights:10;Blaine:13;St. Louis Park:13;Rosemount:40
Josh Cellars Zinfandel 750ml,Zinfandel,Johnson Brothers - St. Paul,120,5.4,22.2,8.32,14.99,12.96,44,,22,75,Vadnais Heights:2;Plymouth:6;Blaine:7;St. Louis Park:8;Stillwater:8;Ramsey:8;Woodbury:8;Roseville:9;Minneapolis:10;Osseo:12;Rosemount:12;Andover:14;Chanhassen:16
Bota Box Merlot 3L Box,Merlot,Phillips Wine & Spirits - St. Paul,43,5.4,7.9,13.4,19.99,17.96,33,,24,66,Chanhassen:1;Minneapolis:2;Plymouth:2;Roseville:2;Woodbury:2;Andover:2;Stillwater:2;Cottage Grove:3;Osseo:3;Vadnais Heights:3;Blaine:3;Rosemount:4;Ramsey:14
Flybird Baja Lime Margarita 750ml,Flavored,Southern Glazer's Wine & Spirits of MN,40,5.4,7.5,8.07,13.79,11.96,41,,25,60,Chanhassen:1;Minnetonka:1;Woodbury:1;Roseville:2;Vadnais Heights:3;Cottage Grove:3;Rosemount:5;Plymouth:6;Blaine:9;Bloomington:9
Franzia Fruity Red Sangria 5L Box,Flavored,Southern Glazer's Wine & Spirits of MN,18,5.4,3.3,12.02,17.99,14.96,33,,24,66,St. Louis Park:1;Stillwater:1;Roseville:1;Minneapolis:1;Chanhassen:2;Osseo:2;Rosemount:2;Andover:2;Bloomington:3;Ramsey:3
Cattin Cremant D'Alsace Rose 750ml,Sparkling,Bellboy Corporation,186,5.3,35.4,10.11,23.99,14.95,58,,26,52,Chanhassen:3;Plymouth:6;Woodbury:6;Vadnais Heights:9;Cottage Grove:10;Minneapolis:10;Roseville:10;Minnetonka:11;Rosemount:11;Stillwater:11;Andover:15;Ramsey:16;Blaine:68
Bogle Juggernaut Red Blend 750ml,Red Blends,Phillips Wine & Spirits - St. Paul,116,5.3,22.1,11.38,19.99,16.96,43,,24,61,Andover:4;Woodbury:4;Bloomington:5;Osseo:5;Chanhassen:6;Minnetonka:6;Roseville:7;St. Louis Park:7;Minneapolis:7;Vadnais Heights:8;Ramsey:9;Cottage Grove:10;Plymouth:11;Rosemount:12;Stillwater:15
