Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Invictus Gimme That Razz Raspberry Sour 4pk 16oz can,Craft,,2,0.0,,9.16,12.99,,29,,0,0,Vadnais Heights:2
Lone River Ranch Water Variety 12pk 12oz can,Seltzer,,-7,0.0,,15.05,20.99,,28,,0,0,
Loon Juice Extra Juicy 6pk 12oz can,Cider,"College City Beverage, Inc.",0,0.0,,9.2,12.99,,29,,0,0,
Loon Juice Lemon Squeezy Blackberry Smash 6pk 12oz can,Premium,"College City Beverage, Inc.",-2,0.0,,7.12,10.99,,35,,0,0,
Loon Juice Lemon Squeezy Main Squeeze 6pk 12oz can,Premium,"College City Beverage, Inc.",-1,0.0,,7.22,10.99,,34,,0,0,
Loon Juice Lemon Squeezy Watermelon Punch 6pk 12oz can,Premium,"College City Beverage, Inc.",1,0.0,32.1,7.13,10.99,,35,,0,1,Cottage Grove:1
Loon Juice Mango Grapefruit 6pk 12oz can,Cider,,0,0.0,,8.53,12.99,,34,,0,0,
Liftbridge Oktoberfest 12pk 12oz can,Craft,,0,0.0,,17.24,23.99,19.96,28,,0,0,
Alesmith .394 Pale Ale 6pk 16oz can,Craft,,-1,0.0,,9.57,13.99,,32,,0,0,
Superstition PB & J Mead 750ml,Single Serve,,1,0.0,,32.92,45.99,,28,,0,0,St. Louis Park:1
Superstition White Series 17oz btl,Craft,,97,0.0,,61.25,89.99,,32,,0,0,St. Louis Park:33;Chanhassen:64
Dangerous Man The Secret Garden Imperial Fruited Ale 4pk 12oz can,Craft,Dangerous Man Brewing,0,0.0,,7.5,10.99,,32,,0,0,
Dansk Mojd Odin's Skull 12oz can,Single Serve,Old World Beers,0,0.0,,,14.99,,,,0,0,
Dansk Mojd Viking Blod 12oz can,Single Serve,Old World Beers,5,0.0,,,14.99,,,,0,0,St. Louis Park:5
Dashfire The Long Drink Variety Pack 4pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,2,0.0,64.3,16.0,23.99,19.96,33,,0,1,Ramsey:2
Summit Winter 4pk 16oz can,Craft,,2,0.0,,6.31,9.99,7.96,37,,0,0,St. Louis Park:2
Sunny D Vodka Seltzer Summer Variety Pack,RTD,Phillips Wine & Spirits - St. Paul,4,0.0,128.6,13.33,23.99,19.96,44,1 on 5 solid Variety 8pk,0,1,Blaine:1;St. Louis Park:3
Cutwater Tiki Rum Punch 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",-2,0.0,-64.3,7.94,17.99,11.96,56,,0,1,
Cuvee des Jacobins Rouge 4pk 12oz btl,Import,,3,0.0,96.4,,26.99,,,,0,1,Andover:3
DOWNEAST SEASONAL 9pk 12oz can,Cider,Dahlheimer Beverage Monticello,3,0.0,,14.0,19.99,,30,,0,0,Blaine:1;Plymouth:2
Dangerous Man Chocolate Milk Stout 6pk 12oz can,Craft,Dangerous Man Brewing,1,0.0,,9.0,13.99,,36,,0,0,Woodbury:1
Blackstack Art History 4pk 16oz can,Craft,Artisan Beer,0,0.0,,12.02,16.99,,29,,0,0,
Surly Abrasive 4pk 16oz can,Craft,,0,0.0,,12.91,18.99,,32,,0,0,
Surly Darkness 2024 Chocolate Limoncello 16oz can,Single Serve,Dahlheimer Beverage Monticello,2,0.0,,0.52,15.99,,97,,0,0,St. Louis Park:2
Surly Darkness 2024 Cola 16oz can,Single Serve,Dahlheimer Beverage Monticello,2,0.0,,7.21,15.99,,55,,0,0,St. Louis Park:2
Surly Darkness 2025 750ml,Single Serve,Dahlheimer Beverage Monticello,1,0.0,,15.0,20.99,,29,,0,0,Andover:1
Surly Double Bladed Axe Man 4pk 16oz can,Craft,,0,0.0,,14.66,20.99,,30,,0,0,
AleSmith Oktoberfest,Micro Brews,,0,0.0,,8.38,11.99,,30,,0,0,
Invictus Smoked Pineapple Cream Ale 4pk 16oz can,Craft,,1,0.0,,9.67,13.99,,31,,0,0,Vadnais Heights:1
Invictus Vaughn's fastball Honey Blonde Ale 4pk 16oz can,Craft,Invictus Brewing Company,-2,0.0,,11.9,16.99,,30,,0,0,
J. Wakefield Unity 750ml,Single Serve,,1,0.0,,29.17,40.99,,29,,0,0,Andover:1
Insight Dropping Bangers 4pk 16oz can,Craft,Insight Brewing Company (D),0,0.0,,11.53,16.99,,32,,0,0,Woodbury:1
Liqs Vodka Lemon Drop,RTD,,0,0.0,,6.0,8.99,7.96,33,,0,0,
Blackstack DDH 755 Cashmere 4pk 16oz can,Craft,Artisan Beer,-1,0.0,,12.3,17.99,,32,,0,0,
Blackstack DDH Local 755 HBC 638 4pk 16oz can,Craft,"Black Stack Brewing, Inc",-1,0.0,,12.91,17.99,,28,,0,0,
Blackstack DDH Sponge Bath 4pk 16oz can,Craft,Artisan Beer,0,0.0,,14.86,21.99,,32,,0,0,
Blackstack Dad Jokes 4pk 16oz can,Craft,Artisan Beer,0,0.0,,15.38,21.99,,30,,0,0,
Blackstack Double 755 4pk 16oz can,Craft,,0,0.0,,15.0,21.99,,32,,0,0,
Blackstack Fresh 755 4pk 16oz can,Craft,Artisan Beer,0,0.0,,12.3,17.99,,32,,0,0,
Alesmith Speedway Stout Grand Prix VP 4pk 16oz can,Craft,McDonald Distributing Co dba Clear River Beverage,0,0.0,,12.5,17.88,,30,,0,0,
Allagash Ski House 12pk 12oz can,Craft,McDonald Distributing Co dba Clear River Beverage,0,0.0,,18.0,24.99,,28,,0,0,
Allagash Variety Pack 12pk 12oz can,Craft,McDonald Distributing Co dba Clear River Beverage,10,0.0,,18.15,26.99,,33,,0,0,Chanhassen:1;Rosemount:9
Alter Ego Dark Royal 16oz can,Single Serve,"Bourget Imports, LLC",4,0.0,,2.38,6.99,,66,,0,0,St. Louis Park:4
Alter Ego The Brute 16oz can,Single Serve,"Bourget Imports, LLC",0,0.0,,2.33,6.99,,67,,0,0,
Surly Hell 16 Gallon,Craft,,0,0.0,,145.0,154.99,,6,,0,0,
Cutwater Peppermint White Russian 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",0,0.0,,9.81,17.49,11.96,44,,0,0,Cottage Grove:1;Rosemount:1
Cutwater Rum Mojito 12oz can,Single Serve,Single Can,0,0.0,0.0,1.87,4.49,3.96,58,,0,1,
Cutwater Strawberry White Russian 12oz can,Single Serve,Single Can,0,0.0,,2.52,4.49,3.96,44,,0,0,
Cutwater Strawberry White Russian 4pk 12oz can,RTD,"College City Beverage, Inc.",0,0.0,,10.07,17.49,11.96,42,,0,0,St. Louis Park:0
Lightstrike Lemon Lime 16.oz btl,Single Serve,,0,0.0,0.0,1.63,8.99,2.46,82,,0,1,
Lightstrike Lemon Lime 4pk 16oz btl,RTD,"Breakthru Beverage Minnesota Beer, LLC",1,0.0,,6.52,9.99,,35,,0,0,Minneapolis:0;Roseville:1
Lightstrike Orange Mango 4pk 16oz btl,RTD,"Breakthru Beverage Minnesota Beer, LLC",11,0.0,,3.9,9.99,,61,,0,0,Blaine:1;Roseville:1;Minneapolis:9
Lil Beaver Rye Barrel Lil Bit Of Wonder 4pk 12oz can,Craft,,2,0.0,,19.17,25.99,,26,,0,0,Chanhassen:2
Lindemans Gift Set 4pk 8oz btl,Import,Dahlheimer Beverage Monticello,2,0.0,64.3,13.75,16.99,,19,,0,1,Andover:2
Lipton Hard Tea Lemon 24oz can,Single Serve,Bernicks,1,0.0,,2.2,3.99,,45,,0,0,St. Louis Park:1
Lift Bridge Hop Dish 6pk 12oz can,Craft,,0,0.0,,8.02,12.99,,38,,0,0,
Surly Mr. Surly Orange Whip 6pk 12oz can,Craft,,0,0.0,,8.46,10.99,17.96,23,,0,0,
Surly Nice 4pk 16oz can,Craft,,1,0.0,,6.15,9.99,,38,,0,0,Woodbury:1
Surly Nitro Coffee 4pk 16oz can,Craft,,10,0.0,,9.23,12.99,,29,,0,0,Roseville:1;Chanhassen:8;Andover:2
Surly Oktoberfest,Kegs,,-1,0.0,,70.0,89.99,,22,,0,0,
Surly Oktoberfest 12pk 12oz can,Craft,,-8,0.0,,13.6,18.99,15.96,28,,0,0,Blaine:2
Surly One Man Mosh Pit 4pk 16oz can,Craft,Artisan Beer,0,0.0,,9.23,10.99,,16,,0,0,
Surly One Man Mosh Pit Imperial 12pk 12oz can,Craft,,0,0.0,,15.91,23.99,19.96,34,,0,0,
Surly One Man Mosh Pit Juicy 12pk 12oz can,Craft,Dahlheimer Beverage Monticello,12,0.0,,13.97,23.99,19.96,42,,0,0,Osseo:2;St. Louis Park:4;Minnetonka:5;Woodbury:10
Blackstack Booster Club Idaho 7 4pk 16oz can,Craft,,0,0.0,,15.38,21.99,,30,,0,0,
Barrel Theory Cloaked In Gucci 4pk 16oz can,Craft,Barrel Theory Beer Company,0,0.0,,12.0,16.99,,29,,0,0,
Barrel Theory Crypto Currency 4pk 16oz can,Craft,Barrel Theory Beer Company,-1,0.0,,14.67,20.99,,30,,0,0,
Barrel Theory DDH Fan The Flames 4pk 16oz can,Craft,Barrel Theory Beer Company,0,0.0,,12.83,18.99,,32,,0,0,
Barrel Theory DDH Friends Don’t Lie 4pk 16oz can,Craft,Barrel Theory Beer Company,0,0.0,,12.0,16.99,,29,,0,0,
Barrel Theory DDH Full Send 4pk 16oz can,Craft,Barrel Theory Beer Company,0,0.0,,12.22,16.99,,28,,0,0,
Blackstack Aptly Named 4pk 16oz can,Craft,"Black Stack Brewing, Inc",-1,0.0,,11.33,15.99,,29,,0,0,
Crabbie's Adult  Ginger Beer 4pk 12oz btl,FMB,,0,0.0,,7.37,12.99,,43,,0,0,
Surly Winterize Lager 12pk 12oz can,Craft,,4,0.0,,13.4,18.99,15.96,29,,0,0,St. Louis Park:1;Vadnais Heights:3
Sweet Water 420 Pale Ale 6pk 12oz can,Craft,,0,0.0,,7.13,9.99,,29,,0,0,
Sweet Water Hazy IPA 12pk 12oz can,Craft,,-1,0.0,,12.25,18.99,,35,,0,0,
Sweet Water IPA Variety Pack 12pk 12oz can,Craft,,0,0.0,,12.25,18.99,,35,,0,0,
Tanqueray Sevilla Orange Gin & Soda RTD 4pk 12oz can,RTD,Johnson Brothers - St. Paul,4,0.0,128.6,9.56,14.99,12.96,36,Case 1,0,1,Minnetonka:4
"Tap Shack Caribbean lager 6pk 12oz can
",Craft,"Earth Rider Brewing, LLC",1,0.0,,8.75,12.99,,33,,0,0,Roseville:1
The Brewing Project Dare Mighty Things 4pk 16oz can,Craft,Mega Beer LLC,11,0.0,,10.17,15.99,,36,,0,0,St. Louis Park:11
Surly Mosh Pit Juicy IPA 4pk 16oz can,Craft,,3,0.0,,7.69,12.99,,41,,0,0,Rosemount:3
Surly Mr. Surly Orange Whip 12pk 12oz can,Craft,Dahlheimer Beverage Monticello,-2,0.0,,13.2,20.99,17.96,37,,0,0,St. Louis Park:1;Vadnais Heights:1
Crown Royal Whisky & Cola 4pk 12oz can,RTD,Phillips Wine & Spirits - St. Paul,13,0.0,,9.83,14.99,,34,Case 1 Must hit 8 cs within month,0,0,Andover:1;Chanhassen:3;Minnetonka:9
Cutwater Fireside Variety 12pk 8oz can,RTD,"Capitol Beverage Sales, L.P.",0,0.0,,16.1,26.99,,40,,0,0,
Cutwater Gin Collins 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",1,0.0,,9.74,17.49,11.96,44,,0,0,Minneapolis:1
Blackstack A Lil Loud 4pk 16oz can,Craft,Artisan Beer,-1,0.0,,12.3,17.99,,32,,0,0,
Blackstack Aptitude Test 4pk 16oz can,Craft,"Black Stack Brewing, Inc",-1,0.0,,15.38,21.99,,30,,0,0,
Modist Folklor 4pk 16oz can,Craft,Modist Brewing Company,1,0.0,,9.22,13.99,,34,,0,0,Minnetonka:1
Modist Gravity Lens Oak-Aged Pale Lager 4pk 16oz can,Craft,Modist Brewing Company,0,0.0,0.0,9.23,12.99,,29,,0,1,
Modist Heated Rivalry TIPA 4pk 16oz can,Craft,Modist Brewing Company,0,0.0,0.0,16.92,23.99,,29,,0,1,
Modist Liquid Crystals 4pk 16oz can,Craft,Modist Brewing Company,-31,0.0,,11.53,15.99,,28,,0,0,Cottage Grove:7;Minneapolis:8
Modist Mallow Lager 4pk 16oz can,Craft,Modist,1,0.0,,9.22,11.99,,23,,0,0,Woodbury:1
Modist Mega Liquid Crystals 4pk 16oz can,Craft,Modist Brewing Company,1,0.0,,13.85,19.99,,31,,0,0,Stillwater:1
Modelo Oro 24pk 12oz can,Import,"Breakthru Beverage Minnesota Beer, LLC",-1,0.0,-32.1,,29.99,25.96,,,0,1,
Montgomery Moab 4pk 16oz can,Micro Brews,Montgomery Brewing,0,0.0,,12.33,17.99,,31,,0,0,
Montgomery Pretty Haze Machine 4pk 16oz can,Craft,Montgomery Brewing Company LLC,0,0.0,,10.34,14.99,,31,,0,0,
Barrel Theory Buried By Time 4pk 16oz can,Craft,Barrel Theory Beer Company,1,0.0,,14.67,20.99,,30,,0,0,Woodbury:1
Barrel Theory Celestial Descent 4pk 16oz can,Craft,Barrel Theory Beer Company,0,0.0,,12.0,16.99,,29,,0,0,
Jever 6pk 11oz btl,Import,Old World Beers,7,0.0,,9.37,23.99,,61,,0,0,Andover:7
Beatbox Peach Punch  500ml,Single Serve,"Capitol Beverage Sales, L.P.",8,0.0,,2.45,4.49,3.96,45,,0,0,Rosemount:8
Blackstack Routine Straight Stout 4pk 16oz can,Craft,Artisan Beer,3,0.0,,10.77,15.99,,33,,0,0,Rosemount:3
Three Floyds Splash Pack 8pk 12oz can,Craft,"Capitol Beverage Sales, L.P.",20,0.0,,14.82,23.99,,38,,0,0,Minneapolis:20
Three Floyds Tequila Splash 4pk12oz can,Craft,"Capitol Beverage Sales, L.P.",7,0.0,,8.25,11.99,,31,,0,0,Minneapolis:7
Tona Cerveza 6pk 12oz btl,Import,"Hohensteins, Inc.",10,0.0,321.4,8.61,12.99,11.96,34,,0,1,Andover:10
Topo Chico Exotic Pineapple 12oz can,Single Serve,,-2,0.0,,,,,,,0,0,
Topo Chico Margarita Hard Seltzer 12pk 12oz can,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",4,0.0,,13.7,20.99,17.96,35,,0,0,Minneapolis:4
Topo Chico Strawberry Guava 12pk 12oz btl,Seltzer,"Breakthru Beverage Minnesota Beer, LLC",-18,0.0,,12.8,19.99,,36,,0,0,
The Brewing Projekt Bomb Boom'n Mix Pack 6pk 12oz can,Seltzer,Mega Beer LLC,0,0.0,,12.25,17.99,,32,,0,0,
The Brewing Projekt Bomb Mango Pineapple Guava 6pk 12oz can,Seltzer,Mega Beer LLC,0,0.0,0.0,12.25,17.99,,32,,0,1,
The Brewing Projekt Bomb Strawberry Margarita 6pk 12oz can,Seltzer,Mega Beer LLC,0,0.0,0.0,13.0,19.99,,35,,0,1,
The Brewing Projekt Far From Home 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,57.82,14.99,,-286,,0,0,
The Brewing Projekt RAWR 4pk 16oz can,Craft,Mega Beer LLC,1,0.0,,11.5,16.99,,32,,0,0,Chanhassen:1
The Brewing Projekt Skull�4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,12.33,17.99,,31,,0,0,
Third Street MN Gold Lager,Kegs,,0,0.0,,98.75,119.99,,18,,0,0,
Toppling Goliath Fandango 4pk 16oz can,Craft,Artisan Beer,0,0.0,,18.46,27.99,,34,,0,0,
Toppling Goliath Krush DDH Pseudo Sue 4pk 16oz can,Craft,Artisan Beer,-6,0.0,,13.85,19.99,,31,,0,0,
Toppling Goliath Li'l Strawberry Sour 4pk 16oz can,Craft,Artisan Beer,0,0.0,,18.46,26.99,,32,,0,0,
Toppling Goliath Mosaic Mamba 4pk 16oz can,Craft,Artisan Beer,-60,0.0,,13.42,19.99,,33,,0,0,
Toppling Goliath Oktoberfest 6pk 12oz can,Craft,Artisan Beer,-8,0.0,,,12.99,,,,0,0,
Crafted Artisan Meadery Down With CCP 17oz btl,Craft,,8,0.0,,6.75,9.99,,32,,0,0,Chanhassen:8
Crafted Artisan Meadery Strawberry Honey 17oz btl,Craft,,1,0.0,,6.75,9.99,,32,,0,0,Chanhassen:1
Crafted Artisan Meadery Upside Down Cake 17oz btl,Craft,,5,0.0,,6.75,9.99,,32,,0,0,Chanhassen:5
Crafted Mead Bananas Foster 17oz btl,Craft,,17,0.0,,6.75,9.99,,32,,0,0,Chanhassen:17
Crispin Mango Mimosa 6pk 12oz can,Cider,"Hohensteins, Inc.",0,0.0,,6.5,13.99,,54,,0,0,
Jack Daniel's Country Club Hard Tea Variety Pack 12pk 12oz can,RTD,"Hohensteins, Inc.",0,0.0,,7.5,11.49,9.96,35,,0,0,
Jack Daniel's Whiskey Seltzer 4pk 12oz can,RTD,"Breakthru Beverage Minnesota Wine & Spirits, LLC",13,0.0,,9.18,14.99,,39,,0,0,Plymouth:2;Osseo:11
Jack Pine Dead On Dill 4pk 12oz can,Craft,,0,0.0,,9.75,13.99,,30,,0,0,
Jack Pine Vengeance 4pk 12oz can,Craft,,0,0.0,,8.49,11.99,,29,,0,0,
Jameson & Cola 4pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,6,0.0,192.9,8.17,14.99,12.96,45,,0,1,Rosemount:6
Jester King Blueberry Grisette 28oz btl,Single Serve,,2,0.0,,14.83,20.99,,29,,0,0,Chanhassen:2
Joia Sparkling Margarita 4pk 12oz can,RTD,Johnson Brothers - St. Paul,0,0.0,,7.32,12.49,10.96,41,5 cs free on 25 m&m Joia,0,0,
Joia Sparkling Variety Pack 6pk 12oz can,RTD,Johnson Brothers - St. Paul,0,0.0,,10.97,18.99,15.96,42,5 cs free on 25 m&m Joia,0,0,
Jose Cuervo Playa Mar Grapefruit 4pk 12oz can,RTD,Johnson Brothers - St. Paul,3,0.0,,4.92,12.99,,62,,0,0,Osseo:3
Jose Cuervo Playa Mar Lime 4pk 12oz can,RTD,Johnson Brothers - St. Paul,11,0.0,,6.87,12.99,,47,,0,0,Minnetonka:11
Junkyard 70s Rock Label 4pk 16oz can,Craft,Junkyard Brewing Company,-1,0.0,-32.1,11.83,16.99,,30,,0,1,
Junkyard Arcade Summer NE IPA 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.0,,11.83,16.99,,30,,0,0,
Transient Artisan Ales Buckley 17oz can,Single Serve,,-1,0.0,,17.17,23.99,,28,,0,0,
Transient Artisan Ales Life for a Puppy 17oz btl,Craft,,-1,0.0,,15.5,21.99,,30,,0,0,
Transient Artisan AlesF--- Walnut 17oz btl,Craft,,-7,0.0,,15.83,21.99,,28,,0,0,
Tripel Karmeliet 750ml,Single Serve,,0,0.0,,9.48,16.99,,44,,0,0,
Ace High Imperial Apple Cider 6pk 12oz can,Cider,"Hohensteins, Inc.",0,0.0,,9.53,13.99,,32,,0,0,
Corona Premier keg,Import,,0,0.0,0.0,154.67,177.49,,13,,0,1,
Coronado Rotating Sour Series 22oz btl,Single Serve,,0,0.0,0.0,7.92,10.99,,28,,0,1,
Corona Light  24pk 12oz can,Import,"Breakthru Beverage Minnesota Beer, LLC",-1,0.0,-32.1,22.25,27.99,25.96,21,,0,1,
Toppling Goliath Dino Break 4pk 16oz can,Craft,Artisan Beer,3,0.0,,13.85,19.99,,31,,0,0,Chanhassen:3
Toppling Goliath Dino Park DIPA 4pk 16oz can,Craft,,-3,0.0,,14.62,19.99,,27,,0,0,
Junkyard Brewing Sketch Artist 4pk 16oz can,Craft,Junkyard Brewing Company,-1,0.0,,11.83,16.99,,30,,0,0,
Junkyard Cosmic Fruit 4pk 16oz can,Craft,,0,0.0,,12.0,16.99,,29,,0,0,
Junkyard Dream Burst 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.0,,9.83,13.99,,30,,0,0,
Blackstack Microdosing Nelson Sauvin 4pk 16oz can,Craft,"Black Stack Brewing, Inc",0,0.0,,12.3,17.99,,32,,0,0,
Blackstack Now Presenting 4pk 16oz can,Craft,Artisan Beer,-6,0.0,,,25.99,,,,0,0,
Blackstack Pull Tabs 16 Gallon,Keg,Artisan Beer,0,0.0,,199.0,248.99,,20,,0,0,
Blackstack Tuxedo T-Shirt 4pk 16oz can,Craft,Artisan Beer,1,0.0,,12.3,17.99,,32,,0,0,Roseville:1
Alaskan Adventure IPA Variety Pack 12pk 12oz can,Craft,"Capitol Beverage Sales, L.P.",0,0.0,,13.43,18.99,,29,,0,0,
Alaskan Winter Ale 12pk 12oz can,Craft,,0,0.0,,12.49,17.99,,31,,0,0,
Alaskan Winter Ale 6pk 12oz can,Craft,,0,0.0,,5.69,10.99,,48,,0,0,
Toppling Goliath Pseudo Sue 6 Gallon,Craft,Artisan Beer,0,0.0,,112.33,139.99,,20,,0,0,
Toppling Goliath Psuedo Sue 16 gallon,Keg,Artisan Beer,0,0.0,,225.0,280.99,,20,,0,0,
Toppling Goliath Seismic Sue 4pk 16oz can,Craft,Artisan Beer,0,0.0,,17.5,25.99,,33,,0,0,
Lift Bridge Fireside Flannel 6pk 12oz can,Craft,,6,0.0,192.9,8.47,12.99,,35,,0,1,Stillwater:1;Blaine:1;St. Louis Park:4
Joia Cosmopolitan 4pk 12oz can,RTD,Johnson Brothers - St. Paul,0,0.0,,7.32,12.49,10.96,41,5 cs free on 25 m&m Joia,0,0,
Joia Moscow Mule 4pk 12oz can,RTD,Johnson Brothers - St. Paul,-1,0.0,,7.32,14.99,,51,5 cs free on 25 m&m Joia,0,0,
Hacker Pschorr Oktober 6pk 11oz btl,Import,"Hohensteins, Inc.",0,0.0,,8.5,12.99,,35,,0,0,
Tsingtao 6pk 12oz btl,Import,,1,0.0,,9.75,14.99,,35,,0,0,Rosemount:1
Tucher Brau Festbier,Import,,43,0.0,,9.17,10.99,,17,,0,0,Woodbury:10;Roseville:11;St. Louis Park:22
Tucher Helles Hefe Weizen,Import,,-1,0.0,,,3.89,,,,0,0,
Blackstack Honeymoon Phase 4pk 16oz can,Craft,Artisan Beer,1,0.0,,15.38,21.99,,30,,0,0,Woodbury:1
Blackstack KPI's 4pk 16oz can,Craft,Artisan Beer,0,0.0,,11.81,21.99,,46,,0,0,
Blackstack Krush But Make It Pop 4pk 16oz can,Craft,Artisan,0,0.0,,58.42,17.99,,-225,,0,0,
Blackstack Late To The Party Fest Bier 4pk 16oz can,Craft,"Black Stack Brewing, Inc",0,0.0,,8.66,12.99,,33,,0,0,
Blackstack Local 755 16 Gallon,Craft,Artisan Beer,0,0.0,,229.0,289.99,,21,,0,0,
Blackstack Local Drops 4pk 16oz can,Craft,Artisan Beer,-1,0.0,-32.1,12.4,17.99,,31,,0,1,
Blackstack Microdosing Mosaic 4pk 16oz can,Craft,Artisan Beer,0,0.0,,11.53,17.99,,36,,0,0,
Leinenkugel's Seasonal 4pk 16oz can,Craft,,11,0.0,,1.0,2.49,1.96,60,,0,0,Minneapolis:11
Leinenkugel's Seasonal Shandy 12pk 12oz can,Craft,"Breakthru Beverage Minnesota Wine & Spirits, LLC",-3,0.0,,,19.99,16.96,,,0,0,
Leinenkugel's Shandy Summer Variety,Micro Brews,,-6,0.0,,5.1,16.99,,70,,0,0,
Leinenkugel's Summer Shandy 16 Gallon,Craft,,0,0.0,,141.14,209.99,,33,,0,0,
Lift Bridge Dirty Shirley 4pk 12oz can,RTD,"Capitol Beverage Sales, L.P.",-1,0.0,,1.67,6.49,5.86,74,,0,0,
Corona Extra,Single Serve,,-6,0.0,,0.15,1.99,,92,,0,0,
Truly Spiked Wild Berry 6pk 12oz can,Seltzer,,-8,0.0,,6.94,11.99,,42,,0,0,
Truly Vodka Soda Paradise Variety 8pk 12oz can,RTD,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,15.95,20.99,17.96,24,,0,0,
Barrel Theory DDH Raindrops 4pk 16oz can,Craft,Barrel Theory Beer Company,12,0.0,,12.83,18.99,,32,,0,0,Woodbury:12
Monaco Vanilla Cream Crush 12oz/ D 750ml,Single Serve,,0,0.0,,0.81,3.49,2.96,77,,0,0,
Monaco Classic Margarita Variety Pack 6pk 12oz can,RTD,"Breakthru Beverage Minnesota Beer, LLC",-1,0.0,,11.37,17.49,14.96,35,,0,0,
Barrel Theory Black Lotus 4pk 16oz can,Craft,Barrel Theory Beer Company,0,0.0,,12.5,17.99,,31,,0,0,
Barrel Theory Both Things Can Be True 4pk 16oz can,Craft,Barrel Theory Beer Company,1,0.0,,16.33,23.99,,32,,0,0,Woodbury:1
Half Brothers To the Moon 4pk 16oz can,Craft,Mega Beer LLC,0,0.0,,8.0,11.99,,33,,0,0,
HammerHeart Hokans Brown Ale 4pk 16oz can,Craft,HammerHeart Brewing Company,0,0.0,,11.0,15.99,,31,,0,0,
Hammerheart Druid Pines 4pk 16oz can,Craft,HammerHeart Brewing Company,1,0.0,,11.0,15.99,,31,,0,0,Roseville:1
"Hammerheart Dunkelwald 4pk 16oz can
",Craft,HammerHeart Brewing Company,0,0.0,,11.0,15.99,,31,,0,0,
"Hammerheart Åttebeint Hest 4pk 16oz can
",Craft,HammerHeart Brewing Company,0,0.0,,12.0,16.99,,29,,0,0,
Happy Dad Hard Tea Half & Half 24oz can,Single Serve,,60,0.0,,0.67,0.99,,33,,0,0,Minneapolis:60
Happy Dad Hard Tea Peach 24oz can,Single Serve,,98,0.0,,0.67,0.99,,33,,0,0,Minneapolis:98
Happy Dad Lemon Lime 24oz can,Single Serve,"Breakthru Beverage Minnesota Beer, LLC",-12,0.0,,6.65,3.49,,-91,,0,0,
Twisted Tea 16 Gallon,FMB,Dahlheimer Beverage Monticello,-1,0.0,,160.0,199.99,,20,,0,0,
Junkyard Eighties Rock Label 4pk 16oz can,Micro Brews,Junkyard Brewing Company,0,0.0,,11.89,15.99,,26,,0,0,
Jim Beam Cocktails Ginger Highball 4pk 12oz can,RTD,Southern Glazer's Wine & Spirits of MN,1,0.0,32.1,6.8,12.49,10.96,46,,0,1,Minnetonka:1
Leinenkugel's Honey Weiss 6 Gallon,Craft,Dahlheimer Beverage Monticello,-1,0.0,-32.1,72.57,99.99,,27,,0,1,
Leinenkugel's Juicy Peach 12pk 12oz can,Craft,,16,0.0,,12.59,19.99,16.96,37,,0,0,Osseo:4;Cottage Grove:2;Vadnais Heights:4;Roseville:6
Leinenkugel's Juicy Peach 6pk 12oz can,Craft,"Breakthru Beverage Minnesota Beer, LLC",0,0.0,,7.0,10.99,,36,,0,0,
Leinenkugel's Lakeside Cherry 12pk 12oz can,Craft,,6,0.0,,13.2,19.99,16.96,34,,0,0,Vadnais Heights:6
Leinenkugel's Orange Shandy 12pk 12oz can,Craft,Bernicks,69,0.0,,12.68,19.99,16.96,37,,0,0,Andover:69
Junkyard Garden Grove 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.0,,9.67,13.99,,31,,0,0,
Junkyard Gator Juice 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.0,,14.0,20.99,,33,,0,0,
Junkyard Gone Hollywood 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.0,,11.17,15.99,,30,,0,0,
Junkyard Hoot N Holler Lager 4pk 16oz can,Craft,Junkyard Brewing Company,0,0.0,,8.83,12.99,,32,,0,0,
56 Brewing When Life Gives You Lemons Lemonade Sour 4pk 16oz can,Craft,56 Brewing,0,0.0,,7.22,12.99,,44,,0,0,
56 Brewing Where's the Beach 4pk 16oz can,Craft,56 Brewing,0,0.0,,9.34,13.99,,33,,0,0,
Blackstack Uncut Jams 4pk 16oz can,Craft,Artisan Beer,0,0.0,,12.31,26.99,,54,,0,0,
Blake's Fully Loaded Variety Pack 12pk 12oz can,Cider,"College City Beverage, Inc.",0,0.0,,16.5,22.99,,28,,0,0,
Coors Banquet 8 Gallon,Premium,,-1,0.0,-32.1,63.5,89.99,,29,,0,1,
903 Brewers Fun Sip Rotator 6pk 12oz can,Craft,Mega Beer LLC,0,0.0,,6.97,14.99,,54,,0,0,
