Item,Category,Supplier,Chain OH,Wk Velocity,WOS,Cost,Retail,Club Price,Margin %,Deal,30D Units,90D Units,By Store OH
Wikid Bramble 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,91,9.0,10.1,11.2,23.99,16.96,53,FG From Supplier,36,127,Vadnais Heights:2;St. Louis Park:2;Cottage Grove:3;Woodbury:4;Chanhassen:5;Minneapolis:5;Ramsey:5;Rosemount:7;Andover:7;Stillwater:8;Minnetonka:10;Plymouth:10;Roseville:11;Blaine:12
Tempter's Blueberry 10mg THC 12oz can,Beverages,,0,9.0,0.0,10.67,5.99,4.96,-78,,40,108,
Bent Paddle Hightened Mary Jane's Mule 10mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,86,9.0,9.6,9.17,15.99,13.96,43,,40,109,Stillwater:1;Rosemount:2;Osseo:4;Roseville:4;Andover:4;Minnetonka:5;Chanhassen:6;Ramsey:6;Vadnais Heights:6;Plymouth:6;Minneapolis:9;Bloomington:9;St. Louis Park:11;Woodbury:13
Gigli Raspberry Ginger Mule 5mg THC 4pk 12oz can,Beverages,Gigli MN LLC,252,8.9,28.3,8.67,17.49,12.96,50,,43,93,Stillwater:7;Osseo:10;Bloomington:11;Cottage Grove:11;Minnetonka:11;Ramsey:11;Vadnais Heights:11;Chanhassen:12;Rosemount:15;Woodbury:15;St. Louis Park:16;Plymouth:19;Andover:24;Blaine:25;Minneapolis:26;Roseville:28
Aura Lemon Basil Seltzer 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,85,8.9,9.6,8.5,15.99,13.96,47,,40,106,Minnetonka:2;Chanhassen:3;Osseo:3;Vadnais Heights:3;Cottage Grove:4;Minneapolis:4;Stillwater:4;Roseville:5;Rosemount:5;Ramsey:7;Woodbury:7;Andover:8;St. Louis Park:8;Plymouth:10;Blaine:12
Minny Grown Highdrate Cucumber Lime 10mg THC 4pk 12oz can,Beverages,Minny Grown,115,8.9,12.9,11.0,19.99,16.96,45,,35,129,Cottage Grove:3;Woodbury:4;Stillwater:4;Ramsey:5;Blaine:5;Osseo:7;Rosemount:8;Plymouth:8;Andover:9;Minnetonka:10;Chanhassen:13;Vadnais Heights:17;Minneapolis:22
Granny's Pineapple Passionfruit 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",122,8.9,13.6,11.0,17.99,14.96,39,,39,112,Minneapolis:1;Chanhassen:3;Stillwater:4;Minnetonka:5;Plymouth:5;Rosemount:5;Ramsey:6;Osseo:6;Cottage Grove:7;St. Louis Park:9;Woodbury:9;Bloomington:10;Vadnais Heights:10;Andover:11;Roseville:11;Blaine:20
Granny's Honey Mustard 50mg THC 50pk,Edibles,"Capitol Beverage Sales, L.P.",146,8.9,16.4,10.0,15.99,12.96,37,,37,120,Ramsey:3;Minnetonka:4;Roseville:6;Bloomington:7;Chanhassen:8;Minneapolis:8;St. Louis Park:9;Vadnais Heights:9;Woodbury:9;Andover:9;Rosemount:9;Osseo:11;Blaine:16;Cottage Grove:18;Plymouth:20
Iverson 96 Nectarine 10mg THC 6pk 16oz can,Beverages,"Capitol Beverage Sales, L.P.",134,8.7,15.5,14.83,24.49,20.96,39,,35,121,Plymouth:2;St. Louis Park:3;Woodbury:3;Osseo:5;Minnetonka:5;Chanhassen:6;Minneapolis:6;Rosemount:6;Roseville:8;Stillwater:11;Ramsey:11;Cottage Grove:14;Blaine:14;Andover:40
Brez Single 2.5mg THC 4pk 7.5oz can,Beverages,Bellboy Corporation,276,8.6,32.3,9.17,17.99,14.96,49,,33,127,St. Louis Park:2;Vadnais Heights:4;Minneapolis:8;Chanhassen:17;Plymouth:18;Stillwater:21;Ramsey:21;Woodbury:23;Roseville:25;Rosemount:32;Osseo:42;Blaine:60
Granny's Original Pretzels 50mg THC 50pk,Edibles,"Capitol Beverage Sales, L.P.",131,8.6,15.2,10.0,15.99,12.96,37,,36,115,Ramsey:1;Bloomington:3;Osseo:5;St. Louis Park:5;Minnetonka:10;Rosemount:10;Vadnais Heights:10;Chanhassen:11;Roseville:12;Minneapolis:13;Woodbury:16;Plymouth:17;Andover:18
Minny Grown Highbernate Yummy Gummy Bar 50mg THC,Edibles,Bellboy Corporation,139,8.6,16.2,6.0,13.79,11.96,56,$200 order qty per store,36,114,Minneapolis:1;Roseville:5;Osseo:6;Rosemount:7;Chanhassen:10;Ramsey:10;Plymouth:10;Bloomington:11;Minnetonka:11;St. Louis Park:11;Vadnais Heights:11;Blaine:12;Woodbury:12;Andover:22
BLNCD Sparkling Water Variety Pack 5mg THC 6pk 12oz can,Beverages,Bellboy Corporation,85,8.5,10.0,13.45,20.99,17.96,36,,41,88,Chanhassen:1;Osseo:2;Ramsey:2;Blaine:3;Vadnais Heights:3;Minnetonka:5;Woodbury:5;Plymouth:5;Minneapolis:6;Roseville:6;Cottage Grove:7;Andover:8;Rosemount:8;St. Louis Park:12;Stillwater:12
"oHHo 10mg Pink Grapefruit and Elderflower 4pk 12oz can
",Beverages,Get Chai,92,8.5,10.8,10.0,18.99,15.96,47,Pallet Buy 104 Case,42,85,Chanhassen:1;Minnetonka:3;Woodbury:3;Osseo:4;Ramsey:4;Rosemount:5;Minneapolis:6;Roseville:7;Vadnais Heights:7;Plymouth:9;Stillwater:9;Andover:10;St. Louis Park:11;Blaine:13
Wikid Mimosa 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,68,8.5,8.0,11.2,17.49,16.96,36,FG From Supplier,41,88,Rosemount:2;Woodbury:3;Blaine:3;Chanhassen:3;Andover:4;Osseo:4;Roseville:5;Stillwater:5;Vadnais Heights:5;Plymouth:6;Ramsey:7;Minnetonka:7;Bloomington:14
Bent Paddle Puff Dragonfruit Cloud 10mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,134,8.4,15.9,9.17,15.99,13.96,43,,37,104,Blaine:3;Minnetonka:5;Ramsey:6;Osseo:7;Stillwater:7;Andover:8;St. Louis Park:9;Vadnais Heights:9;Rosemount:10;Chanhassen:10;Minneapolis:11;Roseville:14;Woodbury:16;Plymouth:19
BLNCD Adaptogen Elixir Brain Boost 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,115,8.3,13.9,11.77,18.99,15.96,38,,35,109,Chanhassen:1;Osseo:1;Minnetonka:3;Cottage Grove:4;Minneapolis:4;Woodbury:5;Vadnais Heights:6;Ramsey:7;St. Louis Park:7;Plymouth:8;Andover:8;Roseville:11;Rosemount:13;Blaine:15;Stillwater:22
IYKYK Strawberry Lemonade 10mg 12oz can,Beverages,,0,8.3,0.0,2.25,5.99,4.96,62,,35,109,
Wynk Lemonade 10mg THC 4pk 12oz can,Beverages,Johnson Brothers - St. Paul,218,8.2,26.6,9.0,17.49,13.96,49,,38,92,Cottage Grove:3;Roseville:4;Stillwater:5;Minnetonka:7;Chanhassen:7;St. Louis Park:8;Woodbury:9;Vadnais Heights:9;Blaine:16;Minneapolis:17;Osseo:18;Rosemount:20;Ramsey:20;Plymouth:36;Andover:39
Looner Half and Half 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,79,8.1,9.7,11.2,22.49,14.96,50,,37,94,Cottage Grove:0;Minnetonka:0;Stillwater:0;Minneapolis:1;Vadnais Heights:1;St. Louis Park:2;Osseo:3;Roseville:3;Andover:5;Chanhassen:8;Blaine:8;Rosemount:8;Ramsey:10;Woodbury:11;Plymouth:15
Looner Cr�me 5mg THC 4pk 12oz can,Beverages,Global Reserve LLC,90,8.1,11.1,6.99,11.49,9.96,39,,42,72,Rosemount:1;Ramsey:2;Chanhassen:3;Osseo:3;Plymouth:3;Woodbury:4;Minnetonka:5;Vadnais Heights:5;Minneapolis:6;St. Louis Park:6;Stillwater:6;Cottage Grove:8;Roseville:9;Andover:12;Bloomington:17
Smokiez Peach 5mg THC 10 Pack,Edibles,Bellboy Corporation,153,8.1,18.9,5.5,15.49,12.96,64,Case 1,39,85,Minnetonka:1;Chanhassen:8;Roseville:8;Vadnais Heights:9;Cottage Grove:9;Plymouth:9;Woodbury:9;Andover:11;Rosemount:11;Blaine:12;St. Louis Park:14;Ramsey:15;Minneapolis:16;Osseo:21
Hectare's Blood Orange Vanilla 10mg THC 4pk 12oz can,Beverages,Hectare's,149,8.0,18.7,8.83,15.99,12.96,45,,34,103,Minnetonka:4;Osseo:4;Minneapolis:5;Stillwater:5;Plymouth:6;St. Louis Park:6;Roseville:8;Chanhassen:10;Rosemount:10;Ramsey:11;Woodbury:11;Blaine:12;Andover:14;Cottage Grove:43
Inbound Satellite Blackberry Peach 10mg THC 4pk 12oz can,Beverages,Lucid Brewing LLC Dba Inbound Brewco,122,8.0,15.3,8.67,23.99,19.96,64,$10 off of each case,34,104,Minneapolis:1;Osseo:2;Minnetonka:3;Roseville:3;Cottage Grove:5;St. Louis Park:5;Chanhassen:6;Blaine:7;Plymouth:9;Ramsey:9;Stillwater:9;Vadnais Heights:11;Andover:11;Rosemount:12;Woodbury:12;Bloomington:17
Looner Cola 10mg THC 12oz can,Beverages,Single Can,0,7.9,0.0,2.8,5.99,4.96,53,,37,86,
Bent Paddle Puff Tropical Soda 10mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,154,7.9,19.6,7.5,15.99,13.96,53,,33,104,Woodbury:4;Cottage Grove:5;Minneapolis:6;Ramsey:7;Minnetonka:7;Plymouth:7;Andover:9;St. Louis Park:9;Chanhassen:10;Vadnais Heights:10;Osseo:10;Bloomington:11;Roseville:11;Stillwater:12;Rosemount:15;Blaine:21
Foundry Nation Two Scoops Root Beer 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,78,7.8,10.0,9.47,23.99,19.96,61,,27,128,Vadnais Heights:1;St. Louis Park:1;Andover:1;Minneapolis:2;Stillwater:2;Blaine:3;Plymouth:4;Woodbury:5;Minnetonka:5;Osseo:6;Roseville:7;Ramsey:7;Chanhassen:8;Bloomington:9;Cottage Grove:10
High Rise Blueberry 10mg THC 4pk 12oz can,Beverages,Get Chai,105,7.8,13.4,8.0,16.99,12.96,53,,33,103,Rosemount:1;Blaine:2;Stillwater:4;Chanhassen:5;Plymouth:6;Ramsey:6;Roseville:6;Woodbury:6;Minneapolis:7;St. Louis Park:10;Andover:14;Vadnais Heights:15;Minnetonka:23
Inbound Satellite Cherry Lime THC 4pk 12oz can,Beverages,Lucid Brewing LLC Dba Inbound Brewco,96,7.7,12.4,8.67,22.49,18.96,61,$10 off of each case,35,91,Minneapolis:1;Roseville:2;Osseo:4;Andover:4;Chanhassen:5;Ramsey:6;Vadnais Heights:6;Woodbury:8;Minnetonka:10;Rosemount:10;Stillwater:11;Blaine:13;St. Louis Park:16
Pappy's Variety Pack 10mg THC 12pk 12oz can,Beverages,Superior Molecular,65,7.7,8.5,22.0,39.99,33.96,45,,40,66,Stillwater:2;Vadnais Heights:2;Roseville:2;Cottage Grove:2;Osseo:3;Plymouth:3;Ramsey:3;Woodbury:3;Minnetonka:4;Rosemount:4;Chanhassen:5;Bloomington:6;Blaine:6;St. Louis Park:8;Andover:12
North Canna Higher Vibes Blueberry Citrus 5mg THC,Beverages,NOR North Brands LLC,15,7.7,2.0,8.0,13.99,11.96,43,,32,103,Chanhassen:1;Woodbury:1;Stillwater:1;Blaine:1;Minnetonka:2;Andover:4;Bloomington:5
OFFFIELD High Performance Sports Drink Original Lime 10mg THC 12oz can,Beverages,Get Chai,530,7.6,70.0,3.14,6.99,5.46,55,,35,86,Cottage Grove:9;Stillwater:4;Osseo:9;Woodbury:15;Ramsey:16;Roseville:17;Minnetonka:19;Rosemount:20;Andover:28;Plymouth:28;Minneapolis:32;Vadnais Heights:43;St. Louis Park:52;Blaine:96;Chanhassen:142
Wild State Birdie Tea + Lemon 10mg THC 4pk 12oz can,Beverages,Wild State Cider,127,7.6,16.8,10.99,18.99,15.96,42,,36,81,Minneapolis:3;Stillwater:4;Ramsey:5;Woodbury:5;Rosemount:5;Osseo:6;Blaine:8;Roseville:8;St. Louis Park:8;Plymouth:9;Cottage Grove:10;Minnetonka:12;Chanhassen:13;Vadnais Heights:14;Andover:17
Minny Grown Highdrate BlueBeary Pomegranate 10mg THC 4pk 12oz can,Beverages,Minny Grown,84,7.5,11.2,11.0,19.99,16.96,45,,28,114,Blaine:1;Stillwater:1;Rosemount:2;Chanhassen:3;Minnetonka:4;Osseo:4;Plymouth:6;St. Louis Park:6;Woodbury:6;Roseville:6;Ramsey:9;Vadnais Heights:14;Minneapolis:22
Daizy's Tropical Punch 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,109,7.4,14.8,9.06,14.99,12.96,40,,33,89,Andover:2;Stillwater:2;St. Louis Park:3;Bloomington:3;Cottage Grove:3;Minnetonka:4;Osseo:4;Chanhassen:6;Ramsey:7;Rosemount:7;Vadnais Heights:9;Woodbury:9;Plymouth:10;Roseville:10;Minneapolis:14;Blaine:16
Foundry Nation Two Scoops Cherry 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,53,7.2,7.4,12.83,23.99,19.96,47,,29,100,Ramsey:0;Vadnais Heights:0;Chanhassen:1;Blaine:1;Andover:2;Roseville:2;Woodbury:3;Minneapolis:3;Stillwater:5;Plymouth:6;Osseo:7;Minnetonka:10;Cottage Grove:10
Brez Amplify 5mg THC 4pk 12oz can,Beverages,Bellboy Corporation,99,7.2,13.8,11.33,17.99,15.96,37,,29,100,Rosemount:2;Chanhassen:3;Minneapolis:3;Vadnais Heights:3;Minnetonka:3;Andover:4;Ramsey:4;Cottage Grove:5;St. Louis Park:5;Blaine:5;Stillwater:7;Woodbury:7;Plymouth:7;Roseville:11;Bloomington:15;Osseo:15
BLNCD Watermelon Margarita 10mg THC 4pk 12oz can,Beverages,Small Lot MN,89,7.2,12.3,13.07,23.99,19.96,46,,34,80,Woodbury:1;Roseville:1;Minnetonka:4;St. Louis Park:4;Cottage Grove:5;Minneapolis:5;Ramsey:5;Chanhassen:6;Osseo:6;Blaine:8;Rosemount:8;Stillwater:10;Plymouth:10;Andover:16
Sweet Justice Cherry Cola 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",230,7.2,31.9,11.2,18.99,15.96,41,Support with Free cs from SJ,30,97,Vadnais Heights:3;Minnetonka:3;Ramsey:4;Plymouth:5;Stillwater:6;Blaine:6;Chanhassen:6;Rosemount:6;Osseo:9;Minneapolis:10;Bloomington:11;St. Louis Park:11;Woodbury:12;Roseville:14;Andover:124
Happy Duck Tangerine 5mg THC 10pk,Edibles,Happy Duck LLC,299,7.1,42.2,4.5,9.99,7.96,55,15c,28,102,St. Louis Park:11;Blaine:11;Plymouth:12;Vadnais Heights:15;Minnetonka:16;Cottage Grove:18;Woodbury:18;Roseville:19;Chanhassen:23;Rosemount:31;Minneapolis:33;Andover:44;Bloomington:48
Foundry Nation Two Scoops Cherry 10mg THC 12oz can,Beverages,Single Can,0,7.1,0.0,3.21,5.99,4.96,46,,27,106,
Voltage Half & Half 10mg THC 4pk 12oz can,Beverages,Credo Brands LLC,141,7.1,19.9,9.0,14.99,12.96,40,,16,156,Stillwater:1;Rosemount:2;Roseville:4;Chanhassen:5;Minnetonka:13;Plymouth:15;Vadnais Heights:17;Osseo:19;Woodbury:19;Ramsey:20;Minneapolis:26
oHHo Empire Apple and Blackberry 10mg THC 4pk 12oz can,Beverages,Get Chai,137,7.1,19.2,10.0,18.99,15.96,47,,30,94,Osseo:2;Stillwater:4;Minnetonka:5;Rosemount:5;Minneapolis:5;Chanhassen:7;Blaine:9;Ramsey:10;Roseville:10;Woodbury:10;Andover:11;Plymouth:13;St. Louis Park:13;Vadnais Heights:16;Bloomington:17
Sweet Justice Island Punch 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",94,7.1,13.3,11.2,22.49,15.96,50,Support with Free cs from SJ,30,92,Minnetonka:2;Ramsey:3;Rosemount:3;Cottage Grove:5;Minneapolis:5;Vadnais Heights:5;Andover:6;Chanhassen:6;Plymouth:7;Blaine:7;Roseville:8;St. Louis Park:8;Osseo:8;Stillwater:9;Woodbury:12
Clrty Tangerine 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",89,7.0,12.7,9.82,20.99,17.96,53,,30,91,Ramsey:1;Rosemount:2;Stillwater:2;Osseo:2;Minneapolis:3;St. Louis Park:3;Plymouth:4;Chanhassen:5;Minnetonka:6;Andover:6;Woodbury:7;Blaine:10;Cottage Grove:10;Vadnais Heights:10;Roseville:18
Minny Grown CBC Watermelon Kiwi 10 Pack,Edibles,Bellboy Corporation,133,7.0,19.1,8.0,17.49,14.96,54,$200 order qty per store,36,62,Minnetonka:4;Osseo:5;Roseville:5;Plymouth:6;Chanhassen:7;Andover:7;Cottage Grove:8;Rosemount:8;Vadnais Heights:9;Bloomington:11;Ramsey:11;Woodbury:19;Minneapolis:33
BLNCD Levitate 50mg THC 500ml,Beverages,Bellboy Corporation,90,7.0,12.8,29.17,53.99,44.96,46,,34,73,St. Louis Park:1;Chanhassen:4;Minneapolis:4;Bloomington:4;Minnetonka:4;Woodbury:4;Osseo:5;Vadnais Heights:5;Blaine:6;Ramsey:7;Roseville:7;Stillwater:7;Andover:9;Rosemount:11;Plymouth:12
"oHHo 10mg Red Cherry and Lime 4pk 12oz can
",Beverages,Get Chai,96,7.0,13.7,10.0,18.99,15.96,47,Pallet Buy 104 Case,33,77,Minneapolis:2;Chanhassen:3;Rosemount:4;Stillwater:6;Woodbury:6;Ramsey:6;Vadnais Heights:6;Osseo:7;Minnetonka:10;Blaine:10;St. Louis Park:11;Plymouth:12;Andover:13
Artet Strawberry Basil Spritz 5mg THC 4pk 8oz can,Beverages,Get Chai,67,6.9,9.7,8.83,15.99,13.96,45,,32,79,Andover:1;Minneapolis:2;Minnetonka:3;Woodbury:3;St. Louis Park:3;Roseville:3;Stillwater:5;Chanhassen:6;Osseo:6;Plymouth:8;Vadnais Heights:8;Ramsey:19
Birch's Ginger Ale Seltzer 10mg THC 12oz can,Beverages,Single Can,0,6.8,0.0,2.0,5.99,4.96,67,,32,75,
Bubz Purple Fizz 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,104,6.8,15.3,8.84,14.99,13.96,41,,32,74,Minnetonka:3;Ramsey:4;Minneapolis:4;Osseo:5;Cottage Grove:5;Plymouth:6;Vadnais Heights:8;Woodbury:10;St. Louis Park:11;Blaine:11;Roseville:11;Rosemount:12;Andover:14
"oHHo 10mg Variety 8pk 12oz can
",Beverages,Get Chai,115,6.8,16.9,16.67,36.99,31.96,55,Pallet Buy 104 Case,28,93,Roseville:3;Vadnais Heights:3;Rosemount:3;Ramsey:5;Stillwater:5;Blaine:5;Minnetonka:6;Plymouth:6;Chanhassen:6;St. Louis Park:7;Minneapolis:8;Osseo:10;Andover:12;Bloomington:16;Woodbury:20
"oHHo 10mg White Peach and Lemon 4pk 12oz can
",Beverages,Get Chai,112,6.8,16.4,10.0,18.99,15.96,47,Pallet Buy 104 Case,34,66,Roseville:2;Plymouth:3;Minneapolis:5;Stillwater:6;Rosemount:6;Minnetonka:7;Chanhassen:7;St. Louis Park:7;Osseo:8;Vadnais Heights:10;Ramsey:11;Woodbury:12;Blaine:13;Andover:15
North Canna Higher Vibes Pineapple Orange 5mg THC,Beverages,NOR North Brands LLC,28,6.7,4.2,8.0,13.99,11.96,43,,29,86,St. Louis Park:1;Blaine:2;Chanhassen:3;Ramsey:3;Rosemount:3;Bloomington:4;Minnetonka:6;Cottage Grove:6
Wynk Strawberry Lemonade 10mg THC 4pk 12oz can,Beverages,Johnson Brothers - St. Paul,271,6.7,40.5,9.0,17.49,13.96,49,,28,89,Cottage Grove:4;Chanhassen:4;Plymouth:8;Vadnais Heights:9;Minnetonka:10;St. Louis Park:12;Minneapolis:13;Stillwater:15;Blaine:15;Bloomington:17;Roseville:17;Ramsey:23;Osseo:24;Woodbury:24;Rosemount:29;Andover:47
Bent Paddle Puff Dragonfruit Pine 10mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,81,6.7,12.1,9.17,15.99,13.96,43,,32,71,Andover:1;Rosemount:3;Minnetonka:4;Stillwater:5;Vadnais Heights:5;Minneapolis:5;Chanhassen:6;Ramsey:6;Woodbury:6;Blaine:6;Osseo:7;Plymouth:7;Roseville:10;Bloomington:11
Collective Project Raspberry Lemonade 5mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",79,6.7,11.8,8.81,10.99,9.96,20,,22,116,Ramsey:2;Minnetonka:2;Chanhassen:3;Stillwater:3;Plymouth:4;Blaine:4;Cottage Grove:5;Osseo:5;Andover:6;St. Louis Park:6;Minneapolis:7;Rosemount:7;Woodbury:12;Vadnais Heights:13
BLNCD Cucumber Mojito 10mg THC 4pk 12oz can,Beverages,Bellboy Corporation,106,6.7,15.8,13.07,23.99,19.96,46,,29,85,Minneapolis:1;Chanhassen:2;Ramsey:2;Woodbury:2;Blaine:2;Bloomington:5;Osseo:5;Minnetonka:6;St. Louis Park:6;Vadnais Heights:6;Plymouth:7;Roseville:9;Cottage Grove:11;Stillwater:11;Andover:14;Rosemount:17
Happi Raspberry Honeysuckle 4pk 7.5oz can,Beverages,,87,6.7,13.0,10.17,18.99,15.96,46,,35,58,Stillwater:6;Minnetonka:1;St. Louis Park:2;Minneapolis:3;Blaine:6;Vadnais Heights:9;Ramsey:10;Bloomington:11;Plymouth:16;Andover:24
Fetch Variety Pack 10mg THC 6pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",104,6.7,15.5,12.4,20.99,17.96,41,,24,108,Minnetonka:1;Chanhassen:2;Osseo:3;Rosemount:3;Roseville:4;Vadnais Heights:4;Plymouth:5;Minneapolis:5;Andover:6;Stillwater:6;Blaine:7;Ramsey:8;St. Louis Park:9;Woodbury:41
Wynk Lime Twist 5mg THC 6pk 12oz can,Beverages,Johnson Brothers - St. Paul,91,6.6,13.7,8.38,14.99,12.96,44,Case 1 Upfront,31,74,Osseo:4;Vadnais Heights:4;Chanhassen:4;Andover:4;Ramsey:5;Woodbury:5;Minneapolis:6;Minnetonka:7;Rosemount:8;Stillwater:10;Roseville:10;Blaine:12;Plymouth:12
Stigma Tonic Variety Pack 10mg THC 12pk 12oz can,Beverages,,145,6.6,22.0,21.7,44.99,35.96,52,"10 Free on 104, 3 from Stigma, 7 from Artisan",25,99,Cottage Grove:13;Osseo:2;Minnetonka:3;Rosemount:4;Minneapolis:6;Plymouth:6;Stillwater:7;Woodbury:8;Vadnais Heights:8;St. Louis Park:10;Andover:12;Ramsey:12;Chanhassen:13;Roseville:20;Blaine:21
Looner Mocktail Mule 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,87,6.6,13.3,11.2,22.49,14.96,50,,26,95,Ramsey:1;Chanhassen:2;Minneapolis:2;Vadnais Heights:3;Minnetonka:3;Cottage Grove:3;Stillwater:4;Rosemount:5;Woodbury:5;Andover:6;Roseville:6;Plymouth:9;Blaine:9;St. Louis Park:12;Bloomington:13
Hectare's Stone Fruit Soda 10mg THC 4pk 12oz can,Beverages,Hectare's,126,6.6,19.0,8.83,15.99,12.96,45,,26,96,Osseo:2;Plymouth:3;Minnetonka:5;Ramsey:5;St. Louis Park:7;Minneapolis:8;Stillwater:8;Chanhassen:9;Roseville:9;Blaine:10;Vadnais Heights:10;Cottage Grove:11;Rosemount:11;Andover:12;Woodbury:16
North Canna Higher Vibes Raspberry Lemon 5mg THC,Beverages,NOR North Brands LLC,13,6.5,2.0,8.0,13.99,11.96,43,,22,111,Minnetonka:1;Rosemount:1;Ramsey:2;Woodbury:2;Cottage Grove:7
Looner Sweet Orange 5mg THC 4pk 12oz can,Beverages,Global Reserve LLC,72,6.5,11.0,6.99,11.49,9.96,39,,31,70,St. Louis Park:2;Ramsey:3;Woodbury:3;Chanhassen:4;Plymouth:4;Minneapolis:4;Andover:5;Cottage Grove:5;Minnetonka:5;Osseo:5;Stillwater:5;Rosemount:5;Vadnais Heights:6;Roseville:6;Blaine:10
Mary Jones Orange Cream 10mg THC 4pk 12oz can,Beverages,"Capitol Beverage Sales, L.P.",71,6.5,10.9,9.73,20.99,17.96,54,Extra on 12pk to make up for 4pk,31,69,Minnetonka:1;Roseville:1;Andover:2;Vadnais Heights:3;Plymouth:3;Blaine:3;Ramsey:5;Rosemount:5;Stillwater:5;Woodbury:5;Chanhassen:6;Minneapolis:6;St. Louis Park:6;Osseo:9;Cottage Grove:11
Squoze Apple Kush 10mg THC 4pk 12oz can,Beverages,Sociable Cider Werks,110,6.5,16.9,8.67,17.49,14.96,50,,36,47,Ramsey:1;Osseo:3;Stillwater:3;St. Louis Park:3;Rosemount:4;Minnetonka:5;Vadnais Heights:6;Chanhassen:9;Woodbury:9;Plymouth:11;Blaine:12;Roseville:12;Minneapolis:14;Andover:18
Stigma Variety Pack 10mg THC 12pk 12oz can,Beverages,,109,6.4,17.1,24.2,44.99,35.96,46,"10 Free on 104, 3 from Stigma, 7 from Artisan",30,70,Cottage Grove:15;Osseo:2;Stillwater:2;Rosemount:2;Minnetonka:3;Plymouth:3;Ramsey:5;St. Louis Park:6;Andover:6;Roseville:7;Minneapolis:8;Woodbury:9;Vadnais Heights:14;Blaine:27
Daizy's Watermelon Lime 10mg THC 4pk 12oz can,Beverages,Phillips Wine & Spirits - St. Paul,68,6.4,10.7,9.06,14.99,12.96,40,,28,79,Ramsey:1;St. Louis Park:1;Chanhassen:2;Minneapolis:2;Minnetonka:2;Blaine:2;Osseo:4;Roseville:4;Andover:5;Bloomington:5;Stillwater:5;Vadnais Heights:6;Rosemount:7;Cottage Grove:8;Woodbury:14
Pappy's Black Cherry Lemonade 10mg THC 4pk 12oz can,Beverages,Superior Molecular,86,6.4,13.4,7.33,14.99,12.96,51,,33,58,Woodbury:3;Vadnais Heights:3;Andover:4;Minneapolis:4;Minnetonka:4;Plymouth:5;Ramsey:5;Blaine:5;Chanhassen:8;Roseville:8;St. Louis Park:8;Stillwater:8;Cottage Grove:10;Rosemount:11
Minny Grown Kabetogama Kiwi Watermelon 10 Pack,Edibles,Minny Grown,95,6.4,14.9,8.0,23.99,19.96,67,,26,88,Chanhassen:2;St. Louis Park:3;Ramsey:3;Rosemount:3;Roseville:5;Cottage Grove:9;Osseo:10;Minneapolis:11;Minnetonka:11;Blaine:15;Andover:23
Smokiez Lemonade 4pk 12oz can,Beverages,Bellboy Corporation,85,6.4,13.3,13.33,18.99,15.96,30,Case 1,30,70,Stillwater:1;Chanhassen:3;Rosemount:3;Roseville:3;Blaine:5;Minneapolis:5;Vadnais Heights:5;Minnetonka:6;Osseo:6;Cottage Grove:6;Woodbury:7;St. Louis Park:7;Ramsey:8;Andover:10;Plymouth:10
Aura Ginger Peach Seltzer 10mg THC 4pk 12oz can,Beverages,Global Reserve LLC,73,6.3,11.5,8.5,15.99,13.96,47,,28,78,Stillwater:1;Blaine:2;Ramsey:3;Vadnais Heights:4;Minnetonka:4;Woodbury:4;Chanhassen:5;Osseo:5;Andover:5;Rosemount:5;Roseville:6;Plymouth:6;St. Louis Park:11;Minneapolis:12
Bootlegger Coconut Rum Mocktail 10mg THC 4pk 12oz can,,Global Reserve LLC,88,6.3,14.0,11.2,19.99,16.96,44,,29,71,Vadnais Heights:2;Cottage Grove:2;Plymouth:3;Roseville:3;Rosemount:4;Bloomington:5;Stillwater:5;Andover:5;St. Louis Park:5;Minneapolis:6;Minnetonka:6;Woodbury:6;Blaine:6;Chanhassen:8;Osseo:9;Ramsey:13
Bent Paddle Muse Mango Citrus 5mg THC 4pk 12oz can,Beverages,Bent Paddle Brewing Co,28,6.3,4.4,7.33,12.99,10.96,44,,33,55,Woodbury:2;Stillwater:3;Roseville:3;Osseo:4;Minneapolis:5;Bloomington:11
