upc,Department,Buyer Cost,Deal,Buy Months
860007770203,Wine,12.79,,
7798000210194,Wine,10.81,,
89832849223,Wine,29.62,,
785730009069,Wine,37.62,,
89832849186,Wine,13.48,,
89832849520,Wine,13.48,,
89832849513,Wine,13.48,,
89832846727,Wine,17.48,,
758730009083,Wine,17.48,,
82896002849,Wine,10.1,,
82896001620,Wine,10.1,,
82896004171,Wine,10.1,,
82896003655,Wine,10.1,,
82896002733,Wine,10.1,,
82896003778,Wine,10.1,,
82896001453,Wine,10.1,,
12354001688,Wine,6.1,,3|5|6|9|11|12
12354001350,Wine,6.1,,3|5|6|9|11|12
12354007666,Wine,8.76,,
12354004290,Wine,7.43,,3|5|6|9|11|12
12354016552,Wine,8.76,,
12354001947,Wine,6.1,,3|5|6|9|11|12
12354000995,Wine,6.1,,3|5|6|9|11|12
12354001930,Wine,6.1,,3|5|6|9|11|12
12354001602,Wine,10.76,,
85798049622,Wine,18.1,,
85798028726,Wine,15.43,,
85798018727,Wine,11.43,,
85798038824,Wine,8.1,,
85798400720,Wine,12.1,,
15456092103,Wine,5.43,,
400000020594,Wine,222.86,,
89121850022,Wine,8.76,,
89121830024,Wine,8.76,,
80516048543,Wine,8.76,,
80516160856,Wine,12.1,,
80516160849,Wine,15.43,,
89819720248,Wine,10.1,,
89819003358,Wine,30.1,,
84692663750,Wine,19.43,,
84692663712,Wine,16.1,,
84692665464,Wine,16.1,,
720815110632,Wine,12.1,,
89744766328,Wine,8.1,,
89744766304,Wine,10.86,,
82896780402,Wine,8.76,,3|4|7|9|10|11|12
82896780419,Wine,7.43,,3|4|7|9|10|11|12
82896003044,Wine,9.43,,
82896077793,Wine,9.43,,
82896004157,Wine,8.1,,
82896000043,Wine,9.43,,
82896060412,Wine,8.1,,
82896062621,Wine,7.43,,3|4|7|9|10|11|12
82896780129,Wine,9.43,,
86785211626,Wine,14.1,,
84692479344,Wine,50.19,,
84692479146,Wine,60.1,,
84692478941,Wine,32.1,,
84692449347,Wine,49.43,,
84692479047,Wine,23.43,,
86785750613,Wine,9.43,,
86785750354,Wine,9.43,,
89016000853,Wine,10.86,,
89016017264,Wine,7.43,,
89016017929,Wine,7.43,,
89016019097,Wine,7.43,,
89016017943,Wine,7.43,,
86785000039,Wine,10.19,,2|4|6|8|10|12
86785000084,Wine,7.43,,
86785212081,Wine,11.53,,
86785212067,Wine,7.43,,
86785212920,Wine,11.53,,
86785212913,Wine,7.43,,
781682800354,Wine,9.53,,
781682114017,Wine,12.76,,
82734413837,Wine,10.1,,
847159002628,Wine,5.43,,
847159002024,Wine,7.68,,
89121118528,Wine,9.1,,
82734001096,Wine,6.76,,
82734313649,Wine,6.76,,
82734314646,Wine,6.76,,
82734365273,Wine,15.43,,
890409002398,Wine,17.43,,
890409002619,Wine,12.76,,
890409002794,Wine,17.1,,
890409002527,Wine,42.19,,
890409002015,Wine,12.1,,
847159001935,Wine,9.43,,
669576019269,Wine,13.43,,3|4|7|8|10|11
669576019184,Wine,12.1,,
669576020449,Wine,16.1,,3|4|7|8|10|11
669576020784,Wine,16.1,,3|4|7|8|10|11
669576019252,Wine,13.43,,3|4|7|8|10|11
669576019207,Wine,13.43,,3|4|7|8|10|11
669576019214,Wine,11.43,,3|4|7|8|10|11
669576019245,Wine,11.43,,3|4|7|8|10|11
669576019221,Wine,13.43,,3|4|7|8|10|11
669576019238,Wine,14.1,,
82734756767,Wine,110.19,,
82491077020,Wine,20.1,3cs purchase in a month,
82491091026,Wine,11.43,3cs purchase in a month,
82491082024,Wine,11.43,3cs purchase in a month,
82491176020,Wine,18.1,3cs purchase in a month,
82491076023,Wine,26.86,3cs purchase in a month,
82491182021,Wine,14.76,3cs purchase in a month,
82491182014,Wine,10.1,Case 1,
82491070038,Wine,30.19,3cs purchase in a month,
669576019344,Wine,40.1,,
669576019283,Wine,35.43,,
669576020548,Wine,23.43,,
669576018125,Wine,18.76,,
86024038953,Wine,7.43,,
82896100132,Wine,8.19,,
82896110292,Wine,8.19,,
82896700134,Wine,6.1,,
82896700257,Wine,6.1,,
82896700394,Wine,6.1,,
82896710270,Wine,6.1,,
853086008008,Wine,8.1,,1|2
683318626225,Wine,10.1,,
853086008077,Wine,8.1,,1|2
683318626232,Wine,10.1,,
683318626249,Wine,8.1,,1|2
84692303649,Wine,15.43,,
894910000409,Wine,34.76,,2|3|5|6|8|9|11|12
894910000102,Wine,24.1,,
894910000805,Wine,26.1,,
720815120532,Wine,10.76,,
82734001010,Wine,6.86,,
82734213673,Wine,6.86,,
82734213529,Wine,4.1,,
82734001027,Wine,4.1,,
82734314141,Wine,4.1,,
82734314127,Wine,6.86,,
82734314097,Wine,5.52,,
82734467045,Wine,4.1,,
82734313724,Wine,6.86,,
82734001034,Wine,6.86,,
86024024116,Wine,12.39,,
86024024130,Wine,12.39,,
720815320932,Wine,73.52,,
720815320833,Wine,47.52,,
720815321137,Wine,80.19,,
12354001459,Wine,9.43,,
87000303058,Wine,19.1,,
847159001812,Wine,10.1,,
87872849319,Wine,10.76,,
87872843294,Wine,10.76,,
87872847018,Wine,10.1,,
87872849302,Wine,10.76,,
89121288122,Wine,13.43,,3|6|9|11|12
89121328521,Wine,42.19,,
89121068823,Wine,10.1,,3|6|9|11|12
89121348529,Wine,22.19,,3|6|9|11|12
89121108529,Wine,8.76,,
89121188521,Wine,13.43,,
89121078525,Wine,13.43,,
89121298527,Wine,9.43,,
89121398524,Wine,67.05,,
89121128527,Wine,13.43,,
89121178522,Wine,14.19,,
89121018521,Wine,8.76,,
89121268520,Wine,23.53,,
12354081840,Wine,5.43,,
12354087828,Wine,5.43,,
898756001057,Wine,6.1,,
898756001156,Wine,6.76,,
898756001873,Wine,6.76,,
898756001576,Wine,6.76,,
898756001231,Wine,6.76,,
898756001064,Wine,6.76,,
898756001569,Wine,6.76,,
898756001477,Wine,6.1,,
898756001040,Wine,6.76,,
84692400546,Wine,10.1,,3|4|9|10|11|12
84692418541,Wine,12.76,,
84692424542,Wine,23.43,,3|4|9|10|11|12
89819004430,Wine,8.86,,
89819158027,Wine,8.1,,3|5|6|9|11|12
669576018897,Wine,18.76,,
12584320108,Wine,8.1,,
663239200216,Wine,50.19,,
899552102276,Wine,6.76,,
12354071209,Wine,56.19,,
12354001121,Wine,12.1,,
12354001855,Wine,12.19,,
12354001046,Wine,12.19,,
12354071834,Wine,22.19,,
860005982325,Wine,13.43,,
84692511204,Wine,10.76,,
84692512300,Wine,10.76,,
898756001026,Wine,6.76,,
898756001118,Wine,6.76,,
89744765628,Wine,7.52,,
89744765505,Wine,7.52,,
89744765499,Wine,14.29,,
80516135144,Wine,5.43,,
89744765727,Wine,7.52,,
89744765673,Wine,8.19,,
89744765789,Wine,5.43,,
89744765796,Wine,7.52,,
89744765581,Wine,7.52,,
830949000140,Wine,11.43,,
86785212401,Wine,9.43,,
86785110790,Wine,8.76,,
86785110820,Wine,8.76,,
86785110745,Wine,8.76,,
86785212463,Wine,9.43,,
86785110738,Wine,8.76,,1|3|5|7|9|11
86785110837,Wine,8.76,,
720815042230,Wine,15.43,,
720815042339,Wine,13.43,,
720815042537,Wine,15.1,,
720815042438,Wine,13.43,,
720815810129,Wine,18.86,,
87872230100,Wine,6.76,,
19855112004,Wine,30.43,,
19855272005,Wine,22.1,,
19855282004,Wine,22.1,,
861396000155,Wine,4.1,,
769611454441,Wine,14.76,,3|4|7
769611048213,Wine,10.1,,
769611500384,Wine,15.53,,
88534001380,Wine,16.76,,
88534001441,Wine,12.76,,
88534001434,Wine,16.1,,
89819042401,Wine,38.76,,2|3|5|6|8|9|11|12
89819043019,Wine,22.1,,
89819723324,Wine,22.1,,
89819045853,Wine,27.43,,
87872632225,Wine,8.76,,
87872633369,Wine,8.76,,
87872630931,Wine,8.76,,
87872683159,Wine,4.43,,
87872633635,Wine,8.76,,
87872633901,Wine,8.76,,
87872630122,Wine,8.76,,
87872637879,Wine,8.76,,
87872637855,Wine,8.76,,
87872637862,Wine,8.76,,
87872637848,Wine,8.76,,
87872632218,Wine,8.76,,
87872638401,Wine,8.76,,
87872683135,Wine,4.43,,
87872632232,Wine,8.76,,
87872633406,Wine,8.76,,
87872633864,Wine,8.76,,
87872634502,Wine,8.76,,
87872630139,Wine,8.76,,
87872633956,Wine,8.76,,
87872683173,Wine,4.43,,
87872684033,Wine,21.53,,
87872638425,Wine,8.76,,
87872683197,Wine,4.43,,
88692860232,Wine,6.76,,3|6|9|12
88692860256,Wine,6.76,,3|6|9|12
88692860249,Wine,6.76,,3|6|9|12
88692862106,Wine,6.76,,3|6|9|12
88692862229,Wine,6.76,,3|6|9|12
184745003004,Wine,9.43,,
184745003455,Wine,8.1,,
184745333330,Wine,9.43,,
184745003097,Wine,9.43,,
184745003035,Wine,8.1,,
84692501649,Wine,49.52,,
84692300945,Wine,28.1,,
850040686166,Wine,3.05,,
850040686029,Wine,3.05,,
860002633039,Wine,3.05,,
38075205303,Wine,5.43,,
38075802302,Wine,5.43,,
819087020005,Wine,116.19,,
896054001175,Wine,23.42,,
896054001366,Wine,15.0,,
896054001342,Wine,15.0,,
896054001359,Wine,15.0,,
896054001137,Wine,15.0,,
896054001229,Wine,15.0,,
896054001328,Wine,15.0,,
896054001090,Wine,15.0,,
896054001335,Wine,15.0,,
896054001045,Wine,15.0,,
896054001236,Wine,19.0,,
896054001021,Wine,14.0,,
896054001014,Wine,14.0,,
896054001281,Wine,16.25,,
896054001106,Wine,15.0,,
197644994984,Wine,11.51,,
197644608416,Wine,11.51,,
197644528578,Wine,11.51,,
82242015684,Wine,8.98,,
82242016421,Wine,8.98,,
82242014434,Wine,5.96,,
82242013840,Wine,5.96,,
82242016735,Wine,8.98,,
82242017602,Wine,10.09,,
82242016131,Wine,11.42,,
82242014847,Wine,11.42,,
811751021677,Wine,13.47,,
811751021110,Wine,15.47,,
811751021103,Wine,11.09,,
707319096020,Wine,8.76,,
85000018194,Wine,8.76,,
85000019450,Wine,8.76,,
85000018200,Wine,13.42,,
85000007495,Wine,5.42,,
85000007433,Wine,5.42,,
85000025246,Wine,5.42,,
85000007471,Wine,5.42,,
85000007488,Wine,5.42,,
85000036976,Wine,5.42,,
85000022269,Wine,5.42,,
85000034323,Wine,5.42,,
85000012680,Wine,5.42,,
85000034330,Wine,5.42,,
85000041949,Wine,2.76,,
85000022276,Wine,5.42,,
85000002827,Wine,5.42,,
85000012352,Wine,5.42,,
85000036990,Wine,5.42,,
85000041956,Wine,2.76,,
85000030967,Wine,7.42,,
85000035405,Wine,6.76,,2|5|8|10|12
85000023488,Wine,7.42,,
85000022863,Wine,7.42,,
85000024904,Wine,8.98,,
85000032145,Wine,7.42,,
85000032336,Wine,7.42,,
85000017746,Wine,6.76,,
85000021545,Wine,7.42,,
85000019733,Wine,7.42,,
82100179244,Wine,6.85,,
82100179237,Wine,4.76,,
82100179060,Wine,6.85,,
82100179022,Wine,4.76,,
82100738564,Wine,4.76,,
82100738571,Wine,3.43,,
82100739097,Wine,4.76,,
82100739332,Wine,6.85,,
82100738762,Wine,6.85,,
82100179077,Wine,6.85,,
82100179039,Wine,4.76,,
85000007570,Wine,6.76,,
85000029022,Wine,4.41,,1|4|6|9
85000029886,Wine,7.56,,1|3|6|9
85000031780,Wine,4.41,,1|4|6|9
85000031797,Wine,7.56,,1|3|6|9
85000032879,Wine,4.41,,1|4|6|9
18341751260,Wine,7.42,,
85000008799,Wine,9.52,,
85000426746,Wine,9.52,,
85000026731,Wine,7.42,,
18341751253,Wine,7.42,,
85000017593,Wine,7.42,,
85000022733,Wine,7.42,,
85000019658,Wine,7.42,,
85000022108,Wine,9.52,,
85000016046,Wine,7.42,,
85000016039,Wine,7.42,,
85000031926,Wine,4.41,,1|4|6|9
85000031933,Wine,7.56,,1|3|6|9
85000031711,Wine,14.18,,
18341751017,Wine,4.41,,1|4|6|9
85000005217,Wine,6.18,,
18341151015,Wine,7.56,,1|3|6|9
85000022948,Wine,14.18,,
85000029947,Wine,3.09,,
18341751055,Wine,4.41,,1|4|6|9
85000026090,Wine,14.18,,
8553601,Wine,6.18,,
18341151053,Wine,7.56,,1|3|6|9
85000028421,Wine,3.09,,
85000034927,Wine,4.41,,1|4|6|9
85000036181,Wine,7.56,,1|3|6|9
85000021576,Wine,7.56,,1|3|6|9
85000032176,Wine,4.41,,1|4|6|9
85000032183,Wine,7.56,,1|3|6|9
18341751109,Wine,4.41,,1|4|6|9
85000005460,Wine,6.18,,
18341151107,Wine,7.56,,1|3|6|9
85000016688,Wine,4.41,,1|4|6|9
85000026083,Wine,14.18,,
85000005590,Wine,6.18,,
85000016671,Wine,7.56,,1|3|6|9
85000028438,Wine,3.09,,
85000029008,Wine,4.41,,1|4|6|9
85000029893,Wine,7.56,,1|3|6|9
85000037614,Wine,7.56,,1|3|6|9
85000037607,Wine,4.41,,1|4|6|9
85000033319,Wine,4.41,,1|4|6|9
85000033326,Wine,7.56,,1|3|6|9
85000020456,Wine,4.41,,1|4|6|9
85000031346,Wine,14.18,,
85000005941,Wine,6.18,,
85000020609,Wine,7.56,,1|3|6|9
85000014448,Wine,4.41,,1|4|6|9
85000022955,Wine,14.18,,
85000005286,Wine,6.18,,
85000014431,Wine,7.56,,1|3|6|9
85000028414,Wine,3.09,,
85000017074,Wine,4.41,,1|4|6|9
8556006,Wine,6.18,,
85000028551,Wine,14.18,,
85000017364,Wine,7.56,,1|3|6|9
85000019894,Wine,4.41,,1|4|6|9
85000041857,Wine,6.18,,
85000020289,Wine,7.56,,1|3|6|9
85000028568,Wine,14.18,,
85000021088,Wine,4.41,,1|4|6|9
85000021132,Wine,7.56,,1|3|6|9
85000015810,Wine,4.41,,1|4|6|9
85000031018,Wine,14.18,,
8562609,Wine,6.18,,
85000018132,Wine,7.56,,1|3|6|9
85000029978,Wine,3.09,,
85000025871,Wine,4.41,,1|4|6|9
85000046647,Wine,6.18,,
85000028544,Wine,14.18,,
85000026472,Wine,7.56,,1|3|6|9
85000028407,Wine,3.09,,
85000025055,Wine,4.41,,1|4|6|9
85000025062,Wine,7.56,,1|3|6|9
18341751024,Wine,4.41,,1|4|6|9
18341151022,Wine,7.56,,1|3|6|9
85000031001,Wine,14.18,,
85000029961,Wine,3.09,,
85000029909,Wine,7.56,,1|3|6|9
85000029015,Wine,4.41,,1|4|6|9
85000018491,Wine,4.41,,1|4|6|9
8557306,Wine,6.18,,
85000018682,Wine,7.56,,1|3|6|9
85000029954,Wine,3.09,,
85000029923,Wine,4.41,,1|4|6|9
85000029916,Wine,7.56,,1|3|6|9
18341751062,Wine,4.41,,1|4|6|9
8553106,Wine,6.18,,
18341151060,Wine,7.56,,1|3|6|9
85000004241,Wine,10.18,,
85000004449,Wine,5.09,,
860129002145,Wine,11.52,,
860002296517,Wine,11.52,,
850026120196,Wine,12.18,,
860129002107,Wine,11.52,,
860129002169,Wine,11.52,,
850026120011,Wine,12.18,,
860002296579,Wine,12.18,,
850026120134,Wine,12.18,,
85000034514,Wine,12.84,,1|3|5|7|9|11
85000034521,Wine,12.84,,1|3|5|7|9|11
85000034507,Wine,12.84,,1|3|5|7|9|11
85000033388,Wine,3.43,,
85000033371,Wine,12.84,,1|3|5|7|9|11
81434000033,Wine,12.84,,1|3|5|7|9|11
81434000293,Wine,3.43,,
85000037522,Wine,6.09,,
81434000040,Wine,12.84,,1|3|5|7|9|11
81434000309,Wine,3.43,,
85000037539,Wine,6.09,,
85000034552,Wine,12.84,,1|3|5|7|9|11
85000037683,Wine,3.43,,
85000037669,Wine,12.84,,1|3|5|7|9|11
82100738465,Wine,12.84,,1|3|5|7|9|11
81434000026,Wine,12.84,,1|3|5|7|9|11
81434000316,Wine,3.43,,
81434000224,Wine,12.84,,1|3|5|7|9|11
81434700209,Wine,3.43,,
81434710017,Wine,12.84,,1|3|5|7|9|11
81434710055,Wine,3.43,,
81434700193,Wine,13.15,,
82100738359,Wine,12.84,,1|3|5|7|9|11
81434710147,Wine,12.84,,1|3|5|7|9|11
81434710161,Wine,3.43,,
82100738397,Wine,12.84,,1|3|5|7|9|11
85000033395,Wine,3.43,,
85000037690,Wine,3.43,,
85000034569,Wine,12.84,,1|3|5|7|9|11
85000034545,Wine,13.15,,
82242011204,Wine,15.49,,
82242014014,Wine,8.49,,
82242162432,Wine,21.16,,
82242162234,Wine,12.31,,
81434000590,Wine,6.09,,
80887493966,Wine,6.09,,1|3|5|7|9|11
80887493928,Wine,6.09,,1|3|5|7|9|11
80887496431,Wine,6.09,,1|3|5|7|9|11
80887493782,Wine,6.09,,1|3|5|7|9|11
80887493744,Wine,6.09,,1|3|5|7|9|11
80887494017,Wine,6.09,,1|3|5|7|9|11
80887496318,Wine,6.09,,1|3|5|7|9|11
80887496350,Wine,6.09,,1|3|5|7|9|11
80887493942,Wine,6.09,,1|3|5|7|9|11
80887493850,Wine,6.09,,1|3|5|7|9|11
86788042272,Wine,11.42,,
85000012161,Wine,4.09,,
8529507,Wine,4.09,,
8551205,Wine,4.09,,
85000005613,Wine,4.09,,
8519403,Wine,4.09,,
8573003,Wine,4.09,,
726319100018,Wine,16.76,,
726319000028,Wine,12.09,,
8569408,Wine,15.46,,
8569806,Wine,7.52,,
8571908,Wine,15.46,,
8570404,Wine,7.52,,
85000010235,Wine,15.46,,
85000025024,Wine,3.43,,
85000021040,Wine,15.46,,
85000021026,Wine,7.52,,
8572907,Wine,15.46,,
8572208,Wine,7.52,,
85000029756,Wine,3.43,,
85000029749,Wine,3.43,,
8549404,Wine,7.52,,
8571801,Wine,15.46,,
8571607,Wine,15.46,,
85000025017,Wine,3.43,,
8571306,Wine,7.52,,
8557209,Wine,15.46,,
85000014486,Wine,17.02,,
85000020425,Wine,8.76,,
85000024973,Wine,8.76,,
88553812202,Wine,8.09,,
88553093496,Wine,8.09,,
88553094462,Wine,8.09,,
88553094059,Wine,8.09,,
640656000674,Wine,10.09,,
640656000131,Wine,10.09,,
640656000148,Wine,12.09,,
85000034149,Wine,6.76,,1|4|7|10
87356405123,Wine,6.76,,1|4|7|10
87356405420,Wine,16.09,,
87356510421,Wine,12.76,,
87356510131,Wine,12.3,,
87356510124,Wine,6.76,,1|4|7|10
87356421123,Wine,6.76,,1|4|7|10
87356510445,Wine,6.76,,1|4|7|10
87356442128,Wine,6.76,,1|4|7|10
87356535127,Wine,6.76,,1|4|7|10
739958194805,Wine,10.09,,
739958974001,Wine,10.09,,
739958085202,Wine,10.09,,
739958174524,Wine,10.09,,
82242018340,Wine,5.38,,
739958984208,Wine,5.38,,
82242018067,Wine,5.38,,
739958075005,Wine,5.38,,
739958184905,Wine,5.38,,
739958034606,Wine,5.38,,
739958064801,Wine,8.05,,
739958974100,Wine,8.05,,
739958014509,Wine,8.05,,
82242017268,Wine,8.05,,
82242017275,Wine,8.05,,
739958105405,Wine,8.05,,
85000012178,Wine,9.42,,
85000016589,Wine,9.42,,
85000012307,Wine,8.42,,
85000020746,Wine,5.43,,1|3|5|7|9|11
85000029039,Wine,3.76,,
85000029046,Wine,3.76,,
85000031223,Wine,5.43,,1|3|5|7|9|11
85000020302,Wine,5.43,,1|3|5|7|9|11
85000020319,Wine,5.43,,1|3|5|7|9|11
85000026106,Wine,5.43,,1|3|5|7|9|11
85000022870,Wine,5.43,,1|3|5|7|9|11
85000027141,Wine,3.76,,
85000025284,Wine,5.43,,1|3|5|7|9|11
85000028728,Wine,3.76,,
85000023792,Wine,5.43,,1|3|5|7|9|11
85000027134,Wine,3.76,,
85000024218,Wine,5.43,,1|3|5|7|9|11
85000028735,Wine,3.76,,
85000022924,Wine,5.43,,1|3|5|7|9|11
82242015486,Wine,9.42,,
82242013079,Wine,12.76,,
85000040119,Wine,8.09,,1|3|4|7|9|12
85000008430,Wine,8.09,,1|3|4|7|9|12
18138209028,Wine,11.42,,
18138201022,Wine,10.76,,
18138209035,Wine,10.76,,
85000023136,Wine,10.76,,
18138204023,Wine,11.42,,
18138202029,Wine,10.76,,
865776000056,Wine,10.09,,
865776000070,Wine,10.09,,
865776000018,Wine,8.76,,
83085300265,Wine,8.76,,
83085300586,Wine,9.42,,
83085300968,Wine,9.42,,
83085300388,Wine,9.42,,
83085301187,Wine,9.42,,
83085301286,Wine,9.42,,
84279009322,Wine,12.69,,
83085200220,Wine,9.42,,
83085200527,Wine,8.76,,
83085908126,Wine,8.76,,
85000015827,Wine,13.42,,
85000010532,Wine,16.76,,
85000010549,Wine,13.42,,
85000010556,Wine,16.76,,
85000010563,Wine,13.42,,
85000005019,Wine,7.52,,
8557908,Wine,5.52,,
8550002,Wine,4.76,,
85000002940,Wine,7.52,,
8554202,Wine,5.52,,
85000005064,Wine,7.52,,
85000025581,Wine,7.52,,
85000027080,Wine,7.52,,
85000025611,Wine,7.52,,
85000025604,Wine,7.52,,
85000007921,Wine,7.52,,
8515902,Wine,5.52,,
85000009857,Wine,7.52,,
8588607,Wine,5.52,,
85000015216,Wine,4.76,,
85000015209,Wine,7.52,,
85000019917,Wine,7.52,,
85000019900,Wine,4.76,,
8589509,Wine,5.52,,
85000015865,Wine,7.52,,
85000015889,Wine,7.52,,
8590000,Wine,5.52,,
85000020470,Wine,7.52,,
85000020463,Wine,4.76,,
85000005873,Wine,7.52,,
8558606,Wine,4.76,,
85000025574,Wine,4.76,,
85000022986,Wine,4.76,,
85000022573,Wine,4.76,,
85000017166,Wine,7.52,,
85000007846,Wine,7.52,,
8558004,Wine,5.52,,
8578309,Wine,4.76,,
85000016145,Wine,10.09,,
85000017562,Wine,16.85,,
85000016237,Wine,14.09,,
84279550152,Wine,7.44,,
84279550336,Wine,6.31,,
84279984018,Wine,7.44,,
82242290432,Wine,5.65,,
82242291033,Wine,5.65,,
82242293433,Wine,5.65,,
82242294935,Wine,5.65,,
86788666881,Wine,9.09,,
86788555901,Wine,9.09,,
86788000470,Wine,9.09,,
86788777891,Wine,9.09,,
86788444007,Wine,9.09,,
86788888023,Wine,9.09,,
86395170207,Wine,7.92,,
86395170405,Wine,7.92,,
85000039526,Wine,6.76,,
85000039519,Wine,6.76,,
85000039533,Wine,6.76,,
724624112016,Wine,30.09,,
724624114010,Wine,24.76,,
724624001020,Wine,13.42,,
724624001075,Wine,15.42,,
724624116090,Wine,10.76,,
724624001006,Wine,15.42,,
724624001068,Wine,10.09,,
724624118018,Wine,25.43,,
795652200518,Wine,7.72,,
795652200501,Wine,4.05,,
712166833278,Wine,4.05,,
605779976084,Wine,4.05,,
605779976527,Wine,4.05,,
605779976459,Wine,4.05,,
605779976206,Wine,4.05,,
605779976480,Wine,7.72,,
795652200556,Wine,4.05,,
605779976251,Wine,4.05,,
31259004327,Wine,11.52,,
31259004204,Wine,2.34,,
857744001318,Wine,8.32,,
857744001325,Wine,6.43,,
31259004211,Wine,1.64,,
31259005317,Wine,8.32,,
31259048024,Wine,8.32,,
857744011157,Wine,8.32,,
31259001456,Wine,6.43,,
31259046952,Wine,8.32,,
31259003726,Wine,8.32,,
31259005669,Wine,8.32,,
31259004495,Wine,8.32,,
31259003733,Wine,8.32,,
31259001043,Wine,6.43,,
31259004990,Wine,11.52,,
31259004471,Wine,9.52,,
31259003030,Wine,9.52,,
31259000046,Wine,11.52,,
31259046976,Wine,6.43,,
31259005348,Wine,6.43,,
31259005706,Wine,8.32,,
31259049229,Wine,8.32,,
31259049236,Wine,11.52,,
31259003047,Wine,11.52,,
86395354003,Wine,11.93,,
86395350005,Wine,6.34,,
49331021094,Wine,10.58,,
49331003120,Wine,10.58,,
49331010968,Wine,10.58,,
49331816126,Wine,10.58,,
49331002314,Wine,25.18,,
49331002215,Wine,20.18,,
49331002222,Wine,11.23,,
49331002307,Wine,13.62,,
49331004134,Wine,10.42,,
85000040669,Wine,11.82,,
85000027240,Wine,16.76,,
85000022436,Wine,4.05,,2|5|8
85000322437,Wine,12.14,,2|5|8
85000031094,Wine,8.09,,
85000017739,Wine,11.82,,
85000022849,Wine,25.52,,
85000034705,Wine,4.05,,2|5|8
85000032442,Wine,11.82,,
84279972121,Wine,7.67,,
84279972114,Wine,7.67,,
84279978222,Wine,7.67,,
84279975054,Wine,7.67,,
85000011294,Wine,8.18,,
85000021811,Wine,2.76,,
85000011300,Wine,8.18,,
85000025536,Wine,8.18,,
85000011287,Wine,8.18,,
85000021835,Wine,2.76,,
85000018033,Wine,8.18,,
85000022726,Wine,2.76,,
85000021507,Wine,8.18,,
